
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,105.32,11.18,0,177.94,294.44,35.7696,3.79704,0,60.4334
grubhub-12-2.tsp ,93.56,9.38,0,118.1,221.04,42.3272,4.24358,0,53.4292
grubhub-12-4.tsp ,95.92,5.68,0,181.18,282.78,33.9204,2.00863,0,64.071
grubhub-13-9.tsp ,112.12,1.04,0,142.7,255.86,43.8208,0.406472,0,55.7727
grubhub-14-1.tsp ,135.34,6.38,0,181.2,322.92,41.9113,1.97572,0,56.113

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,92,24.5,0,173.66,290.16,31.7066,8.44362,0,59.8497
grubhub-12-2.tsp ,86.08,16.86,0,118.1,221.04,38.9432,7.62758,0,53.4292
grubhub-12-4.tsp ,86,15.6,0,171.98,273.58,31.435,5.70217,0,62.8628
grubhub-13-9.tsp ,101.4,11.76,0,142.7,255.86,39.631,4.59626,0,55.7727
grubhub-14-1.tsp ,114.36,27.36,0,161.46,303.18,37.7202,9.02434,0,53.2555

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,82.78,35.72,0,155,273.5,30.2669,13.0603,0,56.6728
grubhub-12-2.tsp ,79.28,23.66,0,95.72,198.66,39.9074,11.9098,0,48.1828
grubhub-12-4.tsp ,71.92,29.68,0,173.28,274.88,26.1641,10.7974,0,63.0384
grubhub-13-9.tsp ,83.6,29.56,0,133.04,246.2,33.9561,12.0065,0,54.0374
grubhub-14-1.tsp ,104.5,46.72,0,145.56,296.78,35.2113,15.7423,0,49.0464

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,73.28,56.88,0,128.04,258.2,28.3811,22.0294,0,49.5895
grubhub-12-2.tsp ,51.68,53.82,0,91.98,197.48,26.1697,27.2534,0,46.5769
grubhub-12-4.tsp ,52.7,43.22,0,149.02,244.94,21.5155,17.6451,0,60.8394
grubhub-13-9.tsp ,65.12,48.04,0,122.66,235.82,27.6143,20.3715,0,52.0142
grubhub-14-1.tsp ,93.64,61.08,0,104.22,258.94,36.1628,23.5885,0,40.2487
