
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-6.tsp ,3.48114,1.74293,1.13854,4.4278,11.7188,3.26886,25.778,13.5043,6.76128,4.41669,17.1766,45.4603,12.6808

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-6.tsp ,3.16374,2.50732,1.45593,3.62341,11.6622,2.23699,24.6496,12.8349,10.1718,5.90653,14.6997,47.3119,9.07517

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-6.tsp ,3.52943,2.43707,1.09024,3.64,9.94488,4.35772,24.9993,14.1181,9.74855,4.36109,14.5604,39.7805,17.4313

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-6.tsp ,3.52943,2.43707,1.09024,3.64,13.4434,4.60016,28.7403,12.2804,8.47963,3.79343,12.6651,46.7754,16.006
