10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,143.56,15.62,11.04,233.9,404.12,35.5241,3.86519,2.73186,57.8788
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,94.58,103.64,31.64,150.9,380.76,24.8398,27.2192,8.3097,39.6313
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,88.02,123.24,31.64,106.66,349.56,25.1802,35.2558,9.05138,30.5126
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,81.68,72.86,17.52,135.12,307.18,26.5903,23.719,5.7035,43.9872
