10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,130.3,0,0,203.86,334.16,38.9933,0,0,61.0067
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,63.78,50.66,39.92,153.34,307.7,20.728,16.4641,12.9737,49.8343
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,56.52,63.7,26.94,147.74,294.9,19.1658,21.6005,9.1353,50.0983
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,31.78,80.8,37.08,121.18,270.84,11.7339,29.8331,13.6907,44.7423
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,130.3,0,0,203.86,334.16,38.9933,0,0,61.0067
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,63.78,54.36,39.92,128.28,286.34,22.2742,18.9844,13.9415,44.7999
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,56.52,63.7,26.94,147.74,294.9,19.1658,21.6005,9.1353,50.0983
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,31.78,80.8,37.08,121.18,270.84,11.7339,29.8331,13.6907,44.7423
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,130.3,0,0,203.86,334.16,38.9933,0,0,61.0067
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,63.78,74.06,39.92,121.4,299.16,21.3197,24.756,13.344,40.5803
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,63.78,78.56,19.68,118.28,280.3,22.7542,28.0271,7.02105,42.1976
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,29.22,103.46,39.64,108.12,280.44,10.4193,36.892,14.1349,38.5537
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,130.3,0,0,203.86,334.16,38.9933,0,0,61.0067
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,63.78,74.06,39.92,121.4,299.16,21.3197,24.756,13.344,40.5803
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,63.78,78.56,19.68,118.28,280.3,22.7542,28.0271,7.02105,42.1976
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,29.22,103.46,39.64,108.12,280.44,10.4193,36.892,14.1349,38.5537
