10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,150.96,35.8,11.62,179.18,377.56,39.983,9.48194,3.07766,47.4574
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,113.34,58.4,21.94,174.66,368.34,30.7705,15.8549,5.95645,47.4181
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,105.26,58.4,21.94,136.22,321.82,32.7077,18.1468,6.81748,42.328
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,58.34,74.04,44.36,120.14,296.88,19.651,24.9394,14.9421,40.4675
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,150.96,35.8,11.62,179.18,377.56,39.983,9.48194,3.07766,47.4574
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,87.86,103.3,47.42,150.14,388.72,22.6024,26.5744,12.199,38.6242
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,105.26,58.4,21.94,136.22,321.82,32.7077,18.1468,6.81748,42.328
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,46.08,99.28,56.62,117.04,319.02,14.4442,31.1203,17.7481,36.6874
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,150.96,35.8,11.62,179.18,377.56,39.983,9.48194,3.07766,47.4574
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,98.18,96.44,37.1,164.52,396.24,24.7779,24.3388,9.36301,41.5203
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,105.26,58.4,21.94,136.22,321.82,32.7077,18.1468,6.81748,42.328
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,57.7,86.04,45,143.76,332.5,17.3534,25.8767,13.5338,43.2361
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,150.96,35.8,11.62,179.18,377.56,39.983,9.48194,3.07766,47.4574
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,87.86,103.3,47.42,150.14,388.72,22.6024,26.5744,12.199,38.6242
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,105.26,58.4,21.94,136.22,321.82,32.7077,18.1468,6.81748,42.328
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-5.tsp ,66.26,139.68,36.44,94,336.38,19.698,41.5245,10.833,27.9446
