
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,135.2,10.22,6.32,210.2,361.94,37.3543,2.82367,1.74615,58.0759

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,114.42,16.3,14.48,189.24,334.44,34.2124,4.87382,4.32963,56.5841

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,88.06,50.96,26.18,181.54,346.74,25.3966,14.6969,7.55033,52.3562

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,42.14,62.48,52.46,128.52,285.6,14.7549,21.8768,18.3683,45

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,135.2,10.22,6.32,210.2,361.94,37.3543,2.82367,1.74615,58.0759

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,114.42,16.3,14.48,189.24,334.44,34.2124,4.87382,4.32963,56.5841

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,81.88,82.3,32.36,148.56,345.1,23.7265,23.8482,9.37699,43.0484

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,41.02,65.18,53.58,123.22,283,14.4947,23.0318,18.9329,43.5406

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,135.2,10.22,6.32,210.2,361.94,37.3543,2.82367,1.74615,58.0759

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,114.42,16.3,14.48,189.24,334.44,34.2124,4.87382,4.32963,56.5841

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,88.06,50.96,26.18,181.54,346.74,25.3966,14.6969,7.55033,52.3562

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,50.3,72.84,44.3,117.14,284.58,17.6752,25.5956,15.5668,41.1624

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,135.2,10.22,6.32,210.2,361.94,37.3543,2.82367,1.74615,58.0759

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,114.42,16.3,14.48,189.24,334.44,34.2124,4.87382,4.32963,56.5841

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,95.8,67.06,18.44,162.9,344.2,27.8327,19.4829,5.35735,47.3271

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,41.02,65.18,53.58,123.22,283,14.4947,23.0318,18.9329,43.5406
