
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,144.94,0,0,192.52,337.46,42.9503,0,0,57.0497

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,106.06,39.7,18.02,162.04,325.82,32.5517,12.1846,5.53066,49.733

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,92.14,39.7,18.02,140.28,290.14,31.7571,13.683,6.21079,48.3491

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,78.54,33.58,21.42,115.74,249.28,31.5067,13.4708,8.59275,46.4297

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,144.94,0,0,192.52,337.46,42.9503,0,0,57.0497

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,106.06,39.7,18.02,162.04,325.82,32.5517,12.1846,5.53066,49.733

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,64.9,62.46,45.26,117.28,289.9,22.387,21.5454,15.6123,40.4553

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,54.7,62.46,45.26,75.48,237.9,22.9929,26.2547,19.0248,31.7276

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,144.94,0,0,192.52,337.46,42.9503,0,0,57.0497

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,106.06,39.7,18.02,162.04,325.82,32.5517,12.1846,5.53066,49.733

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,92.14,39.7,18.02,140.28,290.14,31.7571,13.683,6.21079,48.3491

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,78.54,33.58,21.42,115.74,249.28,31.5067,13.4708,8.59275,46.4297

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,144.94,0,0,192.52,337.46,42.9503,0,0,57.0497

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,106.06,39.7,18.02,162.04,325.82,32.5517,12.1846,5.53066,49.733

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,64.9,62.46,45.26,117.28,289.9,22.387,21.5454,15.6123,40.4553

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-8.tsp ,54.7,69.86,45.26,75.48,245.3,22.2992,28.4794,18.4509,30.7705
