Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sfsarp-16-8-2,16,8,8,89.7712,30.7122,45.6573,3,1028.77,74.8261,Optimal,74.8261,74.8336,0.00998492,14.9451,1.31068,0.162941,53.738,0.324111
sfsarp-16-8-1,16,8,7,64.7174,26.8907,28.0329,4,21.75,63.5753,Optimal,63.5753,63.581,0.00897124,1.14216,1.07727,0.183498,44.168,0.528749
sfsarp-16-8-2,16,8,8,89.7712,30.7122,45.6573,3,1711.02,74.8261,Optimal,74.8261,74.833,0.00918251,14.9451,1.31068,0.162941,53.738,0.324111
sfsarp-16-8-3,16,8,8,96.3804,28.057,29.0605,3,282.97,95.3769,Optimal,95.3769,95.3863,0.00981766,1.00348,1.01129,0.135804,41.463,0.293406
sfsarp-16-8-4,16,8,8,75.9111,27.9541,30.486,3,1810.74,73.3792,Optimal,73.3792,73.3865,0.00999386,2.53194,1.07649,0.161965,44.136,0.406768
sfsarp-16-8-5,16,8,7,66.8686,28.5864,24.6473,3,63.17,70.8077,Optimal,70.8077,70.8127,0.00699128,-3.93913,0.618585,0.106961,25.362,0.317235
sfsarp-20-10-1,20,10,10,112.412,38.1161,51.3204,4,7168.69,99.2073,Feasible,99.2073,102.092,2.82534,13.2042,1.38124,0.141544,56.631,0.290274
sfsarp-20-10-2,20,10,9,81.1351,35.3321,32.7281,4,429.61,83.7391,Optimal,83.7391,83.7469,0.00931177,-2.60406,0.906463,0.124726,37.165,0.372372
sfsarp-20-10-3,20,10,9,112.785,39.2265,61.0664,3,5006.77,90.9456,Feasible,90.9456,94.7534,4.0187,21.8399,2.13254,0.210631,87.434,0.403037
sfsarp-16-8-11,16,8,7,64.7174,26.8907,30.1875,4,0.87,61.4206,Optimal,61.4206,61.4256,0.00813548,3.2968,1.34183,0.2242,55.015,0.623633
sfsarp-16-8-21,16,8,8,89.7712,30.7122,47.7232,3,1.91,72.7603,Optimal,72.7602,72.7602,0,17.011,1.39259,0.170797,57.096,0.335283
sfsarp-16-8-31,16,8,8,96.3804,28.057,31.2722,3,0.9,93.1652,Optimal,93.1652,93.172,0.00728223,3.21516,1.41761,0.187415,58.122,0.397758
sfsarp-16-8-41,16,8,8,75.9111,27.9541,32.5717,3,3.58,71.2935,Optimal,71.2935,71.2935,0,4.61758,1.36734,0.202359,56.061,0.495948
sfsarp-16-8-51,16,8,7,66.8686,28.5864,25.7112,3,0.59,69.7438,Optimal,69.7438,69.75,0.00893701,-2.87515,0.968537,0.165855,39.71,0.482738
sfsarp-20-10-11,20,10,10,112.412,38.1161,55.9291,4,29.39,94.5986,Optimal,94.5986,94.6031,0.00478345,17.813,2.45161,0.245093,100.516,0.490049
sfsarp-20-10-21,20,10,9,81.1351,35.3321,34.5014,4,3.81,81.9658,Optimal,81.9658,81.9721,0.00762455,-0.83076,1.50305,0.204173,61.625,0.594486
sfsarp-20-10-31,20,10,10,112.785,44.2233,68.2272,3,1.39,88.7815,Optimal,88.7815,88.7815,0,24.0039,3.14066,0.294321,128.767,0.553825
sfsarp-20-10-41,20,10,9,91.9126,49.4919,59.0028,4,1273.4,82.4017,Optimal,82.4017,82.4099,0.0099491,9.51088,1.98576,0.21769,81.416,0.46303
sfsarp-20-10-51,20,10,10,104.549,40.5713,65.9773,3,519.45,79.1429,Optimal,79.1429,79.1499,0.00880801,25.4061,2.58568,0.25352,106.013,0.497331
sfsarp-30-15-11,30,15,15,167.839,60.9951,84.076,5,1120.48,144.758,Optimal,144.758,144.772,0.00984995,23.0809,3.62122,0.241728,148.47,0.484086
sfsarp-30-15-31,30,15,15,165.041,65.0148,67.3389,6,1411.68,162.717,Optimal,162.717,162.733,0.00975216,2.32415,2.43761,0.174447,99.942,0.376558
sfsarp-30-15-51,30,15,15,115.221,62.4227,42.1066,5,6161.56,135.537,Optimal,135.537,135.551,0.00985438,-20.3161,1.41717,0.134921,58.104,0.471807
