
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sarp-10-20-A-1,10,20,0,44.0486,0,40.982,3,0.03,3.06656,Optimal,3.06656,3.06656,0
 sarp-10-20-A-2,10,20,0,43.7965,0,42.6451,4,0.04,1.15134,Optimal,1.15134,1.15134,0
 sarp-10-20-B-1,10,20,0,51.2929,0,31.2869,5,0.07,20.0059,Optimal,20.0059,20.0059,0
 sarp-10-20-B-2,10,20,0,49.7518,0,37.3166,4,0.03,12.4351,Optimal,12.4351,12.4351,0
 sarp-10-20-C-1,10,20,0,107.048,0,38.9739,3,0.02,68.0744,Optimal,68.0744,68.0744,0
 sarp-10-20-C-2,10,20,0,123.725,0,59.704,3,0.04,64.0212,Optimal,64.0212,64.0212,0
 sarp-10-30-A-1,10,30,0,39.6878,0,39.3204,4,0.08,0.367382,Optimal,0.367382,0.367382,0
 sarp-10-30-A-2,10,30,0,43.347,0,42.3803,3,0.03,0.96673,Optimal,0.96673,0.96673,0
 sarp-10-30-B-1,10,30,0,45.1814,0,39.628,3,0.04,5.55344,Optimal,5.55344,5.55344,0
 sarp-10-30-B-2,10,30,0,48.9041,0,37.4046,4,0.04,11.4995,Optimal,11.4995,11.4995,0
 sarp-10-30-C-1,10,30,0,103.7,0,37.9258,5,0.06,65.7742,Optimal,65.7742,65.7742,0
 sarp-10-30-C-2,10,30,0,111.469,0,43.366,4,0.06,68.1029,Optimal,68.1029,68.1029,0
 sarp-20-15-A-1,20,15,0,88.4893,0,64.16,5,0.21,24.3293,Optimal,24.3293,24.3293,0
 sarp-20-15-A-2,20,15,0,83.6583,0,47.3558,6,0.2,36.3025,Optimal,36.3025,36.3025,0
 sarp-20-15-B-1,20,15,0,99.2217,0,70.2355,7,0.29,28.9861,Optimal,28.9861,28.9861,0
 sarp-20-15-B-2,20,15,0,98.8871,0,54.8448,7,0.22,44.0423,Optimal,44.0423,44.0423,0
 sarp-20-15-C-1,20,15,0,204.878,0,107.365,5,0.71,97.5133,Optimal,97.5133,97.5133,0
 sarp-20-15-C-2,20,15,0,228.92,0,71.4579,7,0.27,157.462,Optimal,157.462,157.462,0
 sarp-20-20-A-1,20,20,0,87.0341,0,53.0859,7,0.33,33.9483,Optimal,33.9483,33.9483,0
 sarp-20-20-A-2,20,20,0,83.2192,0,64.8199,6,0.67,18.3993,Optimal,18.3993,18.3993,0
 sarp-20-20-B-1,20,20,0,96.6551,0,91.7058,4,0.24,4.94927,Optimal,4.94927,4.94927,0
 sarp-20-20-B-2,20,20,0,93.5856,0,74.0064,6,0.39,19.5792,Optimal,19.5792,19.5792,0
 sarp-20-20-C-1,20,20,0,204.777,0,67.5826,6,0.51,137.194,Optimal,137.194,137.194,0
 sarp-20-20-C-2,20,20,0,204.324,0,66.3575,7,0.4,137.967,Optimal,137.967,137.967,0
