,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sfsarp-10-10-1.txt ,2.27673,2.48913,0,1.5158,12.6132,5.10511,24,9.48639,10.3714,0,6.31585,52.5551,21.2713
sfsarp-10-10-2.txt ,2.72778,0,0,0.565316,20.7069,0,24,11.3658,0,0,2.35549,86.2788,0
sfsarp-10-10-3.txt ,2.42669,2.03379,0,1.52739,28.6358,-9.07607E-15,34.6237,7.00876,5.87398,0,4.41139,82.7059,-2.62135E-14
sfsarp-10-10-4.txt ,2.45854,2.91402,0,1.29599,12.6512,4.68022,24,10.2439,12.1417,0,5.39996,52.7135,19.5009
sfsarp-10-10-5.txt ,3.00255,0,0,1.49032,18.1431,0,22.636,13.2645,0,0,6.58385,80.1517,0
sfsarp-5-10-1.txt ,1.46169,2.26156,0,1.14594,7.80979,5.19341,17.8724,8.1785,12.6539,0,6.4118,43.6975,29.0583
sfsarp-5-10-2.txt ,0.919919,2.49662,0,0.670438,6.81975,-1.06647E-10,10.9067,8.43441,22.8907,0,6.14701,62.5279,-9.77812E-10
sfsarp-5-10-3.txt ,0.946276,2.06964,0,0.834206,14.3768,5.77309,24,3.94282,8.62348,0,3.47586,59.9033,24.0546
sfsarp-5-10-4.txt ,1.43417,2.4569,0,1.20184,13.8584,5.04868,24,5.97571,10.2371,0,5.00767,57.7434,21.0362
sfsarp-5-10-5.txt ,1.07058,0,0,0.429579,22.4998,0,24,4.46074,0,0,1.78991,93.7493,0
