
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-15-10-A-1.txt ,3.956,0,0,4.66631,28.2856,0,36.9079,10.7186,0,0,12.6431,76.6383,0

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-15-10-A-1.txt ,3.956,3.79364,0,4.8062,28.9819,4.06357,45.6013,8.67519,8.31916,0,10.5396,63.555,8.91109
sarp-15-10-A-2.txt ,3.70714,0,0,2.72084,20.1529,0,26.5809,13.9466,0,0,10.2361,75.8173,0
sarp-15-10-A-2.txt ,3.70714,3.09359,0,3.0092,19.646,4.60266,34.0586,10.8846,9.08315,0,8.83537,57.6829,13.514
sarp-15-10-A-3.txt ,3.91246,3.67465,0,2.46184,51.8131,-1.10606e-14,61.862,6.32449,5.94008,0,3.97957,83.7559,-1.78795e-14
sarp-15-10-A-4.txt ,3.60289,0,0,3.95207,30.0813,0,37.6363,9.57292,0,0,10.5007,79.9264,0
sarp-15-10-A-4.txt ,3.60289,2.79424,0,4.99161,25.4599,4.07212,40.9207,8.80456,6.82844,0,12.1982,62.2175,9.95124
sarp-15-10-B-1.txt ,3.94252,0,0,3.00235,32.8864,0,39.8313,9.89804,0,0,7.53766,82.5643,0
sarp-15-10-B-1.txt ,3.94252,3.35498,0,3.66939,18.266,3.97798,33.2108,11.8712,10.1021,0,11.0488,55,11.978
sarp-15-10-B-2.txt ,3.92784,0,0,2.06747,35.4152,0,41.4105,9.48513,0,0,4.99263,85.5222,0
sarp-15-10-B-2.txt ,3.92784,2.481,0,2.08133,34.0967,5.38835,47.9752,8.18722,5.17142,0,4.33834,71.0715,11.2315
sarp-15-10-B-4.txt ,4.25019,0,0,3.93853,32.3142,0,40.5029,10.4935,0,0,9.72408,79.7824,0
sarp-15-10-B-4.txt ,4.25019,3.02683,0,5.09189,24.6474,3.81981,40.8361,10.4079,7.41214,0,12.4691,60.3568,9.35401
sarp-15-10-C-1.txt ,8.89292,0,0,2.87827,19.1773,0,30.9485,28.7346,0,0,9.3002,61.9652,0
sarp-15-10-C-1.txt ,8.89292,4.27998,0,3.53722,30.8489,3.12345,50.6825,17.5463,8.44469,0,6.97918,60.867,6.16278
sarp-15-10-C-2.txt ,8.18545,0,0,3.55524,23.0757,0,34.8164,23.5103,0,0,10.2114,66.2783,0
sarp-15-10-C-2.txt ,8.18545,4.40869,0,4.07804,23.4083,-2.87687e-14,40.0805,20.4225,10.9996,0,10.1746,58.4033,-7.17772e-14
sarp-15-10-C-3.txt ,9.1579,0,0,3.59717,26.0666,0,38.8216,23.5897,0,0,9.26589,67.1444,0
sarp-15-10-C-3.txt ,9.1579,4.48583,0,3.68553,20.0493,3.37879,40.7573,22.4693,11.0062,0,9.04263,49.1918,8.29002
sarp-15-10-C-4.txt ,8.25611,0,0,2.69267,39.545,0,50.4937,16.3508,0,0,5.33269,78.3166,0
sarp-15-10-C-4.txt ,8.25611,4.45416,0,2.98348,22.7094,4.52416e-15,38.4032,21.4985,11.5984,0,7.76885,59.1342,1.17807e-14

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-15-10-A-1.txt ,3.956,3.71012,0,3.50863,29.3773,4.64652,45.1986,8.75248,8.2085,0,7.76271,64.9961,10.2802
sarp-15-10-A-2.txt ,3.70714,3.13772,0,3.22277,21.1445,0.419211,31.6313,11.7198,9.91966,0,10.1886,66.8466,1.3253
sarp-15-10-A-3.txt ,3.91246,3.49999,0,2.49793,42.034,8.62914,60.5735,6.45902,5.77809,0,4.1238,69.3933,14.2457
sarp-15-10-A-4.txt ,3.60289,3.05144,0,4.29292,23.6644,5.64631,40.258,8.94951,7.57972,0,10.6635,58.7819,14.0253
sarp-15-10-B-1.txt ,3.94252,3.44677,0,3.15367,17.9761,10.6344,39.1534,10.0694,8.80325,0,8.05464,45.9119,27.1608
sarp-15-10-B-2.txt ,3.92784,2.96901,0,2.76456,26.0963,4.57122,40.3289,9.73951,7.362,0,6.85504,64.7086,11.3349
sarp-15-10-B-4.txt ,4.25019,2.86911,0,4.28413,20.1002,13.671,45.1747,9.40834,6.35115,0,9.48348,44.4945,30.2626
sarp-15-10-C-1.txt ,8.89292,4.1975,0,3.13695,28.4029,2.35058,46.9809,18.9288,8.93448,0,6.67709,60.4563,5.00328
sarp-15-10-C-2.txt ,8.18545,4.34217,0,4.18544,15.2969,5.09108,37.101,22.0626,11.7036,0,11.2812,41.2304,13.7222
sarp-15-10-C-3.txt ,9.1579,4.30606,0,3.27683,14.3621,4.63778,35.7407,25.6232,12.0481,0,9.16835,40.1842,12.9762
sarp-15-10-C-4.txt ,8.25611,5.15388,0,2.94825,21.6914,5.69425,43.7439,18.8737,11.782,0,6.73979,49.5873,13.0173
