
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,142.8,20.64,16.06,173.26,352.76,40.4808,5.851,4.55267,49.1155

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,100.48,49.02,35.22,144.18,328.9,30.5503,14.9042,10.7084,43.837

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,76.84,63.54,49,127.72,317.1,24.2321,20.0378,15.4525,40.2775

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,46.52,84.68,58.9,118.46,308.56,15.0765,27.4436,19.0887,38.3912

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,142.8,20.64,16.06,173.26,352.76,40.4808,5.851,4.55267,49.1155

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,66.76,74.06,68.94,117.34,327.1,20.4097,22.6414,21.0761,35.8728

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,76.84,63.54,49,127.72,317.1,24.2321,20.0378,15.4525,40.2775

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,35.8,91.18,69.62,107.1,303.7,11.7879,30.023,22.9239,35.2651

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,142.8,20.64,16.06,173.26,352.76,40.4808,5.851,4.55267,49.1155

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,103.72,59.44,31.98,131.38,326.52,31.7653,18.2041,9.79419,40.2364

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,82.8,109.1,43.04,74.42,309.36,26.7649,35.2664,13.9126,24.0561

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,62.38,128.6,43.04,72.08,306.1,20.379,42.0124,14.0608,23.5479

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,142.8,20.64,16.06,173.26,352.76,40.4808,5.851,4.55267,49.1155

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,103.72,59.44,31.98,131.38,326.52,31.7653,18.2041,9.79419,40.2364

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,82.8,109.1,43.04,74.42,309.36,26.7649,35.2664,13.9126,24.0561

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-8.tsp ,62.38,128.6,43.04,72.08,306.1,20.379,42.0124,14.0608,23.5479
