
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,130.3,0,0,203.86,334.16,38.9933,0,0,61.0067

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,63.78,74.06,39.92,121.4,299.16,21.3197,24.756,13.344,40.5803

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,63.78,78.56,19.68,118.28,280.3,22.7542,28.0271,7.02105,42.1976

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-4.tsp ,29.22,103.46,39.64,108.12,280.44,10.4193,36.892,14.1349,38.5537
