 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sfsarp-10-30-1,10,30,5,41.3859,41.8244,32.3894,2,0.65,50.8209,Optimal,22.7931,22.7931,0
 sfsarp-10-30-2,10,30,6,49.9594,37.946,27.7377,3,0.04,60.1676,Optimal,32.477,32.477,0
 sfsarp-10-30-3,10,30,5,67.1018,37.6275,46.6612,2,0.14,58.0681,Optimal,27.4276,27.4276,0
 sfsarp-10-30-4,10,30,5,96.4447,36.0453,54.4183,2,0.04,78.0717,Optimal,28.2221,28.2221,0
 sfsarp-10-30-5,10,30,6,81.7066,39.6283,61.8027,2,0.05,59.5322,Optimal,29.0315,29.0315,0
 sfsarp-15-10-1,15,10,8,123.79,58.7607,90.0726,4,0.05,92.4776,Optimal,28.2957,28.2957,0
 sfsarp-15-10-2,15,10,0,98.142,0,59.3868,3,0,38.7552,Optimal,38.7552,38.7552,0
 sfsarp-15-10-3,15,10,8,80.1025,28.015,42.1084,3,0.05,66.0091,Optimal,21.8567,21.8567,0
 sfsarp-15-10-4,15,10,7,93.347,27.9967,44.0734,3,0.05,77.2702,Optimal,23.7956,23.7956,0
 sfsarp-15-10-5,15,10,7,99.4489,31.7034,56.103,3,0.03,75.0492,Optimal,26.0385,26.0385,0
 sfsarp-15-15-1,15,15,0,66.9694,0,23.8055,3,0,43.1639,Optimal,43.1639,43.1639,0
 sfsarp-15-15-2,15,15,7,144.579,26.4996,81.1839,4,0.05,89.8949,Optimal,17.8056,17.8056,0
 sfsarp-15-15-3,15,15,7,84.6644,54.3518,59.7007,3,0.1,79.3155,Optimal,34.0924,34.0924,0
 sfsarp-15-15-4,15,15,7,64.7633,25.5332,25.8832,3,0.07,64.4133,Optimal,19.5538,19.5538,0
 sfsarp-15-15-5,15,15,7,99.4935,34.4743,45.5922,3,0.06,88.3756,Optimal,27.0579,27.0579,0
 sfsarp-15-20-1,15,20,7,130.607,44.7508,70.9661,4,0.14,104.392,Optimal,37.3982,37.3982,0
 sfsarp-15-20-2,15,20,8,105.028,31.3934,59.1772,3,0.33,77.2445,Optimal,22.8164,22.8164,0
 sfsarp-15-20-3,15,20,8,105.425,27.7312,53.4614,3,0.11,79.695,Optimal,22.6597,22.6597,0
 sfsarp-15-20-4,15,20,7,78.0873,56.2249,66.4425,2,0.09,67.8697,Optimal,40.1204,40.1204,0
 sfsarp-15-20-5,15,20,7,72.1512,53.6078,49.3407,4,0.06,76.4183,Optimal,29.8658,29.8658,0
 sfsarp-15-30-1,15,30,8,76.6245,45.755,48.1853,2,0.24,74.1942,Optimal,30.4226,30.4226,0
 sfsarp-15-30-2,15,30,7,117.315,66.0552,94.6568,4,0.23,88.7133,Optimal,37.1917,37.1917,0
 sfsarp-15-30-3,15,30,8,110.663,48.6047,69.9823,5,0.09,89.2853,Optimal,40.3919,40.3919,0
 sfsarp-15-30-4,15,30,9,85.6227,38.7367,43.1068,5,0.08,81.2526,Optimal,31.0554,31.0554,0
 sfsarp-15-30-5,15,30,7,165.67,49.3747,103.233,5,0.11,111.812,Optimal,34.2028,34.2028,0
 sfsarp-20-10-1,20,10,9,107.692,39.4059,49.9337,4,0.08,97.1644,Optimal,31.4684,31.4684,0
