 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-30-20-A-1,3.05459,2.32137,0.778968,5.70855,11.8635,25.7478,19.5674,6.5661,48.1187
 sarp-30-20-A-2,2.749,3.50706,0.835815,5.76386,12.8557,21.3834,27.2801,6.50149,44.8349
 sarp-30-20-B-1,3.21354,4.95345,1.33446,4.88303,14.3845,22.3403,34.436,9.2771,33.9465
 sarp-30-20-C-2,8.66045,8.37828,2.45189,5.31163,24.8023,34.918,33.7803,9.88577,21.4159
 sarp-5-15-A-1,0.594255,1.30775,0.138027,0.96101,3.00104,19.8016,43.5765,4.59931,32.0226
 sarp-5-15-A-2,0.634884,1.65992,0,0.980538,3.27535,19.3837,50.6793,0,29.9369
 sarp-5-15-B-1,0.968467,1.38166,0,0.655663,3.00579,32.2201,45.9666,0,21.8133
 sarp-5-15-B-2,0.890936,1.57261,0,0.71625,3.1798,28.0186,49.4564,0,22.525
 sarp-5-15-C-1,1.29455,1.99981,0.2424,0.901498,4.43826,29.1679,45.0585,5.4616,20.312
 sarp-5-15-C-2,1.05254,2.30035,0.442973,0.799739,4.5956,22.9032,50.0555,9.63907,17.4023
 sarp-5-20-A-1,0.695369,0,0,0.779992,1.47536,47.1322,0,0,52.8678
 sarp-5-20-A-2,0.477534,1.18774,0.175209,1.13804,2.97853,16.0326,39.8768,5.88239,38.2083
 sarp-5-20-B-1,0.736875,2.42504,0,0.904745,4.06666,18.1199,59.6323,0,22.2479
 sarp-5-20-B-2,0.848028,1.47972,0,1.13882,3.46657,24.463,42.6853,0,32.8516
 sarp-5-20-C-1,1.38428,1.92637,0.910827,0.920932,5.14241,26.9189,37.4605,17.7121,17.9085
 sarp-5-20-C-2,1.18313,1.51971,0.622625,0.967845,4.29332,27.5576,35.3972,14.5022,22.5431
 sarp-5-30-A-1,0.583267,1.41358,0,0.960252,2.9571,19.7243,47.8029,0,32.4728
 sarp-5-30-A-2,0.609325,1.16025,0,1.37359,3.14317,19.3857,36.9134,0,43.7009
 sarp-5-30-B-1,0.240299,1.45141,0.42839,1.07374,3.19384,7.52383,45.444,13.413,33.6192
 sarp-5-30-B-2,0.705616,1.12788,0,1.07894,2.91244,24.2277,38.7264,0,37.0459
 sarp-5-30-C-1,1.76059,1.63205,0.289245,0.885549,4.56743,38.5465,35.7324,6.33277,19.3883
 sarp-5-30-C-2,1.58561,2.03576,0,0.718867,4.34024,36.5328,46.9043,0,16.5629
