 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-30-1,0.639474,1.8824,0.406643,0.769355,3.69788,17.293,50.905,10.9967,20.8053
 sfsarp-10-30-2,1.01916,1.84265,0.229974,0.914197,4.00599,25.441,45.9975,5.74076,22.8208
 sfsarp-10-30-3,1.2802,2.26968,0.374862,0.964679,4.88942,26.1832,46.4201,7.6668,19.7299
 sfsarp-10-30-4,1.87187,1.74883,0.478027,1.20199,5.30072,35.3136,32.9923,9.01816,22.6759
 sfsarp-10-30-5,1.14101,2.70295,0.859893,1.10674,5.81059,19.6368,46.5176,14.7987,19.0469
 sfsarp-15-10-1,3.03048,2.71383,0,2.20739,7.9517,38.111,34.129,0,27.76
 sfsarp-15-10-2,2.42315,0,0,2.90105,5.32419,45.512,0,0,54.488
 sfsarp-15-10-3,1.17355,2.20322,0.822426,1.59792,5.79711,20.2437,38.0054,14.1868,27.564
 sfsarp-15-10-4,1.92452,1.7342,0.385084,1.59768,5.64148,34.1137,30.7402,6.82594,28.3202
 sfsarp-15-10-5,1.48875,2.16191,0.965342,1.5272,6.14321,24.2341,35.192,15.714,24.86
 sfsarp-15-15-1,1.68499,0,0,1.81078,3.49576,48.2008,0,0,51.7992
 sfsarp-15-15-2,3.08167,2.61812,0.441105,1.40095,7.54184,40.861,34.7146,5.84877,18.5757
 sfsarp-15-15-3,1.70687,2.43729,0.397131,2.08223,6.62352,25.7698,36.7976,5.99577,31.4369
 sfsarp-15-15-4,0.902604,1.83313,0.73014,1.30507,4.77094,18.9188,38.4227,15.3039,27.3546
 sfsarp-15-15-5,2.36773,1.65411,0.0874206,1.70552,5.81478,40.7192,28.4466,1.50342,29.3308
 sfsarp-15-20-1,2.44289,2.00311,0.749035,1.84218,7.03721,34.7138,28.4645,10.6439,26.1777
 sfsarp-15-20-2,1.76642,2.58897,0.819788,1.58333,6.75851,26.1363,38.3068,12.1297,23.4272
 sfsarp-15-20-3,1.87152,2.23902,0.724095,1.60519,6.43982,29.0616,34.7683,11.244,24.926
 sfsarp-15-20-4,1.03123,3.29459,0.917021,1.1861,6.42895,16.0405,51.2463,14.2639,18.4493
 sfsarp-15-20-5,0.81189,2.61976,0.995798,1.14097,5.56842,14.5803,47.0467,17.883,20.49
 sfsarp-15-30-1,1.73354,2.13252,0.180076,2.19616,6.2423,27.7709,34.1624,2.88476,35.1819
 sfsarp-15-30-2,2.6998,3.36159,0.177359,1.48955,7.7283,34.9339,43.4972,2.29493,19.2739
 sfsarp-15-30-3,2.38876,2.24544,0.330883,1.58137,6.54645,36.4893,34.3001,5.05438,24.1562
 sfsarp-15-30-4,1.81224,2.39784,0.314456,1.3242,5.84873,30.9851,40.9977,5.37648,22.6407
 sfsarp-15-30-5,3.13357,2.32498,0.888631,1.86776,8.21494,38.1448,28.3019,10.8173,22.7361
 sfsarp-20-10-1,1.81886,2.43096,0.863484,2.05324,7.16655,25.3799,33.9209,12.0488,28.6504
 sfsarp-20-10-2,2.41288,3.07706,0.722837,2.55494,8.76771,27.52,35.0954,8.24431,29.1403
 sfsarp-20-10-3,2.51687,2.15759,0.372548,2.21385,7.26086,34.6635,29.7154,5.13091,30.4902
 sfsarp-20-10-4,2.06458,2.90407,0.777396,2.14611,7.89216,26.1598,36.797,9.85023,27.193
 sfsarp-20-10-5,2.10927,3.09359,0.816768,2.14338,8.16301,25.8394,37.8976,10.0057,26.2572
 sfsarp-20-15-1,4.36375,0,0,3.80133,8.16508,53.4441,0,0,46.5559
 sfsarp-20-15-2,1.85048,2.20156,0.566355,2.50535,7.12374,25.9762,30.9045,7.95025,35.169
 sfsarp-20-15-3,1.67448,2.61065,1.34463,1.5658,7.19556,23.271,36.2814,18.6869,21.7607
 sfsarp-20-15-4,2.41657,2.95387,0.448127,2.78083,8.5994,28.1016,34.3497,5.21114,32.3375
 sfsarp-20-15-5,2.10743,2.60728,0.572909,2.08288,7.3705,28.5928,35.3746,7.773,28.2596
 sfsarp-20-20-1,2.61048,3.20716,1.85963,2.78379,10.4611,24.9543,30.6581,17.7767,26.611
 sfsarp-20-20-2,1.43474,2.4193,0.765466,1.76383,6.38333,22.4763,37.9002,11.9916,27.6318
 sfsarp-20-20-3,1.71617,2.59659,1.22729,1.28774,6.82778,25.1351,38.0297,17.9749,18.8603
 sfsarp-20-20-4,2.84737,2.43327,0.39463,2.16822,7.84349,36.3023,31.0228,5.03131,27.6436
 sfsarp-20-20-5,1.71352,2.13243,0.666543,1.99371,6.50621,26.3367,32.7754,10.2447,30.6432
 sfsarp-20-30-1,2.09998,3.20813,0.814236,2.65086,8.77321,23.9363,36.5673,9.28093,30.2154
 sfsarp-20-30-2,2.22178,2.68696,0.906954,2.4055,8.2212,27.025,32.6833,11.0319,29.2598
 sfsarp-20-30-3,2.11493,2.563,0.565187,2.33923,7.58234,27.8928,33.8022,7.45399,30.851
 sfsarp-20-30-4,2.0508,3.53583,0.952258,2.48761,9.0265,22.7198,39.1717,10.5496,27.5589
 sfsarp-20-30-5,2.39137,3.00419,1.21233,2.0249,8.63279,27.701,34.7997,14.0434,23.456
 sfsarp-30-10-1,1.33328,4.26368,3.14587,2.55832,11.3011,11.7977,37.7278,27.8367,22.6377
 sfsarp-30-10-2,2.74926,3.26788,1.14068,2.72894,9.88676,27.8075,33.0531,11.5374,27.602
 sfsarp-30-10-3,2.0854,4.41724,1.73395,2.38327,10.6199,19.6368,41.5941,16.3274,22.4416
 sfsarp-30-10-4,2.84221,3.00487,1.29263,4.6562,11.7959,24.0949,25.4738,10.9583,39.473
 sfsarp-30-10-5,2.10855,4.46298,2.02312,2.52919,11.1238,18.9552,40.1208,18.1872,22.7367
