 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sarp-10-20-A-1,10,20,4,53.4492,26.8401,56.4531,3,0.04,23.8363,Optimal,20.7697,20.7697,0
 sarp-10-20-A-2,10,20,4,52.9936,26.5823,61.6068,4,0.03,17.9691,Optimal,16.8178,16.8178,0
 sarp-10-20-B-1,10,20,5,66.5397,34.7574,57.6739,5,0.03,43.6232,Optimal,23.6173,23.6173,0
 sarp-10-20-B-2,10,20,0,63.755,0,51.3198,4,0,12.4351,Optimal,12.4351,12.4351,0
 sarp-10-20-C-1,10,20,6,167.291,114.328,136.082,3,0.03,145.537,Optimal,77.4625,77.4625,0
 sarp-10-20-C-2,10,20,6,197.426,112.454,159.377,3,0.05,150.504,Optimal,86.4825,86.4825,0
 sarp-10-30-A-1,10,30,6,45.5692,37.2163,57.4529,4,0.05,25.3325,Optimal,24.9652,24.9652,0
 sarp-10-30-A-2,10,30,4,52.1815,20.9289,56.6981,3,0.04,16.4123,Optimal,15.4456,15.4456,0
 sarp-10-30-B-1,10,30,6,55.4963,42.4494,64.6304,3,0.04,33.3152,Optimal,27.7618,27.7618,0
 sarp-10-30-B-2,10,30,6,62.2232,43.5487,64.7766,4,0.06,40.9953,Optimal,29.4958,29.4958,0
 sarp-10-30-C-1,10,30,6,161.24,130.58,146.225,5,0.06,145.595,Optimal,79.821,79.821,0
 sarp-10-30-C-2,10,30,7,175.279,122.342,142.323,4,0.05,155.297,Optimal,87.1946,87.1946,0
 sarp-20-15-A-1,20,15,8,107.607,44.3238,102.466,5,0.06,49.4649,Optimal,25.1356,25.1356,0
 sarp-20-15-A-2,20,15,7,98.8773,47.5074,87.239,6,0.05,59.1457,Optimal,22.8432,22.8432,0
 sarp-20-15-B-1,20,15,10,127.001,61.8347,123.244,7,0.07,65.5913,Optimal,36.6052,36.6052,0
 sarp-20-15-B-2,20,15,9,126.396,79.4237,117.365,7,0.06,88.4547,Optimal,44.4124,44.4124,-2.23982e-13
 sarp-20-15-C-1,20,15,0,317.924,0,220.41,5,0,97.5133,Optimal,97.5133,97.5133,0
 sarp-20-15-C-2,20,15,9,361.368,159.721,245.398,7,0.06,275.691,Optimal,118.229,118.229,0
 sarp-20-20-A-1,20,20,8,104.977,46.1048,87.9177,7,0.06,63.1645,Optimal,29.2162,29.2162,0
 sarp-20-20-A-2,20,20,0,98.0837,0,79.6844,6,0.01,18.3993,Optimal,18.3993,18.3993,0
 sarp-20-20-B-1,20,20,9,122.363,61.9019,136.859,4,0.07,47.4061,Optimal,42.4568,42.4568,0
 sarp-20-20-B-2,20,20,0,116.816,0,97.2369,6,0.01,19.5792,Optimal,19.5792,19.5792,0
 sarp-20-20-C-1,20,20,11,317.74,158.446,226.635,6,0.1,249.55,Optimal,112.357,112.357,0
 sarp-20-20-C-2,20,20,13,316.922,217.855,237.75,7,0.08,297.027,Optimal,159.061,159.061,0
