
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-10-0.tsp ,3.91951,0,0,3.95756,14.4972,0,22.3742,17.518,0,0,17.688,64.794,0
grubhub-10-1.tsp ,3.63951,0,0,2.81902,11.3798,0,17.8384,20.4027,0,0,15.8031,63.7941,0
grubhub-10-2.tsp ,3.48341,0,0,3.07805,10.7951,0,17.3566,20.0697,0,0,17.7342,62.1961,0
grubhub-10-3.tsp ,3.20976,0,0,3.20488,10.9583,0,17.3729,18.4756,0,0,18.4475,63.0768,0
grubhub-10-4.tsp ,4.20439,0,0,3.57951,11.3667,0,19.1507,21.9543,0,0,18.6913,59.3544,0
grubhub-10-5.tsp ,3.8439,0,0,4.03415,18.4976,0,26.3757,14.5737,0,0,15.2949,70.1314,0
grubhub-10-6.tsp ,3.51659,0,0,2.71805,14.2273,0,20.462,17.186,0,0,13.2834,69.5306,0
grubhub-10-7.tsp ,3.12146,0,0,2.83073,14.1845,0,20.1367,15.5014,0,0,14.0576,70.441,0
grubhub-10-8.tsp ,4.06195,0,0,3.31073,24.6273,0,32,12.6936,0,0,10.346,76.9604,0
grubhub-10-9.tsp ,3.20585,0,0,2.65122,16.3343,0,22.1914,14.4464,0,0,11.9471,73.6065,0
grubhub-11-0.tsp ,5.23447,0,0,3.79463,20.5171,0,29.5462,17.7162,0,0,12.8431,69.4407,0
grubhub-11-1.tsp ,4.16959,0,0,3.16439,12.5182,0,19.8522,21.0032,0,0,15.9397,63.0571,0
grubhub-11-2.tsp ,4.52911,0,0,5.39024,13.7361,0,23.6554,19.1461,0,0,22.7865,58.0674,0
grubhub-11-3.tsp ,4.40959,0,0,2.73512,21.4043,0,28.549,15.4457,0,0,9.58044,74.9739,0
grubhub-11-4.tsp ,4.12764,0,0,3.14439,19.6045,0,26.8765,15.3578,0,0,11.6994,72.9428,0
grubhub-11-5.tsp ,4.81398,0,0,3.49073,19.2548,0,27.5595,17.4676,0,0,12.6662,69.8662,0
grubhub-11-6.tsp ,4.07106,0,0,3.16585,24.7016,0,31.9385,12.7465,0,0,9.91233,77.3411,0
grubhub-11-7.tsp ,3.68276,0,0,3.71854,19.379,0,26.7803,13.7518,0,0,13.8853,72.3629,0
grubhub-11-8.tsp ,4.07447,0,0,2.61073,18.9328,0,25.618,15.9047,0,0,10.191,73.9043,0
grubhub-11-9.tsp ,4.31545,0,0,2.66927,22.3302,0,29.315,14.721,0,0,9.10548,76.1735,0
grubhub-12-0.tsp ,4.6065,0,0,4.41317,25.124,0,34.1437,13.4915,0,0,12.9253,73.5832,0
grubhub-12-3.tsp ,4.21382,0,0,4.16244,21.5044,0,29.8807,14.1022,0,0,13.9302,71.9676,0
