 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-30-1,8.72414,32.5171,0,8.94862,50.1899,17.3823,64.7882,0,17.8295
 sfsarp-10-30-2,17.0479,23.5778,0,7.84222,48.468,35.1736,48.6462,0,16.1802
 sfsarp-10-30-3,33.6911,55.8318,0,13.799,103.322,32.6079,54.0367,0,13.3554
 sfsarp-10-30-4,62.1793,43.7195,0,36.6387,142.538,43.6231,30.6723,0,25.7046
 sfsarp-10-30-5,47.8705,57.2435,0,33.0226,138.137,34.6545,41.4398,0,23.9057
 sfsarp-15-10-1,72.9995,56.6005,0,39.2531,168.853,43.2326,33.5206,0,23.2469
 sfsarp-15-10-2,48.099,0,0,67.6929,115.792,41.5392,0,0,58.4608
 sfsarp-15-10-3,10.9982,34.4214,19.5868,16.0355,81.0418,13.571,42.4736,24.1687,19.7867
 sfsarp-15-10-4,43.4436,15.4107,0,22.6293,81.4837,53.3158,18.9126,0,27.7716
 sfsarp-15-10-5,47.1443,22.1663,2.22356,30.5482,102.082,46.1826,21.7141,2.1782,29.9251
 sfsarp-15-15-1,17.8344,0,0,22.9919,40.8263,43.6836,0,0,56.3164
 sfsarp-15-15-2,93.1837,55.0717,0,13.6975,161.953,57.5375,34.0048,0,8.45769
 sfsarp-15-15-3,35.014,59.5192,0,14.5882,109.121,32.0872,54.544,0,13.3688
 sfsarp-15-15-4,10.7779,14.7935,4.91462,16.2841,46.77,23.0445,31.6302,10.5081,34.8173
 sfsarp-15-15-5,49.4112,21.887,0,18.8516,90.1497,54.8101,24.2785,0,20.9114
 sfsarp-15-20-1,60.1695,35.3253,19.4492,23.3554,138.299,43.5067,25.5426,14.0631,16.8876
 sfsarp-15-20-2,35.0329,50.8283,19.7518,13.8458,119.459,29.3263,42.5488,16.5344,11.5905
 sfsarp-15-20-3,51.6739,15.2725,3.49629,22.4376,92.8803,55.6349,16.4432,3.76429,24.1576
 sfsarp-15-20-4,24.0319,68.8988,4.59652,19.8507,117.378,20.474,58.6982,3.916,16.9118
 sfsarp-15-20-5,22.8652,38.1605,0,12.8928,73.9185,30.933,51.625,0,17.4419
 sfsarp-15-30-1,27.2083,38.041,0,34.4127,99.6619,27.3006,38.17,0,34.5294
 sfsarp-15-30-2,66.7134,82.9262,0,9.26221,158.902,41.984,52.1871,0,5.82889
 sfsarp-15-30-3,58.1227,36.7488,2.1325,12.5444,109.548,53.0566,33.5458,1.94662,11.451
 sfsarp-15-30-4,33.839,34.5408,2.10541,5.88453,76.3698,44.3094,45.2284,2.75687,7.70531
 sfsarp-15-30-5,113.48,39.2854,0.179997,26.7254,179.671,63.16,21.8652,0.100182,14.8746
 sfsarp-20-10-1,41.643,29.2245,0,23.682,94.5495,44.0436,30.9092,0,25.0472
 sfsarp-20-10-2,41.9246,51.4926,18.3064,40.4267,152.15,27.5547,33.8433,12.0318,26.5702
 sfsarp-20-10-3,50.1328,29.8324,0,27.5629,107.528,46.623,27.7438,0,25.6332
 sfsarp-20-10-4,48.1875,35.131,0,43.3614,126.68,38.0388,27.7321,0,34.2291
 sfsarp-20-10-5,33.4312,73.423,18.2031,12.4866,137.544,24.3059,53.3815,13.2344,9.07823
 sfsarp-20-15-1,110.581,0,0,87.5212,198.102,55.8201,0,0,44.1799
 sfsarp-20-15-2,30.7567,34.3163,0,30.8911,95.9641,32.0503,35.7595,0,32.1902
 sfsarp-20-15-3,36.054,32.7265,19.3961,22.9877,111.164,32.4331,29.4397,17.4481,20.679
 sfsarp-20-15-4,45.9454,58.0505,3.17378,45.5661,152.736,30.0816,38.0072,2.07795,29.8333
 sfsarp-20-15-5,41.5605,29.3078,0,26.4574,97.3258,42.7025,30.1131,0,27.1844
 sfsarp-20-20-1,53.5937,78.3742,61.3475,38.9681,232.283,23.0726,33.7408,26.4106,16.7761
 sfsarp-20-20-2,21.875,20.1259,0,22.8031,64.804,33.7556,31.0565,0,35.1879
 sfsarp-20-20-3,47.5399,22.6055,4.80851,21.3181,96.272,49.3808,23.4809,4.99471,22.1436
 sfsarp-20-20-4,63.4398,20.1915,1.14897,23.3844,108.165,58.6511,18.6674,1.06224,21.6193
 sfsarp-20-20-5,29.2492,18.7172,0,28.2131,76.1796,38.3951,24.5699,0,37.035
 sfsarp-20-30-1,31.5872,63.8333,19.5625,36.4779,151.461,20.855,42.1451,12.9159,24.0841
 sfsarp-20-30-2,38.4847,46.5399,21.4599,29.5043,135.989,28.2999,34.2233,15.7807,21.6961
 sfsarp-20-30-3,39.0845,28.3368,2.46697,33.48,103.368,37.8109,27.4134,2.38658,32.3891
 sfsarp-20-30-4,36.7896,63.7437,18.0025,38.9387,157.474,23.3622,40.4788,11.432,24.727
 sfsarp-20-30-5,54.7426,44.2772,24.6758,25.0435,148.739,36.8045,29.7683,16.59,16.8372
 sfsarp-30-10-1,61.8429,31.4252,19.3019,87.3569,199.927,30.9328,15.7184,9.65449,43.6944
 sfsarp-30-10-2,50.1932,38.2361,6.79418,45.7294,140.953,35.6099,27.1269,4.82018,32.443
 sfsarp-30-10-3,48.4262,64.418,5.66706,46.0543,164.566,29.4267,39.1443,3.44365,27.9854
 sfsarp-30-10-4,49.3105,48.999,17.7182,90.8213,206.849,23.8389,23.6883,8.56575,43.9071
 sfsarp-30-10-5,41.6707,65.4092,25.2277,60.6081,192.916,21.6005,33.9056,13.077,31.4169
