 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sarp-10-20-A-1,10,20,4,53.4492,26.8401,57.0991,3,0.06,23.1902,Optimal,20.1236,20.1236,0
 sarp-10-20-A-2,10,20,4,52.9936,26.5823,61.6068,4,0.04,17.9691,Optimal,16.8178,16.8178,0
 sarp-10-20-B-1,10,20,5,66.5397,34.7574,57.6739,5,0.04,43.6232,Optimal,23.6173,23.6173,0
 sarp-10-20-B-2,10,20,0,63.755,0,51.3198,4,0.01,12.4351,Optimal,12.4351,12.4351,0
 sarp-10-20-C-1,10,20,6,167.291,100.988,131.494,3,0.05,136.785,Optimal,68.7102,68.7102,0
 sarp-10-20-C-2,10,20,6,197.426,107.917,158.875,3,0.04,146.468,Optimal,82.4468,82.4468,0
 sarp-10-30-A-1,10,30,6,45.5692,37.2163,57.4529,4,0.07,25.3325,Optimal,24.9652,24.9652,0
 sarp-10-30-A-2,10,30,4,52.1815,21.3044,57.7181,3,0.06,15.7678,Optimal,14.8011,14.8011,0
 sarp-10-30-B-1,10,30,5,55.4963,36.1997,60.4424,3,0.06,31.2536,Optimal,25.7001,25.7001,0
 sarp-10-30-B-2,10,30,6,62.2232,43.5487,64.7766,4,0.07,40.9953,Optimal,29.4958,29.4958,0
 sarp-10-30-C-1,10,30,6,161.24,129.567,147.335,5,0.05,143.473,Optimal,77.6986,77.6986,0
 sarp-10-30-C-2,10,30,7,175.279,119.972,155.316,4,0.06,139.935,Optimal,71.8321,71.8321,0
 sarp-20-15-A-1,20,15,8,107.607,44.9892,103.793,5,0.05,48.803,Optimal,24.4737,24.4737,0
 sarp-20-15-A-2,20,15,7,98.8773,47.5074,87.239,6,0.05,59.1457,Optimal,22.8432,22.8432,0
 sarp-20-15-B-1,20,15,10,127.001,61.8347,124.518,7,0.08,64.317,Optimal,35.3308,35.3308,0
 sarp-20-15-B-2,20,15,8,126.396,71.136,115.426,7,0.07,82.1065,Optimal,38.0642,38.0642,0
 sarp-20-15-C-1,20,15,0,317.924,0,220.41,5,0.01,97.5133,Optimal,97.5133,97.5133,0
 sarp-20-15-C-2,20,15,8,361.368,141.381,241.712,7,0.06,261.037,Optimal,103.574,103.574,0
 sarp-20-20-A-1,20,20,8,104.977,48.706,92.7549,7,0.08,60.9285,Optimal,26.9802,26.9802,0
 sarp-20-20-A-2,20,20,0,98.0837,0,79.6844,6,0.01,18.3993,Optimal,18.3993,18.3993,0
 sarp-20-20-B-1,20,20,9,122.363,56.664,136.467,4,0.07,42.5601,Optimal,37.6108,37.6108,0
 sarp-20-20-B-2,20,20,0,116.816,0,97.2369,6,0.01,19.5792,Optimal,19.5792,19.5792,0
 sarp-20-20-C-1,20,20,11,317.74,159.999,239.085,6,0.06,238.655,Optimal,101.461,101.461,0
 sarp-20-20-C-2,20,20,11,316.922,187.679,241.074,7,0.13,263.528,Optimal,125.561,125.561,0
