 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-20-A-1,0.918117,1.50022,0.413658,2.04758,4.87958,18.8155,30.7449,8.47732,41.9623
 sarp-10-20-A-2,1.20676,1.5676,0.114229,2.00224,4.89083,24.6739,32.0518,2.33557,40.9387
 sarp-10-20-B-1,1.1051,1.88339,0.536655,1.35593,4.88108,22.6405,38.5856,10.9946,27.7793
 sarp-10-20-B-2,1.57581,0,0,2.39538,3.97119,39.6812,0,0,60.3188
 sarp-10-20-C-1,4.02753,3.17083,0,1.92138,9.11973,44.1628,34.7689,0,21.0683
 sarp-10-20-C-2,3.98852,3.0193,0.752612,2.96497,10.7254,37.1876,28.1509,7.0171,27.6444
 sarp-10-30-A-1,1.04335,2.12458,0.101831,1.78739,5.05715,20.6311,42.0114,2.01361,35.3438
 sarp-10-30-A-2,1.16349,1.11493,0.138267,2.35023,4.76692,24.4076,23.389,2.90056,49.3029
 sarp-10-30-B-1,1.26095,1.81457,0.119303,1.96091,5.15573,24.4572,35.1953,2.31399,38.0336
 sarp-10-30-B-2,1.29081,2.13781,0.248734,2.1435,5.82085,22.1756,36.7267,4.27316,36.8245
 sarp-10-30-C-1,3.73148,3.86973,0.152769,1.57896,9.33294,39.9819,41.4631,1.63688,16.9181
 sarp-10-30-C-2,4.21668,3.89733,0,2.29618,10.4102,40.5053,37.4376,0,22.0571
 sarp-20-15-A-1,2.34077,2.92439,0.33956,4.03122,9.63594,24.2921,30.3488,3.52389,41.8352
 sarp-20-15-A-2,2.34422,2.41484,0.129389,3.54157,8.43002,27.808,28.6457,1.53486,42.0114
 sarp-20-15-B-1,2.86407,3.73715,0.2755,3.98111,10.8578,26.3779,34.4189,2.53734,36.6658
 sarp-20-15-B-2,2.6523,3.60022,0.472954,3.09616,9.82163,27.0047,36.656,4.81544,31.5239
 sarp-20-15-C-1,7.6606,0,0,6.41576,14.0764,54.4217,0,0,45.5783
 sarp-20-15-C-2,5.26656,4.41526,3.42279,3.18665,16.2913,32.3275,27.102,21.01,19.5605
 sarp-20-20-A-1,2.3651,2.68839,0.252965,3.24659,8.55305,27.6521,31.432,2.9576,37.9583
 sarp-20-20-A-2,2.45482,0,0,4.19344,6.64826,36.9242,0,0,63.0758
 sarp-20-20-B-1,2.08308,3.87952,0.946667,4.34288,11.2521,18.5127,34.4781,8.41321,38.596
 sarp-20-20-B-2,2.8984,0,0,4.84265,7.74105,37.4419,0,0,62.5581
 sarp-20-20-C-1,6.92579,5.08196,0.730458,4.14822,16.8864,41.0139,30.0949,4.32571,24.5654
 sarp-20-20-C-2,6.25202,5.64663,1.38487,3.52691,16.8104,37.1913,33.59,8.23816,20.9805
