sarp-10-5-A-1,2.76
sarp-10-5-A-2,9.569
sarp-10-5-B-1,-1.43
sarp-10-5-B-2,-1.875
sarp-10-5-C-1,-25.725
sarp-10-5-C-2,-15.627
sarp-5-10-A-1,-6.879
sarp-5-10-A-2,6.121
sarp-5-10-B-1,-4.057
sarp-5-10-B-2,-6.573
sarp-5-10-C-1,-19.519
sarp-5-10-C-2,-31.159
sarp-5-5-A-1,10.239
sarp-5-5-A-2,4.886
sarp-5-5-B-1,-7.209
sarp-5-5-B-2,-1.349
sarp-5-5-C-1,-27.009
sarp-5-5-C-2,-10.343
sarp-5-6-A-1,2.32
sarp-5-6-A-2,-10.005
sarp-5-6-B-1,-7.943
sarp-5-6-B-2,-2.968
sarp-5-6-C-1,-24.494
sarp-5-6-C-2,-25.083
sarp-5-7-A-1,0.919
sarp-5-7-A-2,4.197
sarp-5-7-B-1,-11.473
sarp-5-7-B-2,-12.712
sarp-5-7-C-1,-11.49
sarp-5-7-C-2,-7.435
sarp-5-8-A-1,5.496
sarp-5-8-A-2,2.633
sarp-5-8-B-1,-14.697
sarp-5-8-B-2,-5.196
sarp-5-8-C-1,-22.76
sarp-5-8-C-2,-34.071
sarp-5-9-A-1,2.33
sarp-5-9-A-2,4.454
sarp-5-9-B-1,-5.905
sarp-5-9-B-2,-3.447
sarp-5-9-C-1,-34.61
sarp-5-9-C-2,-3.944
sarp-6-5-A-1,12.952
sarp-6-5-A-2,4.349
sarp-6-5-B-1,-0.713
sarp-6-5-B-2,2.083
sarp-6-5-C-1,-25.849
sarp-6-5-C-2,-20.991
sarp-6-6-A-1,-3.131
sarp-6-6-A-2,7.445
sarp-6-6-B-1,-17.629
sarp-6-6-B-2,4.289
sarp-6-6-C-1,-25.665
sarp-6-6-C-2,-13.57
sarp-6-7-A-1,8.567
sarp-6-7-A-2,-1.779
sarp-6-7-B-1,-7.224
sarp-6-7-B-2,-7.441
sarp-6-7-C-1,-7.747
sarp-6-7-C-2,-16.118
sarp-6-8-A-1,13.656
sarp-6-8-A-2,4.445
sarp-6-8-B-1,-1.388
sarp-6-8-B-2,-6.656
sarp-6-8-C-1,-23.394
sarp-6-8-C-2,-30.169
sarp-6-9-A-1,7.959
sarp-6-9-A-2,0.078
sarp-6-9-B-1,-5.397
sarp-6-9-B-2,-1.276
sarp-6-9-C-1,-23.35
sarp-6-9-C-2,-35.351
sarp-7-5-A-1,8.262
sarp-7-5-A-2,10.487
sarp-7-5-B-1,2.891
sarp-7-5-B-2,-4.401
sarp-7-5-C-1,-11.136
sarp-7-5-C-2,-15.537
sarp-7-6-A-1,13.584
sarp-7-6-A-2,-4.65
sarp-7-6-B-1,8.88
sarp-7-6-B-2,-5.66
sarp-7-6-C-1,-32.184
sarp-7-6-C-2,-39.375
sarp-7-7-A-1,-10.317
sarp-7-7-A-2,3.503
sarp-7-7-B-1,-7.103
sarp-7-7-B-2,-20.32
sarp-7-7-C-1,-34.86
sarp-7-7-C-2,-24.367
sarp-7-8-A-1,1.117
sarp-7-8-A-2,6.596
sarp-7-8-B-1,-9.742
sarp-7-8-B-2,-0.351
sarp-7-8-C-1,-10.077
sarp-7-8-C-2,-30.178
sarp-8-5-A-1,4.295
sarp-8-5-A-2,12.094
sarp-8-5-B-1,-6.105
sarp-8-5-B-2,7.857
sarp-8-5-C-1,-27.606
sarp-8-5-C-2,-12.084
sarp-8-6-A-1,-0.736
sarp-8-6-A-2,7.518
sarp-8-6-B-1,-4.995
sarp-8-6-B-2,1.308
sarp-8-6-C-1,-10.077
sarp-8-6-C-2,-17.818
sarp-8-7-A-1,4.154
sarp-8-7-A-2,-0.246
sarp-8-7-B-1,-0.889
sarp-8-7-B-2,-8.891
sarp-8-7-C-1,1.229
sarp-8-7-C-2,-51.95
sarp-9-5-A-1,5.687
sarp-9-5-A-2,2.908
sarp-9-5-B-1,7.467
sarp-9-5-B-2,0.653
sarp-9-5-C-1,-10.794
sarp-9-5-C-2,-6.569
sarp-9-6-A-1,16.414
sarp-9-6-A-2,8.611
sarp-9-6-B-1,1.481
sarp-9-6-B-2,4.971
sarp-9-6-C-1,-17.012
sarp-9-6-C-2,-20.547
