sarp-20-50-A-1,39.627
sarp-20-50-A-2,-9.209
sarp-20-50-B-1,-56.108
sarp-20-50-B-2,-22.29
sarp-20-50-C-1,-415.734
sarp-20-50-C-2,-403.256
sarp-20-60-A-1,-8.389
sarp-20-60-A-2,-58.719
sarp-20-60-B-1,-45.362
sarp-20-60-B-2,-98.896
sarp-20-60-C-1,-454.256
sarp-20-60-C-2,-463.447
sarp-20-70-A-1,3.034
sarp-20-70-A-2,6.763
sarp-20-70-B-1,-34.041
sarp-20-70-B-2,11.183
sarp-20-70-C-1,-631.041
sarp-20-70-C-2,-636.807
sarp-30-40-A-1,49.966
sarp-30-40-A-2,26.237
sarp-30-40-B-1,14.175
sarp-30-40-B-2,4.968
sarp-30-40-C-1,-247.115
sarp-30-40-C-2,-271.191
sarp-30-50-A-1,-4.285
sarp-30-50-A-2,12.884
sarp-30-50-B-1,-38.987
sarp-30-50-B-2,-16.405
sarp-30-50-C-1,-300.183
sarp-30-50-C-2,-326.912
sarp-30-60-A-1,41.573
sarp-30-60-A-2,6.59
sarp-30-60-B-1,-22.47
sarp-30-60-B-2,5.27
sarp-30-60-C-1,-496.855
sarp-30-60-C-2,-399.004
sarp-30-70-A-1,21.212
sarp-30-70-A-2,24.63
sarp-30-70-B-1,-70.393
sarp-30-70-B-2,44.17
sarp-30-70-C-1,-482.547
sarp-30-70-C-2,-638.332
sarp-40-40-A-1,60.493
sarp-40-40-A-2,24.572
sarp-40-40-B-1,-11.525
sarp-40-40-B-2,32.932
sarp-40-40-C-1,-282.666
sarp-40-40-C-2,-313.435
sarp-40-50-A-1,38.383
sarp-40-50-A-2,16.897
sarp-40-50-B-1,10.527
sarp-40-50-B-2,-30.436
sarp-40-50-C-1,-393.496
sarp-40-50-C-2,-383.681
sarp-40-60-A-1,93.793
sarp-40-60-A-2,10.852
sarp-40-60-B-1,-22.547
sarp-40-60-B-2,28.625
sarp-40-60-C-1,-486.863
sarp-40-60-C-2,-501.896
sarp-40-70-A-1,68.84
sarp-40-70-A-2,13.973
sarp-40-70-B-1,-33.256
sarp-40-70-B-2,-43.283
sarp-40-70-C-1,-595.968
sarp-40-70-C-2,-577.631
sarp-50-40-A-1,37.666
sarp-50-40-A-2,84.353
sarp-50-40-B-1,34.985
sarp-50-40-B-2,10.7
sarp-50-40-C-1,-325.767
sarp-50-40-C-2,-279.458
sarp-50-50-A-1,51.763
sarp-50-50-A-2,47.677
sarp-50-50-B-1,1.255
sarp-50-50-B-2,8.96
sarp-50-50-C-1,-382.517
sarp-50-50-C-2,-396.827
sarp-50-60-A-1,29.66
sarp-50-60-A-2,37.337
sarp-50-60-B-1,19.538
sarp-50-60-B-2,79.281
sarp-50-60-C-1,-438.278
sarp-50-60-C-2,-516.803
sarp-50-70-A-1,48.388
sarp-50-70-A-2,70.251
sarp-50-70-B-1,-16.081
sarp-50-70-B-2,2.016
sarp-50-70-C-1,-642.013
sarp-50-70-C-2,-603.389
