6	5	30	30
0	  37.7514	-122.3944	0	0	540	1140
1	  37.8007	-122.4297	0	3	579	639
2	  37.8002	-122.4419	0	3	794	854
3	  37.7120	-122.2122	0	3	876	936
4	  37.7937	-122.3973	0	3	600	660
5	  37.7990	-122.4352	0	3	576	636
6	  37.8056	-122.4177	0	3	771	831
7	  37.8057	-122.4211	0	3	887	947
8	  37.7851	-122.4327	0	3	898	958
9	  37.8061	-122.4183	0	3	716	776
10	  37.6180	-122.3860	0	3	646	706
11	  37.6151	-122.3849	0	3	858	918
12	  37.7851	-122.4178	0	3	1010	1070
13	  37.7935	-122.4262	0	3	832	892
14	  37.8061	-122.4183	0	3	716	776
15	  37.8551	-122.2680	0	3	693	753
16	  37.6706	-122.3919	0	3	872	932
17	  37.7832	-122.4035	0	3	565	625
18	  37.7769	-122.3945	0	3	737	797
19	  37.6151	-122.3849	0	3	858	918
20	  37.7918	-122.4112	0	3	993	1053
21	  37.7573	-122.4066	0	3	784	844
22	  37.8019	-122.4390	0	3	718	778
23	  37.7945	-122.4001	0	3	965	1025
24	  37.7600	-122.3964	0	3	875	935
25	  37.7946	-122.3958	0	3	739	799
26	  37.7870	-122.4111	0	3	561	621
27	  37.7896	-122.4293	0	3	748	808
28	  37.7913	-122.4230	0	3	859	919
29	  37.8026	-122.4399	0	3	944	1004
30	  37.7934	-122.4111	0	3	753	813
31	  37.7792	-122.3955	0	1	540	1020
32	  37.7828	-122.4644	0	1	540	1020
33	  37.8055	-122.4053	0	1	540	1020
34	  37.7809	-122.4326	0	1	540	1020
35	  37.8066	-122.4060	0	1	540	1020
36	  37.8069	-122.4191	0	1	540	1020
37	  37.7618	-122.4211	0	1	540	1020
38	  37.7574	-122.4126	0	1	540	1020
39	  37.7806	-122.4169	0	1	540	1020
40	  37.7968	-122.4051	0	1	540	1020
41	  37.7918	-122.3980	0	1	540	1020
42	  37.7823	-122.3997	0	1	540	1020
43	  37.7880	-122.4042	0	1	540	1020
44	  37.7771	-122.4232	0	1	540	1020
45	  37.7996	-122.4227	0	1	540	1020
46	  37.7869	-122.4049	0	1	540	1020
47	  37.5185	-122.2610	0	1	540	1020
48	  37.7692	-122.4243	0	1	540	1020
49	  37.8031	-122.4198	0	1	540	1020
50	  37.7946	-122.4011	0	1	540	1020
51	  37.7780	-122.4296	0	1	540	1020
52	  37.7950	-122.4183	0	1	540	1020
53	  37.7855	-122.4213	0	1	540	1020
54	  37.7748	-122.4040	0	1	540	1020
55	  37.6165	-122.3882	0	1	540	1020
56	  37.8006	-122.4362	0	1	540	1020
57	  37.7950	-122.4183	0	1	540	1020
58	  37.6165	-122.3882	0	1	540	1020
59	  37.7904	-122.3966	0	1	540	1020
60	  37.7708	-122.4252	0	1	540	1020
