 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-30-10-A-1,3.07805,3.10691,0.741463,6.38089,13.3073,23.1305,23.3474,5.57185,47.9503
 sarp-30-10-A-2,2.9752,4.24024,0.96626,6.42886,14.6106,20.3634,29.0218,6.61343,44.0014
 sarp-30-10-B-1,3.64593,4.16179,1.00528,6.46098,15.274,23.8702,27.2476,6.58168,42.3005
 sarp-30-10-B-2,3.50976,4.10041,0.912195,6.6126,15.135,23.1897,27.0923,6.02707,43.6909
 sarp-30-10-C-1,4.98171,5.2626,6.71341,4.81382,21.7715,22.8817,24.1719,30.8357,22.1106
 sarp-30-10-C-2,9.2939,4.95081,2.78415,5.34756,22.3764,41.5344,22.1251,12.4423,23.8982
 sarp-30-15-A-1,2.72276,5.81545,1.2065,5.83821,15.5829,17.4727,37.3194,7.74247,37.4654
 sarp-30-15-A-2,3.21992,3.4939,0.594715,7.66057,14.9691,21.5104,23.3408,3.97295,51.1759
 sarp-30-15-B-1,4.92927,0,0,8.23171,13.161,37.4537,0,0,62.5463
 sarp-30-15-B-2,3.50488,4.69878,0.934146,6.33537,15.4732,22.6513,30.3673,6.0372,40.9442
 sarp-30-15-C-1,6.33333,8.16504,5.40569,4.47886,24.3829,25.9745,33.4867,22.17,18.3688
 sarp-30-15-C-2,4.22358,8.87398,7.64959,3.92602,24.6732,17.1181,35.9661,31.0037,15.9121
