 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 ghsarp-10-5-0,2.0461,2.22615,0.122894,2.9054,7.30054,28.0267,30.4929,1.68336,39.7971
 ghsarp-10-5-1,0.962016,2.99608,1.41273,1.412,6.78283,14.1831,44.1716,20.8281,20.8173
 ghsarp-10-5-2,0.228943,3.31872,1.8221,1.02834,6.3981,3.5783,51.8703,28.4787,16.0726
 ghsarp-10-5-3,1.01488,1.63299,0.666699,1.66091,4.97548,20.3976,32.8208,13.3997,33.3819
 ghsarp-10-5-4,1.08389,2.124,0.503545,2.67272,6.38415,16.9778,33.2699,7.88742,41.8649
 ghsarp-10-5-5,2.03489,1.05351,0,2.85272,5.94112,34.251,17.7325,0,48.0164
 ghsarp-10-5-6,1.24571,1.71641,0.790455,2.26353,6.0161,20.7062,28.5302,13.139,37.6245
 ghsarp-10-5-7,1.90327,0.98548,0.250407,2.55436,5.69351,33.4287,17.3088,4.3981,44.8644
 ghsarp-10-5-8,1.06501,3.11285,1.12023,1.19865,6.49673,16.393,47.914,17.2429,18.4501
 ghsarp-10-5-9,1.45367,1.86953,0.514537,2.63509,6.47283,22.4581,28.8827,7.94918,40.71
 ghsarp-5-10-0,1.07294,3.48317,0.268748,1.90867,6.73353,15.9343,51.7288,3.99119,28.3457
 ghsarp-5-10-1,0.650195,2.44459,0.537252,1.10065,4.73268,13.7384,51.6533,11.352,23.2564
 ghsarp-5-10-2,0.874846,2.58763,0.261382,1.68615,5.41,16.1709,47.8304,4.83146,31.1672
 ghsarp-5-10-3,0,4.02616,0.818715,0.320943,5.16582,0,77.9385,15.8487,6.21282
 ghsarp-5-10-4,0,3.98333,0.742569,0.154065,4.87997,0,81.6262,15.2167,3.15709
 ghsarp-5-10-5,0.436764,2.87361,0.519463,0.93052,4.76036,9.17503,60.3654,10.9123,19.5473
 ghsarp-5-10-6,0.215984,4.58434,0.905707,1.14002,6.84605,3.15487,66.9633,13.2296,16.6522
 ghsarp-5-10-7,0.359301,3.94268,0.651463,0.876764,5.83021,6.16274,67.625,11.1739,15.0383
 ghsarp-5-10-8,0.690683,2.70353,0.428764,1.23455,5.05753,13.6565,53.4555,8.47774,24.4102
 ghsarp-5-10-9,0.434764,3.45174,0.598878,1.01485,5.50023,7.90448,62.7563,10.8882,18.451
 ghsarp-5-5-0,0,2.25114,0.93774,0.413919,3.6028,0,62.4831,26.0281,11.4888
 ghsarp-5-5-1,0.496,1.70083,0.364569,0.778699,3.3401,14.8499,50.9215,10.9149,23.3137
 ghsarp-5-5-2,0.76878,1.86481,0.306911,1.20876,4.14927,18.5281,44.9432,7.39674,29.132
 ghsarp-5-5-3,0.711919,1.64582,0.179285,1.61215,4.14917,17.1581,39.6663,4.32097,38.8547
 ghsarp-5-5-4,0.948846,1.36662,0.255724,1.7365,4.30769,22.0268,31.7251,5.93644,40.3117
 ghsarp-5-5-5,0.453805,1.72626,0.385837,0.898472,3.46437,13.0992,49.8289,11.1373,25.9346
 ghsarp-5-5-6,0.934553,1.83906,0.273675,1.4526,4.49989,20.7684,40.869,6.08182,32.2809
 ghsarp-5-5-7,0,4.04315,0.760667,0.309187,5.11301,0,79.0758,14.8771,6.04707
 ghsarp-5-5-8,1.14826,1.51278,0.388553,1.62408,4.67367,24.5687,32.3681,8.31365,34.7496
 ghsarp-5-5-9,0.754602,1.77659,0.327333,1.66288,4.5214,16.6896,39.2928,7.23965,36.778
 ghsarp-5-6-0,0.239919,2.03195,0.870407,0.700439,3.84272,6.24347,52.878,22.6508,18.2277
 ghsarp-5-6-1,0.340276,2.44224,0.567756,0.605171,3.95545,8.60273,61.7438,14.3538,15.2997
 ghsarp-5-6-2,0.742699,1.86779,0.183138,1.28842,4.08205,18.1943,45.7562,4.48643,31.5631
 ghsarp-5-6-3,0.776878,2.72081,0.328472,0.57948,4.40564,17.6337,61.7575,7.4557,13.1531
 ghsarp-5-6-4,0.909463,2.16159,0.383252,1.29078,4.74509,19.1664,45.5543,8.07681,27.2024
 ghsarp-5-6-5,0.156016,3.22613,1.03782,0.984098,5.40407,2.88702,59.6982,19.2045,18.2103
 ghsarp-5-6-6,0.882602,1.77847,0.192602,1.42802,4.28169,20.6134,41.5367,4.49826,33.3517
 ghsarp-5-6-7,0.700829,2.42706,0.40252,1.48859,5.01899,13.9635,48.3575,8.01994,29.6591
 ghsarp-5-6-8,0.209041,2.53833,0.796163,0.766049,4.30958,4.85061,58.8996,18.4743,17.7755
 ghsarp-5-6-9,0.213821,2.23337,0.81226,0.645268,3.90472,5.47597,57.1966,20.802,16.5254
 ghsarp-5-7-0,0.59322,1.84408,0.295837,1.22751,3.96065,14.9778,46.5601,7.46941,30.9927
 ghsarp-5-7-1,0.279724,3.0626,0.63387,0.567902,4.5441,6.15576,67.3974,13.9493,12.4976
 ghsarp-5-7-2,0.619171,2.92728,0.365545,1.32327,5.23527,11.8269,55.9147,6.98235,25.276
 ghsarp-5-7-3,0.722797,2.94489,0.285431,1.69332,5.64644,12.8009,52.1549,5.05506,29.9891
 ghsarp-5-7-4,0.396959,1.25576,0.416537,0.754976,2.82423,14.0555,44.4637,14.7487,26.7321
 ghsarp-5-7-5,0.527691,1.85485,0.435707,0.740943,3.55919,14.8262,52.1143,12.2418,20.8178
 ghsarp-5-7-6,0,2.3695,0.93335,0.198846,3.50169,0,67.6672,26.6543,5.67856
 ghsarp-5-7-7,0.276407,3.79377,0.717041,0.542098,5.32932,5.18653,71.1868,13.4546,10.172
 ghsarp-5-7-8,0.330081,2.53076,0.513659,1.33392,4.70842,7.01044,53.7497,10.9094,28.3305
 ghsarp-5-7-9,0.295691,3.30933,0.677122,0.444829,4.72698,6.2554,70.0095,14.3246,9.41044
 ghsarp-5-8-0,0.353089,4.07299,0.581919,0.263545,5.27154,6.69803,77.2637,11.0389,4.99938
 ghsarp-5-8-1,0.72065,1.89889,0.348553,1.54699,4.51509,15.9609,42.0566,7.71973,34.2627
 ghsarp-5-8-2,1.05584,2.90966,0,2.3021,6.26759,16.846,46.4239,0,36.7302
 ghsarp-5-8-3,0.539512,2.99798,0.475642,1.96836,5.9815,9.01969,50.121,7.9519,32.9074
 ghsarp-5-8-4,0,5.0692,1.26984,0.199236,6.53828,0,77.5312,19.4216,3.04722
 ghsarp-5-8-5,0,4.30522,0.869398,0.218797,5.39341,0,79.8236,16.1196,4.05674
 ghsarp-5-8-6,0,3.34068,1.04559,0.494033,4.88031,0,68.4523,21.4247,10.123
 ghsarp-5-8-7,0.717756,2.87741,0.39174,0.873089,4.86,14.7686,59.2061,8.06049,17.9648
 ghsarp-5-8-8,0.63078,2.2313,0.488423,1.5778,4.92831,12.7991,45.2752,9.91055,32.0151
 ghsarp-5-8-9,0.522829,2.79117,0.38735,1.02146,4.72281,11.0703,59.0998,8.20167,21.6283
 ghsarp-5-9-0,0.281577,3.79906,0.638065,0.636537,5.35524,5.25798,70.941,11.9148,11.8862
 ghsarp-5-9-1,0.185138,3.12574,0.723089,0.411935,4.4459,4.16424,70.3061,16.2642,9.2655
 ghsarp-5-9-2,1.00428,2.43197,0,1.57198,5.00823,20.0525,48.5594,0,31.388
 ghsarp-5-9-3,0.806797,2.56257,0.214797,2.12863,5.7128,14.1226,44.8566,3.75992,37.2608
 ghsarp-5-9-4,0.581073,4.67332,0.358813,1.65667,7.26987,7.9929,64.2834,4.93562,22.7881
 ghsarp-5-9-5,0.348358,3.9299,0.825089,0.572976,5.67633,6.13703,69.2332,14.5356,10.0941
 ghsarp-5-9-6,0.611366,3.19902,0.38374,1.43615,5.63028,10.8585,56.8182,6.81565,25.5076
 ghsarp-5-9-7,0.308407,3.52488,0.628894,0.636537,5.09872,6.04871,69.1327,12.3344,12.4843
 ghsarp-5-9-8,0.227285,3.91787,0.704065,0.412764,5.26198,4.31937,74.4561,13.3802,7.84427
 ghsarp-5-9-9,0.246065,5.04629,0.974699,0.619789,6.88685,3.57297,73.2744,14.1531,8.9996
 ghsarp-6-5-0,0.453935,2.37636,0.949626,0.747772,4.52769,10.0257,52.485,20.9737,16.5155
 ghsarp-6-5-1,0.908033,1.60059,0.231577,1.46211,4.20231,21.6079,38.0882,5.51071,34.7931
 ghsarp-6-5-2,0.742699,2.0855,0.439203,1.28842,4.55582,16.3022,45.7765,9.64048,28.2808
 ghsarp-6-5-3,0.776878,2.20285,0.546878,0.815919,4.34252,17.89,50.7274,12.5936,18.7891
 ghsarp-6-5-4,1.10598,2.10169,0.406455,1.59374,5.20787,21.2368,40.3561,7.80464,30.6025
 ghsarp-6-5-5,0.815415,2.10242,0.722098,1.59637,5.23631,15.5723,40.1509,13.7902,30.4866
 ghsarp-6-5-6,1.19722,2.33403,0,1.68911,5.22036,22.9337,44.7102,0,32.3561
 ghsarp-6-5-7,0.421154,2.62052,0.966309,0.812,4.81998,8.73767,54.3678,20.048,16.8465
 ghsarp-6-5-8,1.16483,0,0,1.62312,2.78795,41.7808,0,0,58.2192
 ghsarp-6-5-9,0.679024,2.6015,0.612195,1.18311,5.07582,13.3776,51.2527,12.061,23.3087
 ghsarp-6-6-0,0.996667,1.18494,0.120309,2.09898,4.40089,22.6469,26.9251,2.73374,47.6943
 ghsarp-6-6-1,0.513902,2.01132,0.586293,1.50322,4.61473,11.1361,43.5847,12.7048,32.5744
 ghsarp-6-6-2,0.365545,3.5312,0.75065,0.880114,5.52751,6.61319,63.8841,13.5803,15.9224
 ghsarp-6-6-3,1.31761,1.58351,0,2.5619,5.46302,24.1187,28.986,0,46.8953
 ghsarp-6-6-4,0.802033,0.503024,0.126065,1.95543,3.38655,23.6829,14.8536,3.72252,57.741
 ghsarp-6-6-5,0.971545,1.36185,0.166163,1.58093,4.08049,23.8095,33.3748,4.07213,38.7436
 ghsarp-6-6-6,0.363496,2.42128,0.704455,0.709415,4.19865,8.65745,57.6682,16.7781,16.8963
 ghsarp-6-6-7,0.716943,2.28437,0.504374,1.36397,4.86966,14.7227,46.9104,10.3575,28.0095
 ghsarp-6-6-8,0,2.41815,1.0682,0.713789,4.20013,0,57.5731,25.4324,16.9944
 ghsarp-6-6-9,0.464813,2.33411,0.798016,1.04072,4.63766,10.0226,50.3296,17.2073,22.4405
 ghsarp-6-7-0,0.267837,2.572,0.825724,0.765886,4.43145,6.04402,58.0397,18.6333,17.283
 ghsarp-6-7-1,1.26298,1.57216,0,2.26302,5.09816,24.7732,30.8378,0,44.389
 ghsarp-6-7-2,1.27195,1.6268,0,2.13844,5.03719,25.2512,32.2957,0,42.453
 ghsarp-6-7-3,0,4.19111,1.19746,0.340065,5.72863,0,73.1606,20.9031,5.93623
 ghsarp-6-7-4,1.12267,1.63611,0.441333,1.7905,4.99062,22.4955,32.7838,8.84326,35.8774
 ghsarp-6-7-5,0.764016,2.06429,0.284764,1.64847,4.76154,16.0456,43.3534,5.9805,34.6205
 ghsarp-6-7-6,0.469447,3.10634,0.722797,0.788049,5.08663,9.22903,61.0687,14.2097,15.4925
 ghsarp-6-7-7,0.393886,2.32959,0.924846,0.929333,4.57766,8.60453,50.8905,20.2035,20.3015
 ghsarp-6-7-8,0.604634,2.61109,0.615951,1.87665,5.70833,10.5921,45.7418,10.7904,32.8757
 ghsarp-6-7-9,0.504146,1.84283,0.540098,1.48935,4.37642,11.5196,42.1081,12.3411,34.0312
