
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 ghsarp-10-5-0,10,5,4,62.822,35,50.508,4,162.34,47.314,Optimal,47.314,47.3174,0.00724891
 ghsarp-10-5-1,10,5,5,67.404,36.2,42.182,2,82.36,61.422,Optimal,61.422,61.428,0.00968614
 ghsarp-10-5-2,10,5,4,60.184,27.5,42.596,2,29.11,45.088,Optimal,45.088,45.0924,0.00980209
 ghsarp-10-5-3,10,5,3,51.376,23.2,28.612,3,9.17,45.964,Optimal,45.964,45.9653,0.00284998
 ghsarp-10-5-4,10,5,4,49.216,36.8,43.838,3,34,42.178,Optimal,42.178,42.182,0.00948272
 ghsarp-10-5-5,10,5,5,59.906,32.3,41.998,4,101.76,50.208,Optimal,50.208,50.2108,0.00565615
 ghsarp-10-5-6,10,5,4,59.652,21.1,34.822,2,52.57,45.93,Optimal,45.93,45.9346,0.0099707
 ghsarp-10-5-7,10,5,4,62.552,24.6,36.156,3,136.75,50.996,Optimal,50.996,51.0008,0.00950965
 ghsarp-10-5-8,10,5,5,63.146,39.2,37.996,3,445.6,64.35,Optimal,64.35,64.3544,0.0068216
 ghsarp-10-5-9,10,5,5,58.294,32.5,51.566,3,58.82,39.228,Optimal,39.228,39.2295,0.00377267
 ghsarp-5-10-0,5,10,4,37.512,36,37.996,2,4.31,35.516,Optimal,35.516,35.516,0
 ghsarp-5-10-1,5,10,5,33.702,43.7,31.464,3,4.77,45.938,Optimal,45.938,45.938,0
 ghsarp-5-10-2,5,10,2,32.622,15.4,28.428,2,17.33,19.594,Optimal,19.594,19.594,0
 ghsarp-5-10-3,5,10,5,25.102,34.7,31.234,1,3.93,28.568,Optimal,28.568,28.568,0
 ghsarp-5-10-4,5,10,3,23.374,22.4,27.186,1,7.37,18.588,Optimal,18.588,18.588,0
 ghsarp-5-10-5,5,10,5,28.426,36.2,28.428,3,1.57,36.198,Optimal,36.198,36.198,0
 ghsarp-5-10-6,5,10,3,32.198,25,34.914,2,60.29,22.284,Optimal,22.284,22.2862,0.00982671
 ghsarp-5-10-7,5,10,4,29.668,31,25.944,2,0.71,34.724,Optimal,34.724,34.7261,0.00598973
 ghsarp-5-10-8,5,10,5,32.19,38.7,30.268,2,0.23,40.622,Optimal,40.622,40.622,0
 ghsarp-5-10-9,5,10,4,30.254,26.6,25.208,1,0.87,31.646,Optimal,31.646,31.646,0
 ghsarp-5-5-0,5,5,4,27.94,29.7,39.192,1,0.08,18.448,Optimal,18.448,18.448,0
 ghsarp-5-5-1,5,5,4,26.22,26.4,25.53,2,0.48,27.09,Optimal,27.09,27.09,0
 ghsarp-5-5-2,5,5,4,31.218,35.4,34.04,1,0.13,32.578,Optimal,32.578,32.578,0
 ghsarp-5-5-3,5,5,3,27.022,24.3,34.5,1,0.12,16.822,Optimal,16.822,16.822,0
 ghsarp-5-5-4,5,5,4,34.334,31.5,27.324,2,0.11,38.51,Optimal,38.51,38.51,0
 ghsarp-5-5-5,5,5,3,25.634,18.5,19.412,2,0.06,24.722,Optimal,24.722,24.722,0
 ghsarp-5-5-6,5,5,2,34.442,14.4,22.678,2,0.15,26.164,Optimal,26.164,26.164,0
 ghsarp-5-5-7,5,5,4,23.952,22.9,36.708,1,0.42,10.144,Optimal,10.144,10.144,0
 ghsarp-5-5-8,5,5,3,42.078,22.3,32.338,2,0.25,32.04,Optimal,32.04,32.04,0
 ghsarp-5-5-9,5,5,4,31.18,24.2,32.936,1,0.78,22.444,Optimal,22.444,22.444,0
 ghsarp-5-6-0,5,6,4,32.028,36.4,29.716,2,0.35,38.712,Optimal,38.712,38.7145,0.00648336
 ghsarp-5-6-1,5,6,5,27.4,26.4,33.718,1,3.2,20.082,Optimal,20.082,20.082,0
 ghsarp-5-6-2,5,6,2,27.724,13.3,25.3,2,0.61,15.724,Optimal,15.724,15.724,0
 ghsarp-5-6-3,5,6,3,31.866,19.4,23,2,0.36,28.266,Optimal,28.266,28.266,0
 ghsarp-5-6-4,5,6,3,36.378,22.9,26.45,2,0.59,32.828,Optimal,32.828,32.828,0
 ghsarp-5-6-5,5,6,4,33.964,34,33.304,2,0.59,34.66,Optimal,34.66,34.66,0
 ghsarp-5-6-6,5,6,2,31.272,24.2,25.852,2,0.29,29.62,Optimal,29.62,29.62,0
 ghsarp-5-6-7,5,6,4,31.92,36.4,37.49,2,2.43,30.83,Optimal,30.83,30.83,0
 ghsarp-5-6-8,5,6,5,29.606,33.5,28.29,2,0.18,34.816,Optimal,34.816,34.816,0
 ghsarp-5-6-9,5,6,4,30.038,31.4,27.278,2,0.61,34.16,Optimal,34.16,34.16,0
 ghsarp-5-7-0,5,7,4,26.814,23.4,25.484,2,1.2,24.73,Optimal,24.73,24.73,0
 ghsarp-5-7-1,5,7,4,27.408,21.5,28.06,1,0.4,20.848,Optimal,20.848,20.848,0
 ghsarp-5-7-2,5,7,5,29.174,37.7,38.594,2,0.48,28.28,Optimal,28.28,28.28,0
 ghsarp-5-7-3,5,7,5,29.506,37.7,43.562,2,2.95,23.644,Optimal,23.644,23.644,0
 ghsarp-5-7-4,5,7,4,25.04,29.4,36.846,2,0.56,17.594,Optimal,17.594,17.594,0
 ghsarp-5-7-5,5,7,4,28.534,23,18.63,2,2.17,32.904,Optimal,32.904,32.904,0
 ghsarp-5-7-6,5,7,3,28.04,19.3,22.126,1,0.62,25.214,Optimal,25.214,25.214,0
 ghsarp-5-7-7,5,7,4,29.29,36.4,36.984,1,4.18,28.706,Optimal,28.706,28.706,0
 ghsarp-5-7-8,5,7,5,25.888,48,41.676,2,0.3,32.212,Optimal,32.212,32.212,0
 ghsarp-5-7-9,5,7,5,28.904,32.7,33.35,1,0.61,28.254,Optimal,28.254,28.254,0
 ghsarp-5-8-0,5,8,1,27.94,9.7,20.516,1,9.03,17.124,Optimal,17.124,17.124,0
 ghsarp-5-8-1,5,8,3,31.11,20.7,24.564,2,0.51,27.246,Optimal,27.246,27.246,0
 ghsarp-5-8-2,5,8,3,30.74,27.9,32.2,2,0.81,26.44,Optimal,26.44,26.44,0
 ghsarp-5-8-3,5,8,5,29.768,45.8,43.102,2,3.13,32.466,Optimal,32.466,32.466,0
 ghsarp-5-8-4,5,8,4,35.792,28.1,29.946,1,3.51,33.946,Optimal,33.946,33.946,0
 ghsarp-5-8-5,5,8,3,26.436,20.1,23.736,1,3,22.8,Optimal,22.8,22.8,0
 ghsarp-5-8-6,5,8,3,30.37,23.3,30.682,2,1.01,22.988,Optimal,22.988,22.9898,0.00782956
 ghsarp-5-8-7,5,8,4,32.082,25.8,28.014,2,36.3,29.868,Optimal,29.868,29.8702,0.0074991
 ghsarp-5-8-8,5,8,3,32.244,21.4,26.956,2,2.24,26.688,Optimal,26.688,26.688,0
 ghsarp-5-8-9,5,8,4,27.4,27.1,29.394,2,1.16,25.106,Optimal,25.106,25.1068,0.0030669
 ghsarp-5-9-0,5,9,4,27.67,35.5,29.21,2,0.39,33.96,Optimal,33.96,33.96,0
 ghsarp-5-9-1,5,9,3,27.3,18.7,17.71,2,1.84,28.29,Optimal,28.29,28.29,0
 ghsarp-5-9-2,5,9,3,29.552,13.8,19.09,2,0.44,24.262,Optimal,24.262,24.262,0
 ghsarp-5-9-3,5,9,5,29.93,31.5,40.112,4,55.29,21.318,Optimal,21.318,21.318,0
 ghsarp-5-9-4,5,9,4,28.048,30.7,36.938,2,291.34,21.81,Optimal,21.81,21.8111,0.00518084
 ghsarp-5-9-5,5,9,5,33.432,36.9,39.238,1,0.64,31.094,Optimal,31.094,31.094,0
 ghsarp-5-9-6,5,9,5,29.344,32.7,29.394,3,2.92,32.65,Optimal,32.65,32.65,0
 ghsarp-5-9-7,5,9,5,27.994,30.2,27.232,2,0.4,30.962,Optimal,30.962,30.962,0
 ghsarp-5-9-8,5,9,5,27.986,32.5,33.028,1,1.89,27.458,Optimal,27.458,27.4597,0.00619089
 ghsarp-5-9-9,5,9,5,34.658,45.2,37.352,1,1.48,42.506,Optimal,42.506,42.506,0
 ghsarp-6-5-0,6,5,2,40.072,19.5,25.99,1,2.63,33.582,Optimal,33.582,33.582,0
 ghsarp-6-5-1,6,5,3,34.04,22.2,25.668,2,2.42,30.572,Optimal,30.572,30.572,0
 ghsarp-6-5-2,6,5,3,34.904,18.5,28.704,2,1.5,24.7,Optimal,24.7,24.7,0
 ghsarp-6-5-3,6,5,3,38.236,17,29.716,2,7.52,25.52,Optimal,25.52,25.52,0
 ghsarp-6-5-4,6,5,3,42.748,19.8,29.67,3,0.84,32.878,Optimal,32.878,32.878,0
 ghsarp-6-5-5,6,5,4,43.188,32.2,38.64,2,3.16,36.748,Optimal,36.748,36.748,0
 ghsarp-6-5-6,6,5,3,35.282,28.1,33.074,2,0.73,30.308,Optimal,30.308,30.308,0
 ghsarp-6-5-7,6,5,4,39.748,31.7,43.976,1,0.82,27.472,Optimal,27.472,27.472,0
 ghsarp-6-5-8,6,5,4,34.58,22.3,27.83,2,3.49,29.05,Optimal,29.05,29.0509,0.00299475
 ghsarp-6-5-9,6,5,4,37.434,30.2,30.038,2,0.66,37.596,Optimal,37.596,37.5997,0.00973413
 ghsarp-6-6-0,6,6,4,33.4,23.4,28.06,1,0.14,28.74,Optimal,28.74,28.74,0
 ghsarp-6-6-1,6,6,6,32.976,33.2,41.63,2,7.73,24.546,Optimal,24.546,24.546,0
 ghsarp-6-6-2,6,6,4,33.4,26.9,33.028,2,5.51,27.272,Optimal,27.272,27.272,0
 ghsarp-6-6-3,6,6,5,37.974,33,41.906,2,10.83,29.068,Optimal,29.068,29.0702,0.00749909
 ghsarp-6-6-4,6,6,3,28.888,17.8,33.488,1,1.83,13.2,Optimal,13.2,13.2,0
 ghsarp-6-6-5,6,6,5,33.832,24.8,19.596,4,1.35,39.036,Optimal,39.036,39.036,0
 ghsarp-6-6-6,6,6,4,32.474,26,28.612,2,0.59,29.862,Optimal,29.862,29.862,0
 ghsarp-6-6-7,6,6,5,35.876,46.6,33.856,3,0.81,48.62,Optimal,48.62,48.62,0
 ghsarp-6-6-8,6,6,4,32.366,40.6,42.136,2,2.55,30.83,Optimal,30.83,30.83,0
 ghsarp-6-6-9,6,6,5,36.84,32,37.444,2,9.24,31.396,Optimal,31.396,31.3989,0.00923599
 ghsarp-6-7-0,6,7,3,32.86,19.3,21.482,2,1.13,30.678,Optimal,30.678,30.678,0
 ghsarp-6-7-1,6,7,4,36.84,25.5,31.74,3,1.1,30.6,Optimal,30.6,30.6026,0.00833264
