
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-5-1,37.6054,2.28391,0.528979,53.1255,93.5439,40.2009,2.44154,0.565488,56.7921
 sfsarp-10-5-2,3.22593,14.4091,3.76558,32.7827,54.1833,5.95373,26.5932,6.94971,60.5033
 sfsarp-10-5-3,10.8477,23.1412,17.5334,15.5205,67.0429,16.1803,34.5171,26.1526,23.1501
 sfsarp-10-5-4,27.0755,6.92018,1.52507,40.6,76.1208,35.5691,9.09105,2.00349,53.3363
 sfsarp-10-5-5,41.8113,18.5546,2.39783,43.1033,105.867,39.4941,17.5263,2.26494,40.7146
 sfsarp-5-10-1,0,40.8315,3.32044,16.6033,60.7552,0,67.2065,5.46528,27.3282
 sfsarp-5-10-2,26.7545,13.2859,3.36176,21.5196,64.9218,41.2103,20.4645,5.17817,33.147
 sfsarp-5-10-3,0.0369108,16.9436,1.39869,7.78392,26.1631,0.141079,64.7614,5.34606,29.7515
 sfsarp-5-10-4,5.56625,16.8695,11.7358,7.86897,42.0405,13.2402,40.1267,27.9155,18.7176
 sfsarp-5-10-5,17.9398,21.6341,5.56853,10.5567,55.6991,32.2084,38.8411,9.99752,18.953
 sfsarp-5-5-1,31.1966,3.34394,0,81.9595,116.5,26.7782,2.87033,0,70.3515
 sfsarp-5-5-2,4.90465,9.07582,2.33487,12.6947,29.01,16.9068,31.2851,8.0485,43.7596
 sfsarp-5-5-3,0.439026,15.9212,6.00946,6.64534,29.0151,1.51309,54.8723,20.7115,22.9031
 sfsarp-5-5-4,1.53323,5.48831,1.8696,14.9053,23.7964,6.4431,23.0636,7.85664,62.6367
 sfsarp-5-5-5,4.85138,84.5251,18.1841,25.321,132.882,3.6509,63.6094,13.6844,19.0553
 sfsarp-5-6-1,18.5396,6.81376,0.716806,31.343,57.4132,32.2916,11.8679,1.2485,54.592
 sfsarp-5-6-2,4.91997,12.2149,1.3575,12.7352,31.2276,15.7552,39.1158,4.34711,40.7819
 sfsarp-5-6-3,15.804,3.84601,0.00879568,24.3567,44.0155,35.9055,8.73784,0.0199831,55.3367
 sfsarp-5-6-4,0.474458,45.7995,35.8307,6.52959,88.6343,0.535299,51.6724,40.4254,7.36689
 sfsarp-5-6-5,13.2282,11.642,0.49517,22.1111,47.4764,27.8626,24.5216,1.04298,46.5728
 sfsarp-5-7-1,16.0079,10.9686,0.0208208,25.6489,52.6462,30.4066,20.8345,0.0395485,48.7193
 sfsarp-5-7-2,5.63858,26.8925,3.4153,40.5618,76.5081,7.36991,35.1498,4.46397,53.0163
 sfsarp-5-7-3,19.36,26.0445,19.4093,23.8924,88.7062,21.8248,29.3604,21.8805,26.9343
 sfsarp-5-7-4,1.12012,28.4977,11.0823,12.2538,52.9539,2.11528,53.816,20.9282,23.1404
 sfsarp-5-7-5,1.4252,30.9951,22.4744,9.31573,64.2105,2.21958,48.2711,35.0012,14.5081
 sfsarp-5-8-1,0.837832,13.2679,3.93662,11.0325,29.0749,2.88163,45.6336,13.5396,37.9452
 sfsarp-5-8-2,22.1325,7.80907,0.0369108,27.6794,57.6579,38.3859,13.5438,0.0640169,48.0063
 sfsarp-5-8-3,3.012,17.3863,5.15196,11.1615,36.7117,8.20447,47.3589,14.0335,30.4031
 sfsarp-5-8-4,4.49816,31.3509,10.6317,28.0936,74.5743,6.03179,42.0397,14.2565,37.672
