 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sarp-10-5-A-1,10,5,4,62.064,33.951,50.876,5,0,45.139,Optimal,19.921,19.921,0
 sarp-10-5-A-2,10,5,3,62.888,26.978,56.442,5,0,33.424,Optimal,12.81,12.81,0
 sarp-10-5-B-1,10,5,3,79.574,31.128,61.87,5,0.01,48.832,Optimal,11.578,11.578,0
 sarp-10-5-B-2,10,5,4,84.209,37.271,66.976,5,0.01,54.504,Optimal,18.779,18.779,0
 sarp-10-5-C-1,10,5,4,171.759,67.815,119.968,5,0.01,119.606,Optimal,36.949,36.949,0
 sarp-10-5-C-2,10,5,5,205.852,57.441,123.832,5,0.01,139.461,Optimal,32.003,32.003,0
 sarp-5-10-A-1,5,10,3,28.56,20.504,26.864,2,0.01,22.2,Optimal,11.626,11.626,0
 sarp-5-10-A-2,5,10,2,31.959,11.539,32.338,2,0.01,11.16,Optimal,6.801,6.801,0
 sarp-5-10-B-1,5,10,2,32.165,15.44,27.784,2,0,19.821,Optimal,9.644,9.644,0
 sarp-5-10-B-2,5,10,3,35.461,40.258,53.452,2,0.01,22.267,Optimal,25.63,25.63,0
 sarp-5-10-C-1,5,10,3,66.876,36.108,58.926,2,0.01,44.058,Optimal,12.648,12.648,0
 sarp-5-10-C-2,5,10,3,97.673,48.143,76.452,2,0.01,69.364,Optimal,29.191,29.191,0
 sarp-5-5-A-1,5,5,2,41.332,14.361,40.664,2,0,15.029,Optimal,4.977,4.977,0
 sarp-5-5-A-2,5,5,3,30.311,20.919,36.616,2,0,14.614,Optimal,14.433,14.433,-1.23076e-14
 sarp-5-5-B-1,5,5,2,53.795,26.562,50.922,2,0,29.435,Optimal,12.762,12.762,0
 sarp-5-5-B-2,5,5,2,43.083,15.44,33.35,2,0,25.173,Optimal,9.368,9.368,0
 sarp-5-5-C-1,5,5,2,90.566,36.605,68.402,2,0,58.769,Optimal,20.781,20.781,0
 sarp-5-5-C-2,5,5,2,61.829,25.732,44.666,2,0,42.895,Optimal,18.372,18.372,0
 sarp-5-6-A-1,5,6,3,33.71,23.243,40.25,2,0,16.703,Optimal,13.353,13.353,0
 sarp-5-6-A-2,5,6,3,36.491,39.76,50.232,2,0,26.019,Optimal,19.244,19.244,0
 sarp-5-6-B-1,5,6,2,42.774,30.961,45.54,2,0,28.195,Optimal,12.975,12.975,0
 sarp-5-6-B-2,5,6,2,37.933,29.052,47.426,2,0,19.559,Optimal,14.056,14.056,0
 sarp-5-6-C-1,5,6,3,91.184,41.586,67.114,2,0,65.656,Optimal,30.178,30.178,-1.17725e-14
 sarp-5-6-C-2,5,6,3,92.626,42.582,71.806,2,0.01,63.402,Optimal,28.138,28.138,0
 sarp-5-7-A-1,5,7,2,35.255,18.013,41.722,2,0,11.546,Optimal,6.283,6.283,0
 sarp-5-7-A-2,5,7,1,40.302,9.38,35.512,2,0,14.17,Optimal,2.848,2.848,0
 sarp-5-7-B-1,5,7,2,45.452,28.637,45.402,2,0.01,28.687,Optimal,20.219,20.219,0
 sarp-5-7-B-2,5,7,2,46.07,31.21,45.264,2,0.01,32.016,Optimal,19.434,19.434,-1.82809e-14
