 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-30-20-A-1,1.61992,5.07033,1.98984,4.49797,13.178,12.2926,38.4755,15.0996,34.1323
 sarp-30-20-A-2,3.57561,0,0,6.9561,10.5317,33.9509,0,0,66.0491
 sarp-30-20-B-1,2.55854,4.05081,1.72195,7.19715,15.5285,16.4764,26.0864,11.089,46.3482
 sarp-30-20-B-2,1.80244,5.54553,2.5439,5.32602,15.2179,11.8442,36.4409,16.7165,34.9984
 sarp-30-20-C-1,4.71829,6.33537,5.60122,5.85488,22.5098,20.9611,28.145,24.8835,26.0104
 sarp-30-20-C-2,11.6024,0,0,7.32927,18.9317,61.2858,0,0,38.7142
 sarp-30-30-A-1,1.63984,4.69675,1.80163,5.21057,13.3488,12.2845,35.1848,13.4966,39.034
 sarp-30-30-A-2,1.7061,4.16748,1.65,5.42358,12.9472,13.1774,32.1884,12.7441,41.8901
 sarp-30-30-B-1,2.1187,4.39187,1.74959,5.37805,13.6382,15.535,32.2027,12.8286,39.4337
 sarp-30-30-B-2,2.48537,3.55772,1.39268,6.89919,14.335,17.3378,24.8185,9.71529,48.1284
 sarp-30-30-C-1,4.71016,7.64715,7.50203,6.53821,26.3976,17.8432,28.9692,28.4194,24.7682
 sarp-30-30-C-2,4.0313,7.2813,6.84675,5.89024,24.0496,16.7624,30.2762,28.4693,24.4921
 sarp-5-15-A-1,0.293496,1.19268,0.323171,1.76057,3.56992,8.22136,33.4092,9.05261,49.3168
 sarp-5-15-A-2,0.396341,0.669919,0.25935,1.98496,3.31057,11.972,20.2358,7.83399,59.9583
 sarp-5-15-B-1,0.430488,0.984553,0.269106,1.26301,2.94715,14.6069,33.4069,9.13103,42.8552
 sarp-5-15-B-2,0.276423,1.12927,0.391463,1.39228,3.18943,8.66684,35.4066,12.2738,43.6528
 sarp-5-15-C-1,0.613008,1.93415,1.18171,1.34106,5.06992,12.0911,38.1495,23.3082,26.4513
 sarp-5-15-C-2,0.786179,1.58984,0.579268,0.674797,3.63008,21.6573,43.7962,15.9574,18.589
 sarp-5-20-A-1,0.572358,0.293496,0.124797,1.67276,2.66341,21.4896,11.0195,4.68559,62.8053
 sarp-5-20-A-2,0.406098,0.733333,0.293496,1.22154,2.65447,15.2986,27.6263,11.0567,46.0184
 sarp-5-20-B-1,0.503659,0.81626,0.373984,2.01179,3.70569,13.5915,22.0272,10.0921,54.2892
 sarp-5-20-B-2,0.146748,1.64431,0.672358,0.955285,3.4187,4.29251,48.0975,19.6671,27.9429
 sarp-5-20-C-1,0.310163,2.55447,1.43577,0.789837,5.09024,6.09328,50.1837,28.2064,15.5167
 sarp-5-20-C-2,0.756911,1.80244,1.0622,1.7752,5.39675,14.0253,33.3986,19.6821,32.8939
 sarp-5-30-A-1,0.261789,0.741463,0.362195,1.60691,2.97236,8.80744,24.9453,12.1854,54.0618
 sarp-5-30-A-2,0.266667,1.17317,0.396341,1.52154,3.35772,7.94189,34.9395,11.8039,45.3148
 sarp-5-30-B-1,0.30813,0.987805,0.408537,1.65081,3.35528,9.18343,29.4403,12.1759,49.2004
 sarp-5-30-B-2,0.378862,0.978049,0.520732,1.4874,3.36504,11.2588,29.065,15.4748,44.2015
 sarp-5-30-C-1,1.06179,1.28496,0.913415,1.34309,4.60325,23.0661,27.9142,19.8428,29.177
 sarp-5-30-C-2,1.78415,0.821138,0.895935,1.37276,4.87398,36.6055,16.8474,18.382,28.1651
