
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-20-15-1,0.842526,2.5259,2.50397,0.0170366,5.88943,14.3057,42.8887,42.5163,0.289274
 sfsarp-20-15-2,0.846504,2.53605,2.51562,0.021122,5.91929,14.3008,42.8438,42.4986,0.356832
 sfsarp-20-15-3,0.840987,2.52901,2.51976,0.0164293,5.90618,14.2391,42.8197,42.663,0.278171
 sfsarp-20-15-4,0.841499,2.52211,2.51402,0.026661,5.9043,14.2523,42.7166,42.5795,0.451552
 sfsarp-20-15-5,0.839833,2.5341,2.50878,0.0155683,5.89828,14.2386,42.9633,42.5341,0.263946
 sfsarp-20-20-1,0.166808,3.19034,3.18019,0.0165463,6.55388,2.54518,48.6786,48.5238,0.252466
 sfsarp-20-20-2,0,3.36343,3.34863,0.0157098,6.72777,0,49.9933,49.7732,0.233506
 sfsarp-20-20-3,0,3.37405,3.35296,0.0159244,6.74294,0,50.0383,49.7255,0.236164
 sfsarp-20-20-4,0,3.37457,3.36146,0.0302707,6.7663,0,49.8732,49.6795,0.447375
 sfsarp-20-20-5,0,3.37706,3.3401,0.0257537,6.74292,0,50.0831,49.535,0.381937
 sfsarp-20-30-1,0.334833,3.04075,3.02872,0.0138244,6.41813,5.217,47.3775,47.1901,0.215396
 sfsarp-20-30-2,0,3.36694,3.34735,0.0186244,6.73292,0,50.0072,49.7162,0.276617
 sfsarp-20-30-3,0.167503,3.19686,3.17326,0.0175293,6.55515,2.55529,48.7686,48.4087,0.267412
 sfsarp-20-30-4,0.166667,3.19344,3.18361,0.0126439,6.55637,2.54206,48.7075,48.5576,0.192849
 sfsarp-20-30-5,0.166679,3.20889,3.19091,0.0128976,6.57937,2.53335,48.7719,48.4987,0.19603
 sfsarp-30-10-1,3.34962,1.6759,1.66904,0.0171122,6.71168,49.9074,24.9699,24.8678,0.254961
 sfsarp-30-10-2,3.36183,1.67713,1.66936,0.0309585,6.73928,49.8841,24.8859,24.7706,0.459374
 sfsarp-30-10-3,3.35376,1.68569,1.6702,0.0291512,6.7388,49.7679,25.0147,24.7848,0.432588
 sfsarp-30-10-4,3.34134,1.68135,1.67645,0.0293951,6.72853,49.6592,24.9884,24.9155,0.436873
 sfsarp-30-10-5,3.35121,1.67822,1.67761,0.0258927,6.73293,49.7734,24.9255,24.9165,0.384568
 sfsarp-30-15-1,2.51038,2.53114,2.5095,0.0345317,7.58554,33.0942,33.3679,33.0826,0.45523
 sfsarp-30-15-2,2.50976,2.52482,2.51713,0.0214659,7.57318,33.1401,33.339,33.2374,0.283446
 sfsarp-30-15-3,2.50983,2.52968,2.50517,0.0247317,7.56941,33.1575,33.4198,33.096,0.326732
 sfsarp-30-15-4,2.50772,2.52926,2.52247,0.0246805,7.58413,33.0653,33.3494,33.2599,0.325423
 sfsarp-30-15-5,2.52598,2.5188,2.51083,0.039478,7.59509,33.2581,33.1635,33.0586,0.519784
 sfsarp-30-20-1,1.67974,3.36392,3.34257,0.0362488,8.42248,19.9435,39.9398,39.6862,0.430381
 sfsarp-30-20-2,1.6815,3.37453,3.34437,0.0406951,8.44109,19.9204,39.9774,39.6201,0.482107
 sfsarp-30-20-3,1.66969,3.40136,3.36132,0.0344902,8.46686,19.7203,40.1726,39.6997,0.407356
 sfsarp-30-20-4,1.67727,3.37784,3.34262,0.0391951,8.43692,19.8801,40.0364,39.619,0.464567
 sfsarp-30-20-5,1.67032,3.3835,3.35057,0.0242244,8.42861,19.8173,40.1431,39.7523,0.287407
 sfsarp-30-30-1,0.166935,4.89287,4.85754,0.0332146,9.95057,1.67764,49.1718,48.8167,0.333796
 sfsarp-30-30-2,0.667796,4.39748,4.34756,0.0443927,9.45723,7.06122,46.4986,45.9708,0.469405
 sfsarp-30-30-3,0.834489,4.22684,4.17748,0.0316171,9.27043,9.00163,45.5949,45.0625,0.341053
 sfsarp-30-30-4,1.33716,3.71907,3.67391,0.0420244,8.77215,15.2432,42.3963,41.8815,0.479066
 sfsarp-30-30-5,0.33365,4.73292,4.68764,0.0416902,9.79591,3.40602,48.3153,47.8531,0.425588
