 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,1.28699,2.47073,0,3.26016,7.01789,18.3387,35.2062,0,46.4551
 sarp-10-10-A-2,1.07114,3.69187,0.418293,2.33577,7.51707,14.2494,49.1131,5.56457,31.0729
 sarp-10-10-B-1,0.704065,3.7374,0.885366,1.80325,7.13008,9.87457,52.4173,12.4173,25.2908
 sarp-10-10-B-2,1.09024,4.4374,0.794309,1.91138,8.23333,13.2418,53.8955,9.64748,23.2152
 sarp-10-10-C-1,0.761789,3.94431,2.57154,1.04106,8.3187,9.15754,47.415,30.9128,12.5147
 sarp-10-10-C-2,2.67358,4.47276,1.11829,2.60203,10.8667,24.6035,41.1604,10.291,23.9451
 sarp-10-15-A-1,1.00813,4.53862,0.234959,4.0622,9.8439,10.2412,46.1059,2.38685,41.2661
 sarp-10-15-A-2,0.792683,4.33618,0.486992,2.90285,8.5187,9.30521,50.9019,5.71674,34.0762
 sarp-10-15-B-1,0.677236,5.74431,0.909756,2.37439,9.70569,6.97772,59.185,9.37343,24.4639
 sarp-10-15-B-2,0.515854,9.91789,1.11016,1.61707,13.161,3.91957,75.3583,8.43526,12.2869
 sarp-10-15-C-1,1.37236,10.9984,2.82683,1.55122,16.7488,8.19378,65.6667,16.8778,9.26169
 sarp-10-15-C-2,2.12846,7.51301,2.29268,1.72764,13.6618,15.5796,54.9929,16.7817,12.6458
 sarp-10-20-A-1,0.563008,5.76789,0.648374,2.5435,9.52276,5.91223,60.5695,6.80867,26.7096
 sarp-10-20-A-2,0.702033,5.84146,0.660569,2.15285,9.35691,7.50282,62.4294,7.05969,23.0081
 sarp-10-20-B-1,0.758537,7.97073,0.601626,2.42439,11.7553,6.45273,67.8055,5.11792,20.6238
 sarp-10-20-B-2,0.623577,8.94715,0.956098,1.99106,12.5179,4.98149,71.475,7.63785,15.9057
 sarp-10-20-C-1,0.95935,11.4447,3.16667,1.35366,16.9244,5.66844,67.6226,18.7107,7.99827
 sarp-10-20-C-2,0.578862,11.0817,3.17886,1.01667,15.8561,3.65072,69.8892,20.0482,6.41183
 sarp-10-30-A-1,0.587398,9.82967,0.648374,2.01585,13.0813,4.49037,75.1429,4.95649,15.4102
 sarp-10-30-A-2,1.33821,8.04919,0,3.33699,12.7244,10.5169,63.2579,0,26.2252
 sarp-10-30-B-1,0.56748,10.261,0.895122,2.04553,13.7691,4.1214,74.5217,6.50094,14.8559
 sarp-10-30-B-2,0.533333,9.87073,1.02683,2.20813,13.639,3.91035,72.3712,7.52861,16.1898
 sarp-10-30-C-1,1.01301,14.8516,3.00081,1.52561,20.3911,4.9679,72.834,14.7163,7.48176
 sarp-10-30-C-2,0.271138,18.7476,3.16463,0.693902,22.8772,1.18519,81.9485,13.8331,3.03316
 sarp-15-10-A-1,1.69756,4.2374,0.484146,3.2622,9.6813,17.5344,43.7689,5.00084,33.6958
 sarp-15-10-A-2,1.43577,3.49024,0.745935,3.09146,8.76341,16.3837,39.8274,8.51192,35.2769
 sarp-15-10-B-1,1.56992,4.87236,0.894715,3.26138,10.5984,14.8128,45.9727,8.44201,30.7725
 sarp-15-10-B-2,2.47886,2.29472,0.144309,4.8374,9.75528,25.4105,23.5228,1.47929,49.5875
 sarp-15-10-C-1,1.90935,5.12927,3.63089,2.59959,13.2691,14.3894,38.6557,27.3635,19.5913
 sarp-15-10-C-2,1.80447,6.31504,5.0748,2.30407,15.4984,11.643,40.7465,32.7441,14.8665
 sarp-15-15-A-1,1.69553,5.53455,0.18374,5.36911,12.7829,13.264,43.2964,1.43738,42.0022
 sarp-15-15-A-2,1.55813,3.5935,0.499187,3.2752,8.92602,17.4561,40.2587,5.59249,36.6928
 sarp-15-15-B-1,2.17642,5.29187,0.158943,5.16463,12.7919,17.0141,41.369,1.24253,40.3743
 sarp-15-15-B-2,0.929268,6.26301,1.4622,2.49756,11.152,8.33273,56.1602,13.1115,22.3956
 sarp-15-15-C-1,1.69431,9.21016,5.00447,1.74715,17.6561,9.59617,52.1642,28.3442,9.89547
 sarp-15-15-C-2,0.68374,9.05732,4.3687,1.32195,15.4317,4.43075,58.6929,28.3099,8.56646
 sarp-15-20-A-1,1.67846,4.80203,0.220325,4.45122,11.152,15.0507,43.0597,1.97565,39.914
 sarp-15-20-A-2,1.5,6.22805,0.42561,4.31545,12.4691,12.0297,49.9478,3.41331,34.6091
 sarp-15-20-B-1,1.7,6.26789,0.489024,3.94715,12.4041,13.7052,50.5309,3.94245,31.8215
 sarp-15-20-B-2,2.46707,0,0,3.86707,6.33415,38.9488,0,0,61.0512
 sarp-15-20-C-1,0.827642,12.8618,5.25163,0.936179,19.8772,4.16377,64.7061,26.4203,4.7098
 sarp-15-20-C-2,0.395528,12.6061,4.59106,0.708943,18.3016,2.16117,68.8797,25.0855,3.87366
 sarp-15-30-A-1,1.42154,6.6374,0.494309,3.49146,12.0447,11.8022,55.1063,4.10395,28.9875
 sarp-15-30-A-2,0.768293,12.7293,1.11098,1.90366,16.5122,4.65288,77.0901,6.72821,11.5288
 sarp-15-30-B-1,0.819512,10.948,1.29634,2.56626,15.6301,5.24317,70.0442,8.29389,16.4187
 sarp-15-30-B-2,0.435366,10.4565,1.98537,1.72764,14.6049,2.98096,71.596,13.5939,11.8292
 sarp-15-30-C-1,0,16.2618,5.81098,1.12073,23.1935,0,70.1136,25.0543,4.83209
 sarp-15-30-C-2,0,16.8496,5.10366,0.689024,22.6423,0,74.4165,22.5404,3.04309
