 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sfsarp-20-15-1,20,15,10,65.3557,27.6019,0.630798,4,0.19,92.3268,Optimal,27.4677,27.4687,0.00364233
 sfsarp-20-15-2,20,15,10,66.0157,27.5694,1.43934,4,0.77,92.1458,Optimal,27.1571,27.1571,0
 sfsarp-20-15-3,20,15,11,65.9575,30.2594,1.2684,6,0.35,94.9485,Optimal,30.0187,30.0187,-1.1835e-14
 sfsarp-20-15-4,20,15,10,65.737,28.0833,1.09158,5,0.65,92.7288,Optimal,27.7583,27.7583,0
 sfsarp-20-15-5,20,15,9,65.4454,25.0331,0.855324,3,0.37,89.6232,Optimal,24.7537,24.7537,0
 sfsarp-20-20-1,20,20,10,65.3771,27.679,0.678178,4,0.66,92.378,Optimal,27.5532,27.5532,0
 sfsarp-20-20-2,20,20,12,65.4459,32.972,0.893826,5,0.11,97.5241,Optimal,32.7665,32.7689,0.00751626
 sfsarp-20-20-3,20,20,9,65.6289,25.0424,0.895344,3,0.53,89.776,Optimal,24.8725,24.8725,-1.42837e-14
 sfsarp-20-20-4,20,20,10,65.9879,27.821,1.49394,4,0.68,92.3149,Optimal,27.2776,27.2776,0
 sfsarp-20-20-5,20,20,10,65.0859,27.8509,0.69207,3,0.47,92.2448,Optimal,27.4974,27.4981,0.00247653
 sfsarp-20-30-1,20,30,11,66.0763,30.3913,1.15713,6,0.81,95.3105,Optimal,30.0736,30.0736,-1.18134e-14
 sfsarp-20-30-2,20,30,11,65.3919,30.4666,0.94921,5,0.07,94.9093,Optimal,30.224,30.224,0
 sfsarp-20-30-3,20,30,10,65.1138,27.7375,0.618424,3,0.24,92.2329,Optimal,27.5876,27.5903,0.00979295
 sfsarp-20-30-4,20,30,10,65.5156,27.764,0.786784,4,0.08,92.4928,Optimal,27.5641,27.5641,-1.28889e-14
 sfsarp-20-30-5,20,30,11,65.8243,30.4048,1.12088,4,0.13,95.1082,Optimal,30.1225,30.1225,0
 sfsarp-30-10-1,30,10,10,97.9884,27.5326,0.926256,4,0.08,124.595,Optimal,27.3241,27.3241,-1.30021e-14
 sfsarp-30-10-2,30,10,10,98.5173,27.5518,1.31463,5,0.11,124.754,Optimal,27.414,27.4141,0.000251696
 sfsarp-30-10-3,30,10,10,98.2117,27.9477,1.32701,6,0.09,124.832,Optimal,27.4897,27.4897,0
 sfsarp-30-10-4,30,10,10,97.9511,27.5341,1.13243,4,0.09,124.353,Optimal,27.4089,27.4089,0
 sfsarp-30-10-5,30,10,10,98.4169,27.7069,1.20396,7,0.06,124.92,Optimal,27.5514,27.5514,0
 sfsarp-30-15-1,30,15,15,98.0392,41.7689,1.35806,8,0.2,138.45,Optimal,41.2444,41.2444,0
 sfsarp-30-15-2,30,15,15,98.3355,41.316,1.32646,5,0.16,138.325,Optimal,41.1225,41.1248,0.00553681
 sfsarp-30-15-3,30,15,15,97.8333,41.3326,1.09268,4,0.12,138.073,Optimal,41.0943,41.0943,0
 sfsarp-30-15-4,30,15,15,98.475,41.2616,1.46625,6,0.11,138.27,Optimal,41.0098,41.0098,0
 sfsarp-30-15-5,30,15,15,98.7546,41.3171,1.71263,5,1.49,138.359,Optimal,40.8964,40.8964,0
 sfsarp-30-20-1,30,20,16,98.1419,44.1496,1.34614,5,1.09,140.945,Optimal,43.6873,43.6873,0
 sfsarp-30-20-2,30,20,15,98.2923,41.5619,1.63139,5,0.96,138.223,Optimal,41.1113,41.1113,0
 sfsarp-30-20-3,30,20,17,98.5095,47.1857,1.70232,5,0.21,143.993,Optimal,46.72,46.7246,0.00978586
 sfsarp-30-20-4,30,20,14,98.0399,38.8259,1.18758,6,1.09,135.678,Optimal,38.3735,38.3735,0
 sfsarp-30-20-5,30,20,14,98.082,38.5332,1.00354,4,0.85,135.612,Optimal,38.3805,38.3805,0
 sfsarp-30-30-1,30,30,15,98.2337,41.6597,1.16417,4,0.33,138.729,Optimal,41.3847,41.3847,0
 sfsarp-30-30-2,30,30,16,97.8486,44.2693,1.05027,6,0.24,141.068,Optimal,43.8773,43.8773,0
 sfsarp-30-30-3,30,30,15,97.7056,41.3842,0.913882,5,0.68,138.176,Optimal,41.1332,41.1336,0.000988243
 sfsarp-30-30-4,30,30,15,97.6671,41.3939,0.689678,5,0.77,138.371,Optimal,41.245,41.245,0
 sfsarp-30-30-5,30,30,15,98.0993,41.5289,0.949486,6,1.08,138.679,Optimal,41.3358,41.3358,0
