
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sfsarp-10-5-1,10,5,5,32.108,13.7,0.184,3,0.48,45.624,Optimal,45.624,45.624,0
 sfsarp-10-5-2,10,5,5,32,13.8,0.414,3,35.77,45.386,Optimal,45.386,45.386,2.20332e-05
 sfsarp-10-5-3,10,5,5,32.054,13.5,0.046,2,0.27,45.508,Optimal,45.508,45.508,0
 sfsarp-10-5-4,10,5,5,32.108,13.5,0.046,3,0.52,45.562,Optimal,45.562,45.562,0
 sfsarp-10-5-5,10,5,5,32.162,13.5,0.092,2,0.44,45.57,Optimal,45.57,45.57,0
 sfsarp-5-10-1,5,10,5,16,13.6,0.092,2,0.37,29.508,Optimal,29.508,29.508,0
 sfsarp-5-10-2,5,10,5,16.108,13.5,0.046,2,1.58,29.562,Optimal,29.562,29.562,0
 sfsarp-5-10-3,5,10,5,16,13.5,0,1,0.12,29.5,Optimal,29.5,29.5,0
 sfsarp-5-10-4,5,10,5,16,13.5,0,1,0.06,29.5,Optimal,29.5,29.5,0
 sfsarp-5-10-5,5,10,5,16.108,13.5,0.046,2,0.1,29.562,Optimal,29.562,29.562,0
 sfsarp-5-5-1,5,5,5,16.108,13.5,0.184,1,0.02,29.424,Optimal,29.424,29.424,0
 sfsarp-5-5-2,5,5,4,16,10.8,0,2,0.49,26.8,Optimal,26.8,26.8,0
 sfsarp-5-5-3,5,5,4,16,10.8,0,1,0.09,26.8,Optimal,26.8,26.8,0
 sfsarp-5-5-4,5,5,4,16,10.8,0,2,0.38,26.8,Optimal,26.8,26.8,0
 sfsarp-5-5-5,5,5,5,16.054,14,0.552,1,0.16,29.502,Optimal,29.502,29.5048,0.00955776
 sfsarp-5-6-1,5,6,5,16,13.5,0,1,0.05,29.5,Optimal,29.5,29.5,0
 sfsarp-5-6-2,5,6,5,16,13.5,0,2,0.09,29.5,Optimal,29.5,29.5,0
 sfsarp-5-6-3,5,6,5,16,13.5,0.046,2,0.23,29.454,Optimal,29.454,29.454,0
