 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-10-1,0.2722,0.4213,0.2945,0.5182,1.5062,18.072,27.9711,19.5525,34.4045
 sfsarp-10-10-2,0.0303,0.5179,0.299,0.2059,1.0531,2.87722,49.1786,28.3924,19.5518
 sfsarp-10-10-3,0.3429,0.6707,0.0702,0.4516,1.5354,22.3329,43.6824,4.5721,29.4125
 sfsarp-10-10-4,0.4989,0.4505,0.0255,0.6097,1.5846,31.4843,28.4299,1.60924,38.4766
 sfsarp-10-10-5,0.6031,0.4327,0.0958,0.8087,1.9403,31.0828,22.3007,4.93738,41.6791
 sfsarp-10-15-1,0.4742,0.7705,0.0587,0.9835,2.2869,20.7355,33.6919,2.56679,43.0058
 sfsarp-10-15-2,0.2544,1.0374,0.0968,0.2744,1.663,15.2977,62.3812,5.82081,16.5003
 sfsarp-10-15-3,0.0598,0.9344,0.2171,0.3033,1.5146,3.94824,61.6929,14.3338,20.0251
 sfsarp-10-15-4,0.2022,0.9925,0.033,0.2746,1.5023,13.4594,66.0654,2.19663,18.2786
 sfsarp-10-15-5,0.0687,0.9947,0.0689,0.5437,1.676,4.09905,59.3496,4.11098,32.4403
 sfsarp-10-20-1,0.0444,1.08,0.3357,0.4296,1.8897,2.34958,57.1519,17.7647,22.7338
 sfsarp-10-20-2,0.0068,1.1302,0.309,0.077,1.523,0.446487,74.2088,20.2889,5.05581
 sfsarp-10-20-3,0.029,0.6325,0.13,0.3218,1.1133,2.60487,56.8131,11.677,28.9051
 sfsarp-10-20-4,0.3975,0.7846,0.084,0.3059,1.572,25.2863,49.9109,5.34351,19.4593
 sfsarp-10-20-5,0.1798,1.509,0.0054,0.7039,2.3981,7.4976,62.9248,0.225178,29.3524
 sfsarp-10-30-1,0.2617,1.0244,0.1992,0.1975,1.6828,15.5515,60.8747,11.8374,11.7364
 sfsarp-10-30-2,0.034,1.6566,0.1637,0.0983,1.9526,1.74127,84.8407,8.38369,5.03431
 sfsarp-10-30-3,0.1062,2.4378,0.1086,0.2431,2.8957,3.66751,84.1869,3.75039,8.39521
 sfsarp-10-30-4,0.0278,2.5297,0.119,0.1224,2.7989,0.993247,90.3819,4.25167,4.37315
 sfsarp-10-30-5,0.6395,2.3414,0.0671,0.6134,3.6614,17.466,63.9482,1.83263,16.7532
