
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sfsarp-20-15-1,0.3769,1.0619,0.1626,0.6985,2.2999,16.3877,46.1716,7.06987,30.3709
 sfsarp-20-15-2,0.54,1.4781,0.6403,0.866,3.5244,15.3218,41.9391,18.1676,24.5716
 sfsarp-20-15-3,0.3138,1.1894,0.81,0.6736,2.9868,10.5062,39.8219,27.1193,22.5526
 sfsarp-20-15-4,0.3348,0.9067,0.5749,1.0931,2.9095,11.5071,31.1634,19.7594,37.57
 sfsarp-20-15-5,0.2665,1.3981,0.3601,0.6383,2.663,10.0075,52.5009,13.5223,23.9692
 sfsarp-20-20-1,0.0058,0.9705,0.5545,0.6784,2.2092,0.262538,43.9299,25.0996,30.7079
 sfsarp-20-20-2,0,1.234,0.6271,0.6441,2.5052,0,49.2575,25.0319,25.7105
 sfsarp-20-20-3,0,1.6694,0.8048,0.6529,3.1271,0,53.3849,25.7363,20.8788
 sfsarp-20-20-4,0,1.6906,1.1533,1.2411,4.085,0,41.3856,28.2326,30.3819
 sfsarp-20-20-5,0,1.7927,0.2776,1.0559,3.1262,0,57.3444,8.87979,33.7758
 sfsarp-20-30-1,0.0615,1.6706,1.1776,0.5668,3.4765,1.76902,48.0541,33.8731,16.3038
 sfsarp-20-30-2,0,1.378,0.5747,0.7636,2.7163,0,50.7308,21.1575,28.1118
 sfsarp-20-30-3,0.0343,1.2379,0.2704,0.7187,2.2613,1.51683,54.7428,11.9577,31.7826
 sfsarp-20-30-4,0,1.0979,0.6948,0.5184,2.3111,0,47.5055,30.0636,22.4309
 sfsarp-20-30-5,0.0005,1.731,0.994,0.5288,3.2543,0.0153643,53.1912,30.5442,16.2493
 sfsarp-30-10-1,0.6679,0.3786,0.0975,0.7016,1.8456,36.1888,20.5137,5.28283,38.0147
 sfsarp-30-10-2,1.1683,0.4291,0.1106,1.2693,2.9773,39.2403,14.4124,3.71478,42.6326
 sfsarp-30-10-3,0.8375,0.78,0.1447,1.1952,2.9574,28.3188,26.3745,4.89281,40.4139
 sfsarp-30-10-4,0.3281,0.6021,0.4011,1.2052,2.5365,12.9351,23.7374,15.8131,47.5143
 sfsarp-30-10-5,0.7329,0.4736,0.4486,1.0616,2.7167,26.9776,17.4329,16.5127,39.0768
 sfsarp-30-15-1,0.4254,1.2767,0.3894,1.4158,3.5073,12.129,36.4012,11.1026,40.3672
 sfsarp-30-15-2,0.4001,1.0177,0.7023,0.8801,3.0002,13.3358,33.9211,23.4084,29.3347
 sfsarp-30-15-3,0.4029,1.2168,0.212,1.014,2.8457,14.1582,42.7593,7.44984,35.6327
 sfsarp-30-15-4,0.3165,1.1997,0.9214,1.0119,3.4495,9.17524,34.779,26.7111,29.3347
 sfsarp-30-15-5,1.0653,0.7706,0.444,1.6186,3.8985,27.3259,19.7666,11.389,41.5185
 sfsarp-30-20-1,0.536,1.2542,0.3785,1.4862,3.6549,14.6652,34.3156,10.356,40.6632
 sfsarp-30-20-2,0.6081,1.689,0.4524,1.6685,4.418,13.7641,38.23,10.2399,37.766
 sfsarp-30-20-3,0.124,2.7889,1.1474,1.4141,5.4744,2.26509,50.9444,20.9594,25.8311
 sfsarp-30-20-4,0.4346,1.8247,0.3808,1.607,4.2471,10.2329,42.9634,8.96612,37.8376
 sfsarp-30-20-5,0.1498,2.057,0.7065,0.9932,3.9065,3.83463,52.6558,18.0852,25.4243
 sfsarp-30-30-1,0.011,2.4412,0.9926,1.3618,4.8066,0.228852,50.7885,20.6508,28.3319
 sfsarp-30-30-2,0.0463,2.63,0.5834,1.8201,5.0798,0.911453,51.7737,11.4847,35.8302
 sfsarp-30-30-3,0.0474,2.4671,0.4435,1.2963,4.2543,1.11417,57.9907,10.4247,30.4703
 sfsarp-30-30-4,0.1567,2.1485,0.2968,1.723,4.325,3.62312,49.6763,6.86243,39.8382
 sfsarp-30-30-5,0.013,2.7164,0.8601,1.7093,5.2988,0.245339,51.2644,16.232,32.2582
