 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,18.6,60.3,0,79,157.9,11.7796,38.1887,0,50.0317
 sarp-10-10-A-2,20,96.7,6.9,61.6,185.2,10.7991,52.2138,3.7257,33.2613
 sarp-10-10-B-1,15.2,84.9,15.8,46.6,162.5,9.35385,52.2462,9.72308,28.6769
 sarp-10-10-B-2,24.2,113.6,18.9,44.2,200.9,12.0458,56.5455,9.40767,22.001
 sarp-10-10-C-1,24.4,96.8,78.1,25.6,224.9,10.8493,43.0414,34.7265,11.3828
 sarp-10-10-C-2,85.7,125.3,35.6,69.1,315.7,27.146,39.6896,11.2765,21.8879
 sarp-10-15-A-1,14,107.5,2.8,115.3,239.6,5.84307,44.8664,1.16861,48.1219
 sarp-10-15-A-2,12,119.7,6.3,74.6,212.6,5.6444,56.3029,2.96331,35.0894
 sarp-10-15-B-1,14.1,150.1,16.8,66.6,247.6,5.69467,60.622,6.78514,26.8982
 sarp-10-15-B-2,10.9,297.3,21.6,45.8,375.6,2.90202,79.1534,5.7508,12.1938
 sarp-10-15-C-1,42.6,341.6,95.4,43.1,522.7,8.14999,65.353,18.2514,8.24565
 sarp-10-15-C-2,73.6,198.7,73.5,43.5,389.3,18.9057,51.0403,18.88,11.1739
 sarp-10-20-A-1,6,137.4,9.5,66.7,219.6,2.73224,62.5683,4.32605,30.3734
 sarp-10-20-A-2,11.7,137,10,54.1,212.8,5.49812,64.3797,4.69925,25.4229
 sarp-10-20-B-1,10.6,203.8,11,58.4,283.8,3.73502,71.8111,3.87597,20.5779
 sarp-10-20-B-2,11.9,237,18.7,54.3,321.9,3.6968,73.6253,5.80926,16.8686
 sarp-10-20-C-1,32.5,318.9,102.5,35,488.9,6.64758,65.2281,20.9654,7.15893
 sarp-10-20-C-2,16.9,300.6,103,24.6,445.1,3.7969,67.5354,23.1409,5.52685
 sarp-10-30-A-1,7,256.1,9.5,51.9,324.5,2.15716,78.9214,2.92758,15.9938
 sarp-10-30-A-2,20.7,203.6,0,71.9,296.2,6.98852,68.7373,0,24.2741
 sarp-10-30-B-1,9.6,256.7,16.2,49.7,332.2,2.88983,77.2727,4.87658,14.9609
 sarp-10-30-B-2,8.2,261.2,21.6,63.2,354.2,2.31508,73.7436,6.09825,17.843
 sarp-10-30-C-1,34.7,421,95.7,31.8,583.2,5.94993,72.1879,16.4095,5.45267
 sarp-10-30-C-2,7.7,553.4,99,18.2,678.3,1.13519,81.5863,14.5953,2.68318
 sarp-15-10-A-1,28.6,105.4,9.6,82.5,226.1,12.6493,46.6165,4.24591,36.4883
 sarp-15-10-A-2,24.7,81.6,13.5,75.5,195.3,12.6472,41.7819,6.91244,38.6585
 sarp-15-10-B-1,30.2,124.6,19.6,89.3,263.7,11.4524,47.2507,7.43269,33.8642
 sarp-15-10-B-2,53.8,56.5,2.5,130,242.8,22.1582,23.2702,1.02965,53.542
 sarp-15-10-C-1,61.2,128.3,114.7,69,373.2,16.3987,34.3783,30.7342,18.4887
 sarp-15-10-C-2,56.9,173.5,173.9,60.3,464.6,12.2471,37.344,37.43,12.9789
 sarp-15-15-A-1,25.1,141.5,0.7,151.8,319.1,7.86587,44.3435,0.219367,47.5713
 sarp-15-15-A-2,26.3,79,6.8,76.2,188.3,13.9671,41.9543,3.61126,40.4673
 sarp-15-15-B-1,41.4,141.8,3.1,140,326.3,12.6877,43.4569,0.950046,42.9053
 sarp-15-15-B-2,17.6,157.7,29.2,61.4,265.9,6.61903,59.308,10.9816,23.0914
 sarp-15-15-C-1,55.8,251.2,167.6,44.3,518.9,10.7535,48.4101,32.2991,8.53729
 sarp-15-15-C-2,21.2,238.1,134.7,33.7,427.7,4.95675,55.6699,31.494,7.87935
 sarp-15-20-A-1,24.4,118.3,2.2,100.5,245.4,9.94295,48.207,0.896496,40.9535
 sarp-15-20-A-2,20.5,163.1,7.2,108.6,299.4,6.84703,54.4756,2.40481,36.2725
 sarp-15-20-B-1,28.7,157.9,9.8,93.5,289.9,9.89997,54.4671,3.38048,32.2525
 sarp-15-20-B-2,49.9,0,0,107.3,157.2,31.743,0,0,68.257
 sarp-15-20-C-1,27.1,356.5,170.9,21.3,575.8,4.7065,61.9139,29.6804,3.6992
 sarp-15-20-C-2,12.8,342.6,140.4,15.4,511.2,2.50391,67.0188,27.4648,3.01252
 sarp-15-30-A-1,20.7,142.3,6.6,71.4,241,8.58921,59.0456,2.73859,29.6266
 sarp-15-30-A-2,11,337.4,14.8,47.3,410.5,2.67966,82.1924,3.60536,11.5225
 sarp-15-30-B-1,13.1,250.7,22.4,60.8,347,3.77522,72.2478,6.45533,17.5216
 sarp-15-30-B-2,7.6,220.3,40.4,43.5,311.8,2.43746,70.6543,12.957,13.9513
 sarp-15-30-C-1,0,434.4,187,35.7,657.1,0,66.1087,28.4584,5.43296
 sarp-15-30-C-2,0,458.5,158,18,634.5,0,72.2616,24.9015,2.83688
