 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sarp-10-10-A-1,10,10,3,51.558,22.496,47.472,3,0.02,26.582,Optimal,12.376,12.376,0
 sarp-10-10-A-2,10,10,4,60.107,28.722,60.766,2,0.01,28.063,Optimal,22.006,22.006,0
 sarp-10-10-B-1,10,10,5,64.33,47.979,72.726,2,0.02,39.583,Optimal,24.243,24.243,0
 sarp-10-10-B-2,10,10,5,76.793,45.323,73.554,4,0.02,48.562,Optimal,29.085,29.085,0
 sarp-10-10-C-1,10,10,3,137.975,31.377,88.182,2,0.01,81.17,Optimal,12.747,12.747,0
 sarp-10-10-C-2,10,10,3,157.339,35.444,105.662,3,0.01,87.121,Optimal,9.546,9.546,0
 sarp-10-15-A-1,10,15,6,49.704,34.451,76.452,2,0.02,7.703,Optimal,23.227,23.227,0
 sarp-10-15-A-2,10,15,5,51.249,24.822,51.658,3,0.02,24.413,Optimal,12.632,12.632,0
 sarp-10-15-B-1,10,15,5,64.227,47.647,81.65,2,0.02,30.224,Optimal,30.903,30.903,0
 sarp-10-15-B-2,10,15,4,65.875,34.532,72.45,2,0.01,27.957,Optimal,22.94,22.94,0
 sarp-10-15-C-1,10,15,4,174.54,85.162,128.34,2,0.02,131.362,Optimal,66.808,66.808,0
 sarp-10-15-C-2,10,15,5,183.913,95.704,136.896,3,0.02,142.721,Optimal,67.322,67.322,0
 sarp-10-20-A-1,10,20,5,48.365,27.727,56.764,4,0.02,19.328,Optimal,18.987,18.987,0
 sarp-10-20-A-2,10,20,5,54.751,29.636,55.2,3,0.02,29.187,Optimal,16.94,16.94,-2.09723e-14
 sarp-10-20-B-1,10,20,6,54.648,49.308,59.156,3,0.02,44.8,Optimal,31.322,31.322,-1.13426e-14
 sarp-10-20-B-2,10,20,5,63.918,47.481,71.53,3,0.03,39.869,Optimal,29.219,29.219,0
 sarp-10-20-C-1,10,20,6,171.45,95.871,127.098,3,0.02,140.223,Optimal,75.631,75.631,0
 sarp-10-20-C-2,10,20,6,155.897,106.744,131.974,3,0.03,130.667,Optimal,54.212,54.212,0
 sarp-10-30-A-1,10,30,5,49.395,27.478,66.332,2,0.03,10.541,Optimal,17.496,17.496,0
 sarp-10-30-A-2,10,30,5,53.721,27.727,52.348,3,0.02,29.1,Optimal,15.629,15.629,-1.13658e-14
 sarp-10-30-B-1,10,30,6,58.974,40.842,62.652,3,0.02,37.164,Optimal,28.698,28.698,0
 sarp-10-30-B-2,10,30,5,63.094,30.217,66.654,2,0.02,26.657,Optimal,17.429,17.429,0
