 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,4.9,57.3,13.7,27.3,103.2,4.74806,55.5233,13.2752,26.4535
 sarp-10-10-A-2,20.2,41.3,6.7,63.9,132.1,15.2914,31.2642,5.07192,48.3724
 sarp-10-10-B-1,9.3,67.1,21.7,60,158.1,5.88235,42.4415,13.7255,37.9507
 sarp-10-10-B-2,14.1,64.4,29,52.4,159.9,8.81801,40.2752,18.1363,32.7705
 sarp-10-10-C-1,20.9,62.2,81.6,27,191.7,10.9025,32.4465,42.5665,14.0845
 sarp-10-10-C-2,79.1,54.4,42.2,54,229.7,34.4362,23.6831,18.3718,23.5089
 sarp-10-15-A-1,5.4,41.8,11.4,107.6,166.2,3.2491,25.1504,6.85921,64.7413
 sarp-10-15-A-2,3.9,31.1,14.4,62.9,112.3,3.47284,27.6937,12.8228,56.0107
 sarp-10-15-B-1,14.9,53.9,16,92.7,177.5,8.39437,30.3662,9.01408,52.2254
 sarp-10-15-B-2,19.5,50.7,13,74.3,157.5,12.381,32.1905,8.25397,47.1746
 sarp-10-15-C-1,45,64.9,93,76.1,279,16.129,23.2616,33.3333,27.276
 sarp-10-15-C-2,67.3,81.3,79.8,69.2,297.6,22.6142,27.3185,26.8145,23.2527
 sarp-10-20-A-1,4.3,30.6,11.2,77.3,123.4,3.4846,24.7974,9.07618,62.6418
 sarp-10-20-A-2,10.3,36.2,11.4,62.1,120,8.58333,30.1667,9.5,51.75
 sarp-10-20-B-1,8.1,51.7,13.5,55.3,128.6,6.2986,40.2022,10.4977,43.0016
 sarp-10-20-B-2,11.6,50.8,19,74.1,155.5,7.45981,32.6688,12.2186,47.6527
 sarp-10-20-C-1,31.9,78,103.1,63.3,276.3,11.5454,28.2302,37.3145,22.9099
 sarp-10-20-C-2,23.4,105.2,96.5,61.8,286.9,8.15615,36.6678,33.6354,21.5406
 sarp-10-30-A-1,5.4,63.8,11.1,63.9,144.2,3.7448,44.2441,7.69764,44.3135
 sarp-10-30-A-2,11.8,35,8.9,58.1,113.8,10.3691,30.7557,7.82074,51.0545
 sarp-10-30-B-1,10.1,63,15.7,47.4,136.2,7.41557,46.2555,11.5272,34.8018
 sarp-10-30-B-2,13.1,35.9,16.7,79.2,144.9,9.04072,24.7757,11.5252,54.6584
 sarp-10-30-C-1,32.6,75.2,97.8,48.8,254.4,12.8145,29.5597,38.4434,19.1824
 sarp-10-30-C-2,54,73.7,52.7,89.4,269.8,20.0148,27.3165,19.533,33.1357
 sarp-15-10-A-1,20.6,58.1,17.6,85.5,181.8,11.3311,31.9582,9.68097,47.0297
 sarp-15-10-A-2,19,54.9,19.2,63.8,156.9,12.1096,34.9904,12.2371,40.6628
 sarp-15-10-B-1,30,57,19.8,94.1,200.9,14.9328,28.3723,9.85565,46.8392
 sarp-15-10-B-2,43.9,51.6,12.4,95.9,203.8,21.5407,25.3189,6.0844,47.0559
 sarp-15-10-C-1,53.2,93.6,122.7,84.1,353.6,15.0452,26.4706,34.7002,23.7839
 sarp-15-10-C-2,43.1,132.5,187.7,72,435.3,9.90122,30.4388,43.1197,16.5403
 sarp-15-15-A-1,16.6,61.5,9.2,128.4,215.7,7.69587,28.5118,4.26518,59.5271
 sarp-15-15-A-2,12.4,58.8,20.7,66.1,158,7.8481,37.2152,13.1013,41.8354
 sarp-15-15-B-1,26.5,63.5,18,78.9,186.9,14.1787,33.9754,9.63082,42.2151
 sarp-15-15-B-2,19.2,79.4,27.6,57.8,184,10.4348,43.1522,15,31.413
 sarp-15-15-C-1,81.1,114,142.3,82.1,419.5,19.3325,27.1752,33.9213,19.5709
 sarp-15-15-C-2,45.1,168.3,110.8,67.2,391.4,11.5227,42.9995,28.3086,17.1691
 sarp-15-20-A-1,15.6,64,11,70.3,160.9,9.69546,39.7763,6.83654,43.6917
 sarp-15-20-A-2,11,68.3,16.7,83.2,179.2,6.13839,38.1138,9.3192,46.4286
 sarp-15-20-B-1,16.2,61.3,22.3,71,170.8,9.48478,35.8899,13.0562,41.5691
 sarp-15-20-B-2,49.9,0,0,107.3,157.2,31.743,0,0,68.257
 sarp-15-20-C-1,71.5,99.8,126.5,90,387.8,18.4373,25.7349,32.6199,23.2078
 sarp-15-20-C-2,54.5,144.3,98.7,95.8,393.3,13.8571,36.6895,25.0953,24.358
 sarp-15-30-A-1,12.6,61.9,14.7,53.8,143,8.81119,43.2867,10.2797,37.6224
 sarp-15-30-A-2,15.3,51.7,10.5,108.6,186.1,8.22139,27.7808,5.64213,58.3557
 sarp-15-30-B-1,12.9,64.2,22.6,79.8,179.5,7.18663,35.766,12.5905,44.4568
 sarp-15-30-B-2,23.6,64.5,24.4,53.6,166.1,14.2083,38.832,14.6899,32.2697
 sarp-15-30-C-1,87.3,118.2,99.7,135,440.2,19.8319,26.8514,22.6488,30.6679
 sarp-15-30-C-2,57.4,135.3,100.6,84.9,378.2,15.1772,35.7747,26.5997,22.4484
