 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 ghsarp-10-5-0,53.14,60.522,1.622,81.538,196.822,26.999,30.7496,0.824095,41.4273
 ghsarp-10-5-1,25.776,75.006,37.422,37.392,175.596,14.6791,42.7151,21.3114,21.2943
 ghsarp-10-5-2,5.97,77.984,43.956,31.912,159.822,3.73541,48.7943,27.5031,19.9672
 ghsarp-10-5-3,21.11,32.786,13.668,40.764,108.328,19.4871,30.2655,12.6172,37.6302
 ghsarp-10-5-4,17.106,56.334,13.812,71.998,159.25,10.7416,35.3746,8.67316,45.2107
 ghsarp-10-5-5,49.264,22.694,0,69.128,141.086,34.9177,16.0852,0,48.9971
 ghsarp-10-5-6,30.574,36.206,18.742,58.638,144.16,21.2084,25.1151,13.0008,40.6756
 ghsarp-10-5-7,47.284,16.488,6.85,60.312,130.934,36.1129,12.5926,5.23164,46.0629
 ghsarp-10-5-8,26.582,83.21,28.846,25.228,163.866,16.2218,50.7793,17.6034,15.3955
 ghsarp-10-5-9,35.684,42.484,10.846,73.872,162.886,21.9073,26.082,6.65864,45.352
 ghsarp-5-10-0,30.324,91.56,7.602,50.922,180.408,16.8086,50.7516,4.21378,28.226
 ghsarp-5-10-1,16.408,59.228,15.194,21.21,112.04,14.6448,52.8633,13.5612,18.9307
 ghsarp-5-10-2,22.202,61.676,7.3,48.632,139.81,15.8801,44.1142,5.22137,34.7844
 ghsarp-5-10-3,0,89.906,16.484,9.742,116.132,0,77.4171,14.1942,8.38873
 ghsarp-5-10-4,0,108.65,13.362,2.9,124.912,0,86.9812,10.6971,2.32163
 ghsarp-5-10-5,11.074,56.318,11.048,21.068,99.508,11.1288,56.5965,11.1026,21.1722
 ghsarp-5-10-6,2.022,116.208,26.884,33.074,178.188,1.13476,65.2165,15.0874,18.5613
 ghsarp-5-10-7,7.898,100.15,16.46,18.864,143.372,5.50875,69.8532,11.4806,13.1574
 ghsarp-5-10-8,18.068,56.178,10.746,26.7,111.692,16.1766,50.2972,9.6211,23.905
 ghsarp-5-10-9,10.992,83.438,14.304,27.942,136.676,8.04238,61.048,10.4656,20.444
 ghsarp-5-5-0,0,58.13,21.364,13.554,93.048,0,62.4731,22.9602,14.5667
 ghsarp-5-5-1,10.086,38.984,8.114,18.26,75.444,13.3689,51.6728,10.755,24.2034
 ghsarp-5-5-2,21.27,49.124,5.75,32.476,108.62,19.582,45.2256,5.29368,29.8987
 ghsarp-5-5-3,15.522,43.562,3.934,45.598,108.616,14.2907,40.1064,3.62193,41.9809
 ghsarp-5-5-4,25.236,28.698,7.068,47.28,108.282,23.3058,26.503,6.5274,43.6638
 ghsarp-5-5-5,8.356,36.61,8.986,19.754,73.706,11.3369,49.6703,12.1917,26.8011
