
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sarp-10-5-A-1,10,5,5,48.252,39.7,43.7,5,0.43,44.252,Optimal,44.252,44.252,0
 sarp-10-5-A-2,10,5,2,48.984,16.3,33.764,5,16.29,31.52,Optimal,31.52,31.5231,0.00996094
 sarp-10-5-B-1,10,5,5,58.032,45.3,52.302,5,25.53,51.03,Optimal,51.03,51.0307,0.00133253
 sarp-10-5-B-2,10,5,5,60.662,42.8,47.564,5,15.07,55.898,Optimal,55.898,55.9014,0.00602847
 sarp-10-5-C-1,10,5,5,108.962,74.9,53.268,5,116.53,130.594,Optimal,130.594,130.606,0.00880514
 sarp-10-5-C-2,10,5,5,127.736,57.2,42.964,5,9.8,141.972,Optimal,141.972,141.972,0
 sarp-5-10-A-1,5,10,5,22.78,31,29.072,2,0.08,24.708,Optimal,24.708,24.708,0
 sarp-5-10-A-2,5,10,3,24.662,18.4,30.728,2,0.57,12.334,Optimal,12.334,12.334,0
 sarp-5-10-B-1,5,10,2,24.77,16.6,23.138,2,22.95,18.232,Optimal,18.232,18.2338,0.00981694
 sarp-5-10-B-2,5,10,5,26.598,58.1,54.004,2,4.99,30.694,Optimal,30.694,30.694,0
 sarp-5-10-C-1,5,10,4,43.968,53.5,45.08,2,30.48,52.388,Optimal,52.388,52.388,0
 sarp-5-10-C-2,5,10,5,61.014,78.7,54.372,2,5.78,85.342,Optimal,85.342,85.3495,0.00875225
 sarp-5-5-A-1,5,5,2,29.876,14.3,29.44,2,0.13,14.736,Optimal,14.736,14.736,0
 sarp-5-5-A-2,5,5,3,23.798,20.7,29.808,2,0.2,14.69,Optimal,14.69,14.69,0
 sarp-5-5-B-1,5,5,3,36.81,35.5,39.054,2,0.13,33.256,Optimal,33.256,33.256,0
 sarp-5-5-B-2,5,5,3,30.794,19,24.334,2,0.11,25.46,Optimal,25.46,25.46,0
 sarp-5-5-C-1,5,5,5,57.088,80.8,59.478,2,0.3,78.41,Optimal,78.41,78.41,0
