
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sfsarp-10-10-1,10,10,10,32.723,27.8812,0.403144,2,7194,60.201,Feasible,60.201,60.2903,0.148117
 sfsarp-10-10-2,10,10,10,32.5877,27.5614,0.280048,2,7157.39,59.8691,Feasible,59.8691,59.9374,0.114052
 sfsarp-10-10-3,10,10,10,32.6355,27.5684,0.332718,3,7167.58,59.8712,Feasible,59.8712,59.9356,0.107582
 sfsarp-10-10-4,10,10,10,32.6989,27.7381,0.410504,3,7185.67,60.0265,Feasible,60.0266,60.0879,0.102017
 sfsarp-10-10-5,10,10,10,32.7984,27.5163,0.473524,3,7174.86,59.8411,Feasible,59.8411,59.8658,0.0412088
 sfsarp-10-15-1,10,15,15,32.7038,41.5205,0.553012,3,7161.61,73.6712,Feasible,73.6712,73.7603,0.120729
 sfsarp-10-15-2,10,15,15,32.6002,41.5518,0.423568,3,7166.41,73.7284,Feasible,73.7284,73.7604,0.0433566
 sfsarp-10-15-3,10,15,15,32.5578,41.4101,0.342562,3,7162.47,73.6254,Feasible,73.6254,73.7055,0.108689
 sfsarp-10-15-4,10,15,15,32.5341,41.2623,0.31924,4,7164.01,73.4771,Feasible,73.4771,73.5659,0.120776
 sfsarp-10-15-5,10,15,15,32.4784,41.27,0.317032,2,7175.65,73.4314,Feasible,73.4314,73.5141,0.112563
 sfsarp-10-20-1,10,20,20,32.6167,55.1044,0.464462,2,7171.18,87.2566,Feasible,87.2566,87.4122,0.177996
 sfsarp-10-20-2,10,20,20,32.58,55.0395,0.2668,2,7160.32,87.3527,Feasible,87.3527,87.4469,0.107677
 sfsarp-10-20-3,10,20,20,32.4906,55.0653,0.28497,2,7161.07,87.2709,Feasible,87.2709,87.3458,0.0857511
 sfsarp-10-20-4,10,20,20,32.6745,55.0462,0.385756,2,7162.26,87.3349,Feasible,87.3349,87.4652,0.148996
 sfsarp-10-20-5,10,20,20,32.5056,55.2855,0.386722,3,7159.43,87.4043,Feasible,87.4043,87.5693,0.188434
 sfsarp-10-30-1,10,30,30,32.6627,82.4963,0.491372,3,7162.4,114.668,Feasible,114.668,114.933,0.230466
 sfsarp-10-30-2,10,30,30,32.5127,82.7002,0.602002,3,7162.25,114.611,Feasible,114.611,114.901,0.252852
 sfsarp-10-30-3,10,30,30,32.5224,82.8474,0.594366,2,7163.41,114.775,Feasible,114.775,115.101,0.282431
 sfsarp-10-30-4,10,30,30,32.4837,83.1368,0.844744,3,7159.16,114.776,Feasible,114.776,115.129,0.306665
 sfsarp-10-30-5,10,30,30,32.8028,82.7988,0.929338,2,7170.29,114.672,Feasible,114.672,115.073,0.347998
 sfsarp-15-10-1,15,10,10,49.0631,27.5634,0.490222,3,7163.37,76.1363,Feasible,76.1363,76.2286,0.121175
 sfsarp-15-10-2,15,10,10,48.9077,27.6226,0.356316,4,7170.06,76.174,Feasible,76.174,76.2013,0.0357212
 sfsarp-15-10-3,15,10,10,48.7877,27.519,0.343022,3,7162.33,75.9637,Feasible,75.9637,76.0562,0.121607
 sfsarp-15-10-4,15,10,10,48.9203,27.5124,0.359536,3,7164.47,76.0732,Feasible,76.0732,76.1108,0.0494148
 sfsarp-15-10-5,15,10,10,49.0694,27.6774,0.531438,3,7163.48,76.2153,Feasible,76.2153,76.3002,0.111192
 sfsarp-15-15-1,15,15,15,48.782,41.2615,0.448362,3,7163.53,89.5952,Feasible,89.5952,89.7212,0.140468
 sfsarp-15-15-2,15,15,15,48.697,41.2879,0.366712,3,7176.07,89.6182,Feasible,89.6182,89.7482,0.14485
 sfsarp-15-15-3,15,15,15,48.8292,41.6662,0.521548,3,7162.71,89.9739,Feasible,89.9739,90.107,0.147691
 sfsarp-15-15-4,15,15,15,49.1752,41.4095,0.504712,5,7168.35,90.08,Feasible,90.08,90.2014,0.134499
 sfsarp-15-15-5,15,15,15,48.8165,41.2696,0.358156,3,7165.58,89.728,Feasible,89.728,89.7955,0.0751931
 sfsarp-15-20-1,15,20,20,49.105,55.3722,0.65297,3,7162.45,103.824,Feasible,103.824,103.989,0.158142
