 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sfsarp-10-5-1,10,5,5,32.683,14.0443,0.765302,3,0.01,45.962,Optimal,13.598,13.598,0
 sfsarp-10-5-2,10,5,5,32.5495,14.1135,0.846446,3,0.01,45.8165,Optimal,13.5584,13.5584,0
 sfsarp-10-5-3,10,5,5,32.7185,13.734,0.437874,2,0.02,46.0146,Optimal,13.6177,13.6177,0
 sfsarp-10-5-4,10,5,5,32.7662,13.7669,0.422694,3,0.01,46.1104,Optimal,13.7133,13.7133,0
 sfsarp-10-5-5,10,5,5,32.8951,13.7559,0.589398,2,0.01,46.0617,Optimal,13.6416,13.6416,-1.30216e-14
 sfsarp-5-10-1,5,10,3,16.2458,8.37978,0.181516,2,0.01,24.4441,Optimal,8.26703,8.26703,0
 sfsarp-5-10-2,5,10,3,16.5665,8.27337,0.325542,2,0,24.5143,Optimal,8.25184,8.25184,0
 sfsarp-5-10-3,5,10,3,16.22,8.29943,0.103178,1,0.01,24.4162,Optimal,8.24745,8.24745,0
 sfsarp-5-10-4,5,10,3,16.327,8.31686,0.201756,1,0.01,24.4421,Optimal,8.25062,8.25062,0
 sfsarp-5-10-5,5,10,3,16.5009,8.2708,0.318228,2,0.01,24.4534,Optimal,8.17792,8.17792,0
 sfsarp-5-5-1,5,5,3,16.5063,8.23021,0.582774,1,0.01,24.1538,Optimal,8.1354,8.1354,0
 sfsarp-5-5-2,5,5,3,16.2949,8.31163,0.226504,2,0.01,24.38,Optimal,8.21802,8.21802,0
 sfsarp-5-5-3,5,5,3,16.2879,8.25984,0.217672,1,0,24.33,Optimal,8.20791,8.20791,0
 sfsarp-5-5-4,5,5,3,16.2493,8.28325,0.206356,2,0.01,24.3262,Optimal,8.20058,8.20058,0
 sfsarp-5-5-5,5,5,3,16.4427,8.79129,0.728778,1,0.01,24.5052,Optimal,8.34228,8.34228,0
 sfsarp-5-6-1,5,6,3,16.269,8.29785,0.213118,1,0.01,24.3537,Optimal,8.24325,8.24325,0
 sfsarp-5-6-2,5,6,3,16.2833,8.31188,0.16836,2,0,24.4268,Optimal,8.23216,8.23216,0
 sfsarp-5-6-3,5,6,3,16.3803,8.25519,0.266938,2,0.01,24.3685,Optimal,8.17865,8.17865,0
 sfsarp-5-6-4,5,6,3,16.5532,8.28349,0.442244,2,0,24.3944,Optimal,8.1903,8.1903,0
 sfsarp-5-6-5,5,6,2,16.336,5.54673,0.224112,3,0,21.6586,Optimal,5.51094,5.51094,0
 sfsarp-5-7-1,5,7,3,16.4486,8.28001,0.306452,2,0,24.4222,Optimal,8.25163,8.25163,0
 sfsarp-5-7-2,5,7,3,16.3154,8.48776,0.447396,2,0,24.3557,Optimal,8.22266,8.22266,0
 sfsarp-5-7-3,5,7,3,16.5987,8.26797,0.41423,1,0.01,24.4525,Optimal,8.23987,8.23987,-2.15581e-14
 sfsarp-5-7-4,5,7,3,16.4468,8.30922,0.31832,2,0.01,24.4377,Optimal,8.27086,8.27086,-2.14773e-14
 sfsarp-5-7-5,5,7,3,16.4596,8.30383,0.32154,2,0,24.4419,Optimal,8.25479,8.25479,0
 sfsarp-5-8-1,5,8,3,16.2652,8.32591,0.199594,3,0.01,24.3915,Optimal,8.24104,8.24104,-2.1555e-14
 sfsarp-5-8-2,5,8,3,16.4236,8.27959,0.29969,2,0,24.4035,Optimal,8.19219,8.19219,0
 sfsarp-5-8-3,5,8,3,16.3067,8.34774,0.23299,2,0.01,24.4215,Optimal,8.2464,8.2464,0
 sfsarp-5-8-4,5,8,3,16.4094,8.50386,0.445832,2,0,24.4674,Optimal,8.22565,8.22565,0
 sfsarp-5-8-5,5,8,3,16.2832,8.28765,0.136528,2,0,24.4343,Optimal,8.25356,8.25356,0
 sfsarp-5-9-1,5,9,3,16.6886,8.58819,0.512808,2,0,24.764,Optimal,8.36914,8.36914,0
 sfsarp-5-9-2,5,9,3,16.3617,8.39015,0.298126,1,0.01,24.4537,Optimal,8.3361,8.3361,0
 sfsarp-5-9-3,5,9,3,16.4433,8.26781,0.304244,2,0.01,24.4068,Optimal,8.19513,8.19513,0
 sfsarp-5-9-4,5,9,3,16.3437,8.26391,0.20654,2,0.01,24.4011,Optimal,8.21722,8.21722,-2.16175e-14
 sfsarp-5-9-5,5,9,3,16.5829,8.27229,0.336858,3,0.01,24.5183,Optimal,8.21571,8.21571,0
 sfsarp-6-5-1,6,5,4,19.4751,10.9924,0.193752,3,0.01,30.2737,Optimal,10.9303,10.9303,0
 sfsarp-6-5-2,6,5,3,19.5068,8.22955,0.14352,1,0.01,27.5929,Optimal,8.19817,8.19817,0
 sfsarp-6-5-3,6,5,3,19.5591,8.28516,0.147752,2,0.01,27.6965,Optimal,8.25268,8.25268,0
 sfsarp-6-5-4,6,5,3,19.6455,8.41804,0.325082,1,0.01,27.7384,Optimal,8.37296,8.37296,0
