 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sfsarp-20-15-1,0.4927,0.5566,0.0468,0.4509,1.547,31.8487,35.9793,3.02521,29.1467
 sfsarp-20-15-2,1.0878,0.3322,0.0925,1.1603,2.6728,40.6989,12.4289,3.46079,43.4114
 sfsarp-20-15-3,0.8805,0.526,0.2433,0.9313,2.5811,34.1134,20.3789,9.42621,36.0815
 sfsarp-20-15-4,0.4727,0.916,0.437,0.6833,2.509,18.8402,36.5086,17.4173,27.234
 sfsarp-20-15-5,0.546,1.0222,0.0806,0.6239,2.2727,24.0243,44.9773,3.54644,27.4519
 sfsarp-20-20-1,0.2921,1.0127,0.2682,0.4481,2.0211,14.4525,50.1064,13.27,22.1711
 sfsarp-20-20-2,0.4128,0.5787,0.2143,0.6101,1.8159,22.7325,31.8685,11.8013,33.5977
 sfsarp-20-20-3,0.3225,1.0847,0.4823,0.5309,2.4204,13.3242,44.8149,19.9265,21.9344
 sfsarp-20-20-4,0.6989,1.3323,0.4544,0.5447,3.0303,23.0637,43.9659,14.9952,17.9751
 sfsarp-20-20-5,0.1284,1.5164,0.1492,0.6732,2.4672,5.20428,61.4624,6.04734,27.286
 sfsarp-20-30-1,1.1087,1.0033,0.1304,0.4812,2.7236,40.7072,36.8373,4.78778,17.6678
 sfsarp-20-30-2,0.4845,1.8192,0.0902,0.7933,3.1872,15.2014,57.0783,2.83007,24.8902
 sfsarp-20-30-3,0.0406,1.3537,0.2641,0.2875,1.9459,2.08644,69.5668,13.5721,14.7747
 sfsarp-20-30-4,0.2699,1.4265,0.4249,0.3609,2.4822,10.8734,57.4692,17.1179,14.5395
 sfsarp-20-30-5,0.5004,0.9664,0.4941,0.6112,2.5721,19.4549,37.5724,19.21,23.7627
 sfsarp-30-10-1,0.6304,0.3819,0.135,0.5738,1.7211,36.6277,22.1893,7.84382,33.3391
 sfsarp-30-10-2,0.8577,0.4511,0.4212,0.9289,2.6589,32.2577,16.9657,15.8411,34.9355
 sfsarp-30-10-3,0.966,0.5999,0.0162,1.0483,2.6304,36.7245,22.8064,0.615876,39.8533
 sfsarp-30-10-4,0.5871,0.4269,0.1421,1.1923,2.3484,25,18.1783,6.05093,50.7707
 sfsarp-30-10-5,0.8806,0.7668,0.3009,0.9781,2.9264,30.0916,26.2028,10.2823,33.4233
 sfsarp-30-15-1,0.5024,1.0565,0.3124,1.2876,3.1589,15.9043,33.4452,9.88952,40.761
 sfsarp-30-15-2,0.8026,0.6634,0.2998,1.1132,2.879,27.8777,23.0427,10.4133,38.6662
 sfsarp-30-15-3,0.0481,1.2247,0.5668,0.3201,2.1597,2.22716,56.707,26.2444,14.8215
 sfsarp-30-15-4,0.7129,0.8687,0.525,0.839,2.9456,24.2022,29.4914,17.8232,28.4832
 sfsarp-30-15-5,1.2757,0.9658,0.2336,1.0918,3.5669,35.7649,27.0767,6.5491,30.6092
 sfsarp-30-20-1,0.5682,0.8026,0.3463,0.5717,2.2888,24.8252,35.0664,15.1302,24.9782
 sfsarp-30-20-2,0.9708,1.1387,0.0897,1.4135,3.6127,26.8719,31.5194,2.48291,39.1259
 sfsarp-30-20-3,0.4535,0.9853,0.8179,1.146,3.4027,13.3277,28.9564,24.0368,33.6791
 sfsarp-30-20-4,0.4087,1.4127,0.4067,0.4868,2.7149,15.054,52.0351,14.9803,17.9307
 sfsarp-30-20-5,0.7459,0.4905,0.1104,0.9147,2.2615,32.9825,21.6891,4.88172,40.4466
 sfsarp-30-30-1,0.5784,1.6188,0.4252,0.648,3.2704,17.6859,49.4985,13.0015,19.8141
 sfsarp-30-30-2,0.441,1.1037,0.1887,0.9638,2.6972,16.3503,40.9202,6.99614,35.7334
 sfsarp-30-30-3,0.1136,1.1008,0.3773,0.7737,2.3654,4.80257,46.5376,15.9508,32.7091
 sfsarp-30-30-4,0.1911,1.1522,0.2624,0.4973,2.103,9.08702,54.7884,12.4774,23.6472
 sfsarp-30-30-5,0.3957,0.6863,0.4774,0.7565,2.3159,17.0862,29.6343,20.614,32.6655
