
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-5-A-1,16.0146,49.27,13.1118,46.8476,125.244,12.7867,39.3392,10.469,37.4051
 sarp-10-5-A-2,24.641,17.5053,5.4653,56.6067,104.218,23.6436,16.7968,5.24409,54.3155
 sarp-10-5-B-1,21.8858,73.2789,24.4893,41.4805,161.135,13.5823,45.4769,15.198,25.7428
 sarp-10-5-B-2,26.9083,48.596,23.8661,55.6766,155.047,17.3549,31.3428,15.3928,35.9095
 sarp-10-5-C-1,74.4847,70.4142,61.295,46.5183,252.712,29.4741,27.8634,24.2549,18.4076
 sarp-10-5-C-2,83.5703,59.1438,85.3579,35.2969,263.369,31.7313,22.4566,32.41,13.4021
 sarp-5-10-A-1,0,39.839,12.1442,24.224,76.2072,0,52.2772,15.9358,31.787
 sarp-5-10-A-2,7.4005,34.1467,8.2123,33.1956,82.9551,8.92109,41.1629,9.89969,40.0163
 sarp-5-10-B-1,6.8224,21.7106,8.9831,28.9586,66.4747,10.2632,32.6599,13.5136,43.5633
 sarp-5-10-B-2,0,75.0049,18.9748,43.2783,137.258,0,54.6452,13.8242,31.5306
 sarp-5-10-C-1,14.2926,62.6128,35.1575,35.9028,147.966,9.6594,42.3158,23.7606,24.2643
 sarp-5-10-C-2,0,69.798,79.4129,49.1661,198.377,0,35.1845,40.0313,24.7842
 sarp-5-5-A-1,13.1487,28.016,11.5251,36.2226,88.9124,14.7884,31.5097,12.9623,40.7396
 sarp-5-5-A-2,5.4079,28.0267,8.5485,37.3428,79.3259,6.81732,35.3311,10.7764,47.0752
 sarp-5-5-B-1,18.7411,61.7517,17.9252,23.7645,122.183,15.3386,50.5405,14.6708,19.45
 sarp-5-5-B-2,15.2151,26.5027,11.2176,27.0688,80.0042,19.0179,33.1266,14.0213,33.8342
 sarp-5-5-C-1,0,91.5254,72.4675,38.5644,202.557,0,45.1849,35.7763,19.0388
 sarp-5-5-C-2,15.6292,60.9015,28.8107,29.6865,135.028,11.5748,45.1029,21.3368,21.9855
 sarp-5-6-A-1,7.4825,27.1174,9.7703,43.9057,88.2759,8.47627,30.7189,11.0679,49.7369
 sarp-5-6-A-2,0,77.9064,19.8276,27.4501,125.184,0,62.2335,15.8388,21.9278
 sarp-5-6-B-1,9.8974,43.4364,16.2155,34.6953,104.245,9.4944,41.6678,15.5552,33.2826
 sarp-5-6-B-2,11.1028,29.094,10.2049,53.0187,103.42,10.7356,28.1318,9.8674,51.2652
 sarp-5-6-C-1,0,97.6711,73.0743,22.9583,193.704,0,50.4229,37.7248,11.8523
 sarp-5-6-C-2,0,89.8091,74.4355,32.4199,196.664,0,45.6661,37.849,16.4849
 sarp-5-7-A-1,5.125,74.7616,13.5218,29.9883,123.397,4.15327,60.5864,10.958,24.3024
 sarp-5-7-A-2,13.8662,60.4953,9.84,49.5056,133.707,10.3706,45.2446,7.35937,37.0254
 sarp-5-7-B-1,0,89.3025,28.7164,43.7669,161.786,0,55.198,17.7496,27.0524
 sarp-5-7-B-2,20.1105,44.9354,9.1307,37.5922,111.769,17.9929,40.2039,8.16927,33.6339
 sarp-5-7-C-1,14.3951,52.3575,48.9991,32.0928,147.844,9.73665,35.4139,33.1423,21.7071
 sarp-5-8-A-1,9.7088,40.801,11.767,49.9416,112.218,8.6517,36.3586,10.4858,44.5039
 sarp-5-8-B-1,0,71.0307,28.4089,26.7062,126.146,0,56.3084,22.5207,21.1709
 sarp-5-8-B-2,7.7736,51.9611,20.787,28.2299,108.752,7.14803,47.7796,19.1142,25.9581
 sarp-5-8-C-2,9.2291,57.3913,49.1467,23.8315,139.599,6.61117,41.1117,35.2057,17.0714
 sarp-5-9-A-1,10.4673,33.0252,5.576,22.3771,71.4456,14.6507,46.2243,7.80454,31.3205
 sarp-5-9-B-1,7.0069,44.576,13.571,31.8644,97.0183,7.22225,45.946,13.9881,32.8437
 sarp-5-9-B-2,5.0389,48.5564,18.9789,39.2217,111.796,4.50723,43.4331,16.9764,35.0833
 sarp-5-9-C-1,12.1688,51.7066,51.1885,27.6499,142.714,8.52672,36.231,35.8679,19.3744
 sarp-6-5-A-1,16.6173,14.3576,2.8864,55.2055,89.0668,18.6571,16.12,3.24071,61.9821
 sarp-6-5-A-2,12.1893,46.2955,12.4476,39.4464,110.379,11.0432,41.9424,11.2772,35.7373
 sarp-6-5-B-1,9.8318,66.6994,29.2043,36.2729,142.008,6.92339,46.9686,20.5652,25.5428
 sarp-6-5-B-2,20.3196,33.6271,16.892,62.9891,133.828,15.1834,25.1271,12.6222,47.0673
 sarp-6-5-C-1,15.5923,90.5006,73.6401,35.1434,214.876,7.2564,42.1175,34.2709,16.3552
 sarp-6-5-C-2,16.7854,86.7034,44.1652,48.4333,196.087,8.56017,44.2167,22.5232,24.6999
 sarp-6-6-A-1,0,48.7747,28.7451,49.3571,126.877,0,38.4425,22.6559,38.9016
 sarp-6-6-A-2,16.2401,24.0783,7.011,39.9812,87.3106,18.6004,27.5778,8.02995,45.7919
 sarp-6-6-B-1,0,99.8746,46.781,34.0177,180.673,0,55.2791,25.8926,18.8283
 sarp-6-6-B-2,16.2565,38.2171,20.2663,46.9496,121.69,13.359,31.4054,16.6541,38.5815
 sarp-6-6-C-1,24.5057,121.48,57.1704,40.4452,243.601,10.0598,49.8684,23.4688,16.603
 sarp-6-6-C-2,8.7781,74.6808,65.6984,39.8545,189.012,4.64421,39.5112,34.7589,21.0857
 sarp-6-7-A-1,8.2615,66.5909,13.3414,41.9944,130.188,6.34581,51.1497,10.2478,32.2567
 sarp-6-7-A-2,4.3378,51.7367,19.475,43.8579,119.407,3.63277,43.3279,16.3097,36.7296
 sarp-6-7-B-1,18.9174,44.1982,8.0319,24.2536,95.4011,19.8293,46.3288,8.41909,25.4228
 sarp-6-7-B-2,7.7162,59.7788,18.4541,44.2725,130.222,5.92544,45.9054,14.1713,33.9978
 sarp-6-7-C-1,40.6023,57.3025,31.1231,52.7049,181.733,22.3418,31.5312,17.1257,29.0013
