 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-5-1,0.0316,0.8064,0.2432,0.5825,1.6637,1.89938,48.4703,14.618,35.0123
 sfsarp-10-5-2,0.0349,1.032,0.1102,0.663,1.8401,1.89664,56.0839,5.9888,36.0307
 sfsarp-10-5-3,0.0487,0.3873,0.2605,0.2554,0.9519,5.11608,40.687,27.3663,26.8305
 sfsarp-10-5-4,0.0373,0.347,0.3182,0.2164,0.9189,4.0592,37.7625,34.6284,23.5499
 sfsarp-10-5-5,0.2405,0.3694,0.2402,0.4312,1.2813,18.77,28.8301,18.7466,33.6533
 sfsarp-5-10-1,0.0162,0.27,0.0283,0.0801,0.3946,4.10542,68.4237,7.17182,20.299
 sfsarp-5-10-2,0.232,0.1867,0.1238,0.1652,0.7077,32.7823,26.3812,17.4933,23.3432
 sfsarp-5-10-3,0.0118,0.1297,0.0076,0.0752,0.2243,5.26081,57.8243,3.38832,33.5265
 sfsarp-5-10-4,0.0895,0.1447,0.0338,0.1706,0.4386,20.4058,32.9913,7.70634,38.8965
 sfsarp-5-10-5,0.0312,0.2853,0.2609,0.1144,0.6918,4.50997,41.2402,37.7132,16.5366
 sfsarp-5-5-1,0.1127,0.3558,0.1847,0.6137,1.2669,8.89573,28.0843,14.5789,48.4411
 sfsarp-5-5-2,0.0198,0.3161,0.0723,0.0842,0.4924,4.02112,64.1958,14.6832,17.0999
 sfsarp-5-5-3,0.0328,0.2311,0.0525,0.1568,0.4732,6.93153,48.8377,11.0947,33.1361
 sfsarp-5-5-4,0.0114,0.1731,0.0365,0.2276,0.4486,2.54124,38.5867,8.13642,50.7356
 sfsarp-5-5-5,0.0024,0.5795,0.2332,0.7692,1.5843,0.151486,36.5777,14.7194,48.5514
 sfsarp-5-6-1,0.0351,0.2863,0.0319,0.11,0.4633,7.57608,61.7958,6.88539,23.7427
 sfsarp-5-6-2,0.0026,0.1468,0.0783,0.1383,0.366,0.710383,40.1093,21.3934,37.7869
 sfsarp-5-6-3,0.0984,0.128,0.0766,0.2773,0.5803,16.9567,22.0576,13.2001,47.7856
 sfsarp-5-6-4,0.0075,0.4221,0.3354,0.1964,0.9614,0.780112,43.9047,34.8866,20.4285
 sfsarp-5-6-5,0.1174,0.1252,0.0146,0.23,0.4872,24.0969,25.6979,2.99672,47.2085
 sfsarp-5-7-1,0.2258,0.0995,0.0156,0.3253,0.6662,33.8937,14.9355,2.34164,48.8292
 sfsarp-5-7-2,0.034,0.5302,0.078,0.3304,0.9726,3.49578,54.5137,8.01974,33.9708
 sfsarp-5-7-3,0.1897,0.2646,0.1974,0.2488,0.9005,21.0661,29.3837,21.9212,27.6291
 sfsarp-5-7-4,0.0257,0.2122,0.2139,0.2402,0.692,3.71387,30.6647,30.9104,34.711
 sfsarp-5-7-5,0.058,0.2132,0.194,0.2338,0.699,8.29757,30.5007,27.7539,33.4478
 sfsarp-5-8-1,0.0025,0.1914,0.0608,0.1792,0.4339,0.57617,44.1115,14.0124,41.2998
 sfsarp-5-8-2,0,0.3421,0.2171,0.0923,0.6515,0,52.5096,33.3231,14.1673
 sfsarp-5-8-3,0.0593,0.215,0.0443,0.1879,0.5065,11.7078,42.4482,8.7463,37.0977
 sfsarp-5-8-4,0.0639,0.394,0.1394,0.3719,0.9692,6.59307,40.6521,14.383,38.3719
 sfsarp-5-8-5,0.0341,0.0966,0.0467,0.1194,0.2968,11.4892,32.5472,15.7345,40.2291
 sfsarp-5-9-1,0.2468,0.274,0.2276,0.3664,1.1148,22.1385,24.5784,20.4162,32.8669
 sfsarp-5-9-2,0.0335,0.1741,0.1235,0.317,0.6481,5.16896,26.8631,19.0557,48.9122
 sfsarp-5-9-3,0.041,0.2538,0.1952,0.1714,0.6614,6.19897,38.3731,29.5132,25.9147
 sfsarp-5-9-4,0.0215,0.1479,0.118,0.1616,0.449,4.78842,32.9399,26.2806,35.9911
 sfsarp-5-9-5,0.3261,0.1012,0.0456,0.2594,0.7323,44.5309,13.8195,6.22696,35.4226
 sfsarp-6-5-1,0.0061,0.1132,0.028,0.2739,0.4212,1.44824,26.8756,6.64767,65.0285
 sfsarp-6-5-2,0.0586,0.105,0.0063,0.1421,0.312,18.7821,33.6538,2.01923,45.5449
 sfsarp-6-5-3,0.0062,0.0955,0.1094,0.1101,0.3212,1.93026,29.7323,34.0598,34.2777
 sfsarp-6-5-4,0.0094,0.2363,0.1901,0.2709,0.7067,1.33013,33.4371,26.8997,38.3331
 sfsarp-6-5-5,0.0532,0.2312,0.0241,0.2066,0.5151,10.3281,44.8845,4.6787,40.1087
 sfsarp-6-6-1,0.1109,0.3974,0.2347,0.3431,1.0861,10.2108,36.5896,21.6094,31.5901
 sfsarp-6-6-2,0.0065,0.3348,0.0996,0.2533,0.6942,0.93633,48.2282,14.3475,36.488
 sfsarp-6-6-3,0.1146,0.0434,0.0609,0.2241,0.443,25.8691,9.79684,13.7472,50.5869
 sfsarp-6-6-4,0.0235,0.6614,0.192,0.7382,1.6151,1.45502,40.951,11.8878,45.7061
 sfsarp-6-6-5,0.035,0.3771,0.3215,0.2562,0.9898,3.53607,38.0986,32.4813,25.884
 sfsarp-6-7-1,0.0231,0.1545,0.0823,0.1658,0.4257,5.42636,36.2932,19.3329,38.9476
 sfsarp-6-7-2,0.0343,0.1538,0.0557,0.2039,0.4477,7.66138,34.3534,12.4414,45.5439
 sfsarp-6-7-3,0.0868,0.3393,0.1442,0.4121,0.9824,8.8355,34.5379,14.6783,41.9483
 sfsarp-6-7-4,0.0053,0.4963,0.4472,0.1419,1.0907,0.485926,45.5029,41.0012,13.01
 sfsarp-6-7-5,0.0112,0.287,0.1102,0.1666,0.575,1.94783,49.913,19.1652,28.9739
 sfsarp-6-8-1,0.1053,0.3943,0.4033,0.32,1.2229,8.61068,32.243,32.979,26.1673
 sfsarp-6-8-2,0.0176,0.2433,0.0246,0.1377,0.4232,4.15879,57.4905,5.81285,32.5378
 sfsarp-6-8-3,0.3152,0.1393,0.0916,0.1993,0.7454,42.286,18.688,12.2887,26.7373
 sfsarp-6-8-4,0.0096,0.1867,0.1662,0.4744,0.8369,1.14709,22.3085,19.859,56.6854
 sfsarp-6-8-5,0.0293,0.2745,0.2585,0.3123,0.8746,3.3501,31.3858,29.5564,35.7078
 sfsarp-6-9-1,0.0697,0.5042,0.1431,0.4684,1.1854,5.87987,42.5342,12.0719,39.5141
 sfsarp-6-9-2,0.003,0.4502,0.3236,0.5631,1.3399,0.223897,33.5995,24.1511,42.0255
 sfsarp-6-9-3,0.2171,0.0937,0.0568,0.581,0.9486,22.8864,9.87771,5.98777,61.2482
 sfsarp-6-9-4,0.2726,0.1826,0.0291,0.5119,0.9962,27.364,18.3297,2.9211,51.3853
 sfsarp-6-9-5,0.004,0.663,0.2061,0.1753,1.0484,0.381534,63.2392,19.6585,16.7207
 sfsarp-7-5-1,0.0233,0.4431,0.0886,0.337,0.892,2.61211,49.6749,9.93274,37.7803
 sfsarp-7-5-2,0.028,0.5625,0.049,0.1742,0.8137,3.44107,69.1287,6.02188,21.4084
 sfsarp-7-5-3,0.0662,0.1717,0.1588,0.1689,0.5656,11.7044,30.3571,28.0764,29.8621
 sfsarp-7-5-4,0.2722,0.3885,0.2407,0.407,1.3084,20.804,29.6928,18.3965,31.1067
 sfsarp-7-5-5,0.0242,0.5546,0.0786,0.1153,0.7727,3.13188,71.7743,10.1721,14.9217
 sfsarp-7-6-1,0.1667,0.1414,0.0166,0.3756,0.7003,23.8041,20.1913,2.37041,53.6342
 sfsarp-7-6-2,0.0168,0.3517,0.2543,0.1898,0.8126,2.06744,43.2808,31.2946,23.3571
 sfsarp-7-6-3,0.0275,0.5621,0.053,0.3515,0.9941,2.76632,56.5436,5.33146,35.3586
 sfsarp-7-6-4,0.0178,0.3472,0.0797,0.3798,0.8245,2.15888,42.1104,9.66646,46.0643
 sfsarp-7-6-5,0.0235,0.1061,0.047,0.1913,0.3679,6.38761,28.8394,12.7752,51.9978
 sfsarp-7-7-1,0.0488,0.2644,0.1369,0.3243,0.7744,6.30165,34.1426,17.6782,41.8776
 sfsarp-7-7-2,0.0375,0.252,0.117,0.1283,0.5348,7.01197,47.1204,21.8773,23.9903
 sfsarp-7-7-3,0.0754,0.1782,0.0432,0.164,0.4608,16.3628,38.6719,9.375,35.5903
 sfsarp-7-7-4,0.0126,0.2874,0.1389,0.1229,0.5618,2.24279,51.157,24.7241,21.8761
 sfsarp-7-7-5,0.0359,0.1116,0.0579,0.2215,0.4269,8.40946,26.142,13.5629,51.8857
 sfsarp-7-8-1,0.2512,0.1412,0.0581,0.3095,0.76,33.0526,18.5789,7.64474,40.7237
 sfsarp-7-8-2,0.0655,0.2181,0.1285,0.2193,0.6314,10.3738,34.5423,20.3516,34.7323
 sfsarp-7-8-3,0.043,0.4226,0.4454,0.54,1.451,2.96347,29.1247,30.6961,37.2157
 sfsarp-7-8-4,0.0574,0.1501,0.0325,0.1588,0.3988,14.3932,37.6379,8.14945,39.8195
 sfsarp-7-8-5,0.0612,0.4428,0.0819,0.229,0.8149,7.51012,54.338,10.0503,28.1016
 sfsarp-8-5-1,0.0382,0.5191,0.1608,0.2671,0.9852,3.87739,52.6898,16.3216,27.1112
 sfsarp-8-5-2,0.0904,0.2007,0.3761,0.2102,0.8774,10.3032,22.8744,42.8653,23.9571
 sfsarp-8-5-3,0.0541,0.4852,0.303,0.3598,1.2021,4.50046,40.3627,25.2059,29.931
