 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-5-A-1,19.7,43.5,9.1,42.7,115,17.1304,37.8261,7.91304,37.1304
 sarp-10-5-A-2,27.1,24.1,2.5,67.8,121.5,22.3045,19.8354,2.05761,55.8025
 sarp-10-5-B-1,45.8,42.6,0,55.1,143.5,31.9164,29.6864,0,38.3972
 sarp-10-5-B-2,45.5,35.8,4.8,73.9,160,28.4375,22.375,3,46.1875
 sarp-10-5-C-1,101.8,68.6,33.5,51,254.9,39.9372,26.9125,13.1424,20.0078
 sarp-10-5-C-2,119.1,84.3,49.3,47.3,300,39.7,28.1,16.4333,15.7667
 sarp-5-10-A-1,12,31.4,0,33.8,77.2,15.544,40.6736,0,43.7824
 sarp-5-10-A-2,15.3,52.5,0,64.5,132.3,11.5646,39.6825,0,48.7528
 sarp-5-10-B-1,8.2,53.3,7.3,42.1,110.9,7.39405,48.0613,6.58251,37.9621
 sarp-5-10-B-2,10.3,147.2,8.4,34.4,200.3,5.14229,73.4898,4.19371,17.1742
 sarp-5-10-C-1,21.8,165,27.4,47.5,261.7,8.33015,63.0493,10.47,18.1506
 sarp-5-10-C-2,25.8,152.6,53.3,46.5,278.2,9.2739,54.8526,19.1589,16.7146
 sarp-5-5-A-1,20.8,12.3,3.6,46.8,83.5,24.9102,14.7305,4.31138,56.0479
 sarp-5-5-A-2,7.7,46.2,6,40.8,100.7,7.64647,45.8788,5.95829,40.5164
 sarp-5-5-B-1,36.5,61.5,0,47.1,145.1,25.1551,42.3846,0,32.4604
 sarp-5-5-B-2,26.1,27.8,0,45.3,99.2,26.3105,28.0242,0,45.6653
 sarp-5-5-C-1,22,105.6,50.2,29.3,207.1,10.6229,50.9899,24.2395,14.1478
 sarp-5-5-C-2,12.7,59.2,31.6,16.8,120.3,10.5569,49.2103,26.2677,13.9651
 sarp-5-6-A-1,17,47.3,0,55.3,119.6,14.214,39.5485,0,46.2375
 sarp-5-6-A-2,13.6,50.4,6.1,28.9,99,13.7374,50.9091,6.16162,29.1919
 sarp-5-6-B-1,10.1,114.3,15.7,43.4,183.5,5.50409,62.2888,8.55586,23.6512
 sarp-5-6-B-2,21.1,80.3,0,68.5,169.9,12.4191,47.2631,0,40.3178
 sarp-5-6-C-1,0,110.4,72.8,4.6,187.8,0,58.7859,38.7646,2.44941
 sarp-5-6-C-2,23.5,133.8,50.7,21.4,229.4,10.2441,58.3261,22.1011,9.32868
 sarp-5-7-A-1,18.5,70.6,0,54.9,144,12.8472,49.0278,0,38.125
 sarp-5-7-A-2,23.4,28.3,0,60.8,112.5,20.8,25.1556,0,54.0444
 sarp-5-7-B-1,13.4,100.7,15,26.6,155.7,8.60629,64.6757,9.63391,17.0841
 sarp-5-7-B-2,3.6,112.8,25.4,19.8,161.6,2.22772,69.802,15.7178,12.2525
 sarp-5-7-C-1,47.3,87.4,15.8,57,207.5,22.7952,42.1205,7.61446,27.4699
 sarp-5-7-C-2,13.2,158.7,58.7,10.8,241.4,5.4681,65.7415,24.3165,4.4739
 sarp-5-8-A-1,20,45.7,1.2,61.1,128,15.625,35.7031,0.9375,47.7344
 sarp-5-8-A-2,5.3,88.2,7.9,51.2,152.6,3.47313,57.7982,5.17693,33.5518
 sarp-5-8-B-1,14.2,155.3,13.8,22.5,205.8,6.8999,75.4616,6.70554,10.9329
 sarp-5-8-B-2,9.9,69.5,18.4,40.7,138.5,7.14801,50.1805,13.2852,29.3863
 sarp-5-8-C-1,21.8,176.7,34.1,16.6,249.2,8.74799,70.9069,13.6838,6.66132
 sarp-5-8-C-2,25.5,81.3,32.7,31.5,171,14.9123,47.5439,19.1228,18.4211
 sarp-5-9-A-1,10.4,75.4,5.5,29,120.3,8.64505,62.6766,4.5719,24.1064
 sarp-5-9-A-2,14.8,107.3,0,59.5,181.6,8.14978,59.0859,0,32.7643
 sarp-5-9-B-1,9.8,103.4,10.5,30.8,154.5,6.34304,66.9256,6.79612,19.9353
 sarp-5-9-B-2,23.8,0,0,36.6,60.4,39.404,0,0,60.596
 sarp-5-9-C-1,0,171.7,63,10.4,245.1,0,70.053,25.7038,4.24317
 sarp-5-9-C-2,7,168.1,58.5,31.8,265.4,2.63753,63.3384,22.0422,11.9819
 sarp-6-5-A-1,19.2,27.4,0,73.6,120.2,15.9734,22.7953,0,61.2313
 sarp-6-5-A-2,22.3,49.1,2,47,120.4,18.5216,40.7807,1.66113,39.0365
 sarp-6-5-B-1,30.8,61.1,7.9,57.9,157.7,19.5308,38.7445,5.00951,36.7153
 sarp-6-5-B-2,36.9,0,0,55.6,92.5,39.8919,0,0,60.1081
 sarp-6-5-C-1,21.9,74.6,67,33.5,197,11.1168,37.868,34.0102,17.0051
 sarp-6-5-C-2,48.1,105.8,12.5,69.1,235.5,20.4246,44.9257,5.30786,29.3418
 sarp-6-6-A-1,16.9,64.8,11.5,57.7,150.9,11.1995,42.9423,7.62094,38.2372
 sarp-6-6-A-2,17.3,45.7,5.6,34.4,103,16.7961,44.3689,5.43689,33.3981
 sarp-6-6-B-1,18.9,99.3,27.7,46,191.9,9.84888,51.7457,14.4346,23.9708
 sarp-6-6-B-2,27,63.2,9.1,57.9,157.2,17.1756,40.2036,5.7888,36.8321
 sarp-6-6-C-1,45.9,108.5,35.5,44.6,234.5,19.5736,46.2687,15.1386,19.0192
 sarp-6-6-C-2,16.8,57.8,57.4,39.7,171.7,9.78451,33.6634,33.4304,23.1217
 sarp-6-7-A-1,21.3,33,0,76.6,130.9,16.272,25.2101,0,58.518
 sarp-6-7-A-2,21.3,86.5,2.1,62.1,172,12.3837,50.2907,1.22093,36.1047
 sarp-6-7-B-1,24.5,64.2,2.2,32.2,123.1,19.9025,52.1527,1.78716,26.1576
 sarp-6-7-B-2,13.7,99.3,12.2,66.2,191.4,7.15778,51.8809,6.37409,34.5873
 sarp-6-7-C-1,33.9,119.6,37.6,42.9,234,14.4872,51.1111,16.0684,18.3333
 sarp-6-7-C-2,58.7,98.2,14.8,40.6,212.3,27.6496,46.2553,6.97127,19.1239
 sarp-6-8-A-1,23.4,27,0,77,127.4,18.3673,21.1931,0,60.4396
 sarp-6-8-A-2,21.8,69.2,0,55.8,146.8,14.8501,47.139,0,38.0109
 sarp-6-8-B-1,30.2,88.8,1.1,70.9,191,15.8115,46.4921,0.575916,37.1204
 sarp-6-8-B-2,16.5,83.1,11.7,48.7,160,10.3125,51.9375,7.3125,30.4375
 sarp-6-8-C-1,58.6,111.7,35.9,45.4,251.6,23.2909,44.3959,14.2687,18.0445
 sarp-6-8-C-2,47.5,127.3,41.2,21.3,237.3,20.0169,53.6452,17.362,8.97598
 sarp-6-9-A-1,15.9,71.6,3.3,44,134.8,11.7953,53.1157,2.44807,32.6409
 sarp-6-9-A-2,16,58.7,5.1,53.5,133.3,12.003,44.036,3.82596,40.135
 sarp-6-9-B-1,8.3,97.6,11,46.3,163.2,5.08578,59.8039,6.7402,28.3701
 sarp-6-9-B-2,20.7,99.6,12.3,45.6,178.2,11.6162,55.8923,6.90236,25.5892
 sarp-6-9-C-1,31.7,97.9,36.7,24.9,191.2,16.5795,51.2029,19.1946,13.023
 sarp-6-9-C-2,0,168,88,32.8,288.8,0,58.1717,30.4709,11.3573
 sarp-7-5-A-1,15.3,53.2,7.4,70,145.9,10.4866,36.4633,5.07197,47.9781
 sarp-7-5-A-2,15,65.5,11.8,68.1,160.4,9.35162,40.8354,7.35661,42.4564
 sarp-7-5-B-1,19.2,82.6,17.3,28.9,148,12.973,55.8108,11.6892,19.527
 sarp-7-5-B-2,24.8,55.4,11.6,80.5,172.3,14.3935,32.1532,6.73244,46.7208
 sarp-7-5-C-1,78.1,59.5,18.2,42.6,198.4,39.3649,29.9899,9.17339,21.4718
 sarp-7-5-C-2,75.4,85.5,27.9,66,254.8,29.5918,33.5557,10.9498,25.9027
 sarp-7-6-A-1,14.7,32.2,7.7,66.4,121,12.1488,26.6116,6.36364,54.876
 sarp-7-6-A-2,12.1,58.9,0.9,32.6,104.5,11.5789,56.3636,0.861244,31.1962
 sarp-7-6-B-1,18.6,74.4,19,52.6,164.6,11.3001,45.2005,11.5431,31.9563
 sarp-7-6-B-2,31.3,70.2,0,68.2,169.7,18.4443,41.3671,0,40.1886
 sarp-7-6-C-1,27.1,69.8,76.2,39.5,212.6,12.7469,32.8316,35.842,18.5795
 sarp-7-6-C-2,36.9,76.6,52.9,19.7,186.1,19.828,41.1607,28.4256,10.5857
 sarp-7-7-A-1,16.2,53.4,7.9,44.8,122.3,13.2461,43.6631,6.45953,36.6312
 sarp-7-7-A-2,16.7,61,5.4,56.1,139.2,11.9971,43.8218,3.87931,40.3017
 sarp-7-7-B-1,27.5,85.4,3.6,75.2,191.7,14.3453,44.5488,1.87793,39.228
 sarp-7-7-B-2,28.5,79.8,11.1,63.4,182.8,15.5908,43.6543,6.07221,34.6827
 sarp-7-7-C-1,58.9,129.9,29.1,44.9,262.8,22.4125,49.4292,11.0731,17.0852
 sarp-7-7-C-2,54.5,60.2,38.7,45.7,199.1,27.3732,30.2361,19.4375,22.9533
 sarp-7-8-A-1,6.6,85.3,14.2,42,148.1,4.45645,57.5962,9.58812,28.3592
 sarp-7-8-A-2,15.4,61.3,3.9,77,157.6,9.77157,38.8959,2.47462,48.8579
 sarp-7-8-B-1,12.1,106.2,23.4,47.2,188.9,6.40551,56.2202,12.3875,24.9868
 sarp-7-8-B-2,23.8,92.9,8.2,55,179.9,13.2296,51.6398,4.55809,30.5725
 sarp-7-8-C-1,43.4,118.5,41.7,74.5,278.1,15.6059,42.6106,14.9946,26.7889
 sarp-7-8-C-2,24.5,93.5,53.2,36.2,207.4,11.8129,45.082,25.6509,17.4542
 sarp-8-5-A-1,28.5,25.3,0,56.8,110.6,25.7685,22.8752,0,51.3562
 sarp-8-5-A-2,29.2,28.7,5.1,46.2,109.2,26.7399,26.2821,4.67033,42.3077
 sarp-8-5-B-1,28.3,57.7,10.2,33.9,130.1,21.7525,44.3505,7.84012,26.0569
 sarp-8-5-B-2,53,62.8,0,85.8,201.6,26.2897,31.1508,0,42.5595
 sarp-8-5-C-1,86.5,60.5,13.3,44.5,204.8,42.2363,29.541,6.49414,21.7285
 sarp-8-5-C-2,80.9,86,26.7,38.7,232.3,34.8257,37.0211,11.4938,16.6595
 sarp-8-6-A-1,22.1,50,0,64.9,137,16.1314,36.4964,0,47.3723
 sarp-8-6-A-2,13.1,57.8,13,34.9,118.8,11.0269,48.6532,10.9428,29.3771
 sarp-8-6-B-1,15.6,117.1,17.4,15.4,165.5,9.42598,70.7553,10.5136,9.30514
 sarp-8-6-B-2,33,55.6,4.7,48.8,142.1,23.2231,39.1274,3.30753,34.342
 sarp-8-6-C-1,76.6,0,0,50.1,126.7,60.4578,0,0,39.5422
 sarp-8-6-C-2,82.2,71,27,47.7,227.9,36.0685,31.154,11.8473,20.9302
 sarp-8-7-A-1,16.3,45.7,3.6,58.4,124,13.1452,36.8548,2.90323,47.0968
 sarp-8-7-A-2,14.2,63.3,12.5,43.4,133.4,10.6447,47.4513,9.37031,32.5337
 sarp-8-7-B-1,33.5,61.4,4.7,57.1,156.7,21.3784,39.1832,2.99936,36.4391
 sarp-8-7-B-2,18.9,114,12,50.3,195.2,9.68238,58.4016,6.14754,25.7684
 sarp-8-7-C-1,100.9,46.8,5.7,86.2,239.6,42.1119,19.5326,2.37896,35.9766
 sarp-8-7-C-2,21.4,81.6,85.2,50,238.2,8.98405,34.2569,35.7683,20.9908
 sarp-9-5-A-1,24.4,29.1,6,78.2,137.7,17.7197,21.1329,4.3573,56.7901
 sarp-9-5-A-2,32.3,62.5,3.9,67.5,166.2,19.4344,37.6053,2.34657,40.6137
 sarp-9-5-B-1,50.9,78.1,0,78.4,207.4,24.5419,37.6567,0,37.8014
 sarp-9-5-B-2,33.8,42.6,17.1,71.1,164.6,20.5346,25.8809,10.3888,43.1956
 sarp-9-5-C-1,78,75.3,72.1,62.6,288,27.0833,26.1458,25.0347,21.7361
 sarp-9-5-C-2,71.9,100.7,64.8,26.2,263.6,27.2762,38.2018,24.5827,9.9393
 sarp-9-6-A-1,41.6,50.8,0,77.2,169.6,24.5283,29.9528,0,45.5189
 sarp-9-6-A-2,21.3,93,2.1,82,198.4,10.7359,46.875,1.05847,41.3306
 sarp-9-6-B-1,43.2,63.5,2.5,68,177.2,24.3792,35.8352,1.41084,38.3747
 sarp-9-6-B-2,34.9,88,6,72.9,201.8,17.2944,43.6075,2.97324,36.1249
 sarp-9-6-C-1,136.7,77.7,8.2,70.2,292.8,46.6872,26.5369,2.80055,23.9754
 sarp-9-6-C-2,53.7,77.7,57.9,39.4,228.7,23.4805,33.9746,25.317,17.2278
