 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-30-10-A-1,2.82358,2.69146,0.995935,6.48252,12.9935,21.7307,20.7139,7.66487,49.8905
 sarp-30-10-A-2,2.72317,3.08455,1.21829,6.09187,13.1179,20.7592,23.5141,9.28726,46.4394
 sarp-30-10-B-1,1.67276,5.97236,2.97846,4.27886,14.9024,11.2248,40.0764,19.9864,28.7125
 sarp-30-10-B-2,2.67561,4.39593,1.74634,5.32764,14.1455,18.9149,31.0765,12.3455,37.6631
 sarp-30-10-C-1,4.86667,5.3878,6.82846,4.77724,21.8602,22.2627,24.6467,31.237,21.8536
 sarp-30-10-C-2,6.84959,4.54146,5.22846,4.47967,21.0992,32.4638,21.5244,24.7804,21.2315
 sarp-30-15-A-1,2.47317,3.62642,1.4561,6.68496,14.2407,17.367,25.4653,10.2249,46.9428
 sarp-30-15-A-2,2.07927,4.63496,1.73537,5.88618,14.3358,14.5041,32.3314,12.1051,41.0594
 sarp-30-15-B-1,4.92927,0,0,8.23171,13.161,37.4537,0,0,62.5463
 sarp-30-15-B-2,2.29431,4.24675,2.14472,5.72561,14.4114,15.9201,29.468,14.8821,39.7298
 sarp-30-15-C-1,3.85569,7.6935,7.88333,5.6,25.0325,15.4027,30.734,31.4924,22.3709
 sarp-30-15-C-2,5.99878,6.10081,5.87439,6.39593,24.3699,24.6155,25.0342,24.1051,26.2452
