 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-30-20-A-1,1.88252,7.83618,1.72724,5.62398,17.0699,11.0283,45.9064,10.1186,32.9468
 sarp-30-20-A-2,3.57561,0,0,6.9561,10.5317,33.9509,0,0,66.0491
 sarp-30-20-B-1,2.8939,7.89146,1.38659,5.95081,18.1228,15.9683,43.5445,7.65107,32.8361
 sarp-30-20-B-2,3.92317,6.60813,0.423171,7.86341,18.8179,20.8481,35.1162,2.24877,41.7869
 sarp-30-20-C-1,3.96545,10.7171,6.35407,3.29919,24.3358,16.2947,44.0384,26.11,13.5569
 sarp-30-20-C-2,11.6024,0,0,7.32927,18.9317,61.2858,0,0,38.7142
 sarp-30-30-A-1,2.86138,8.04837,0.580081,6.98821,18.478,15.4853,43.5564,3.1393,37.819
 sarp-30-30-A-2,2.02195,11.2366,1.33415,5.09756,19.6902,10.2688,57.0668,6.77567,25.8888
 sarp-30-30-B-1,2.1752,9.91545,1.69309,4.5878,18.3715,11.8401,53.9718,9.21583,24.9723
 sarp-30-30-B-2,2.54472,10.7671,1.33333,6.57276,21.2179,11.9933,50.7453,6.28401,30.9775
 sarp-30-30-C-1,3.66463,15.8496,8.54756,3.85041,31.9122,11.4835,49.6663,26.7846,12.0656
 sarp-30-30-C-2,3.66016,15.3093,7.21789,3.99797,30.1854,12.1256,50.7178,23.9119,13.2447
 sarp-5-15-A-1,0.25935,5.61341,0.357317,1.0748,7.30488,3.55036,76.8447,4.89149,14.7134
 sarp-5-15-A-2,0.49187,3.43984,0.163821,2.41504,6.51057,7.55495,52.8347,2.51623,37.0942
 sarp-5-15-B-1,0.33252,5.85894,0.367073,0.721138,7.27967,4.56779,80.4836,5.04244,9.90619
 sarp-5-15-B-2,0.313415,5.11829,0.354472,1.4122,7.19837,4.35396,71.1035,4.92433,19.6183
 sarp-5-15-C-1,0,10.189,1.79472,0.613008,12.5967,0,80.8861,14.2475,4.8664
 sarp-5-15-C-2,0.193089,7.79797,1.17236,0.89187,10.0553,1.92028,77.5509,11.6591,8.86966
 sarp-5-20-A-1,0.533333,4.55772,0.163821,1.65894,6.91382,7.71402,65.9219,2.36947,23.9946
 sarp-5-20-A-2,0.545528,3.53537,0.154065,1.76179,5.99675,9.09707,58.9547,2.56914,29.3791
 sarp-5-20-B-1,0.207724,8.92236,0.669919,0.647154,10.4472,1.98833,85.4047,6.41245,6.19455
 sarp-5-20-B-2,0.330081,5.12927,0.489024,1.20935,7.15772,4.61154,71.6606,6.83212,16.8957
 sarp-5-20-C-1,0,11.4561,1.74593,0.52561,13.7276,0,83.4528,12.7184,3.82884
 sarp-5-20-C-2,0,11.2244,1.81911,0.244309,13.2878,0,84.4714,13.69,1.8386
 sarp-5-30-A-1,0.486992,7.24228,0.136992,1.93049,9.79675,4.97095,73.9253,1.39834,19.7054
 sarp-5-30-A-2,0.535772,6.46423,0.127236,1.72724,8.85447,6.05087,73.0052,1.43697,19.5069
 sarp-5-30-B-1,0,11.7675,0.716667,0.310163,12.7943,0,91.9743,5.60145,2.42422
 sarp-5-30-B-2,0.354472,5.41545,0.545122,0.984959,7.3,4.85577,74.1842,7.46742,13.4926
 sarp-5-30-C-1,0,16.6833,1.9752,0.395935,19.0545,0,87.556,10.3661,2.07791
 sarp-5-30-C-2,0,16.5898,2.68008,0.693496,19.9634,0,83.1012,13.425,3.47383
