 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-30-20-A-1,22,108.8,23.5,99,253.3,8.68535,42.953,9.27754,39.0841
 sarp-30-20-A-2,44.1,0,0,182.7,226.8,19.4444,0,0,80.5556
 sarp-30-20-B-1,43.4,87.5,29.6,196,356.5,12.1739,24.5442,8.30295,54.979
 sarp-30-20-B-2,32.9,131.7,42.8,143.2,350.6,9.38391,37.5642,12.2076,40.8443
 sarp-30-20-C-1,142.2,167.5,178.4,147.8,635.9,22.362,26.3406,28.0547,23.2426
 sarp-30-20-C-2,373.2,0,0,198,571.2,65.3361,0,0,34.6639
 sarp-30-30-A-1,19.4,96.9,19.2,124.8,260.3,7.45294,37.2263,7.3761,47.9447
 sarp-30-30-A-2,18.7,75.2,16.4,126.7,237,7.8903,31.73,6.91983,53.4599
 sarp-30-30-B-1,32.2,84.4,23.9,118,258.5,12.4565,32.6499,9.24565,45.648
 sarp-30-30-B-2,40.4,70.7,16.1,187.2,314.4,12.8499,22.4873,5.12087,59.542
 sarp-30-30-C-1,148.7,204.2,249.5,172.4,774.8,19.192,26.3552,32.2019,22.2509
 sarp-30-30-C-2,127.7,189.2,215.8,159.5,692.2,18.4484,27.3331,31.176,23.0425
 sarp-5-15-A-1,5.2,28.4,3,55.1,91.7,5.67067,30.9706,3.27154,60.0872
 sarp-5-15-A-2,6,13.8,3.8,64.3,87.9,6.82594,15.6997,4.32309,73.1513
 sarp-5-15-B-1,7.4,26.7,4.2,34.7,73,10.137,36.5753,5.75342,47.5342
 sarp-5-15-B-2,4.5,25.8,5.8,40,76.1,5.91327,33.9028,7.62155,52.5624
 sarp-5-15-C-1,18.3,58.8,38.2,37.9,153.2,11.9452,38.3812,24.9347,24.7389
 sarp-5-15-C-2,25.4,48.1,13.5,14,101,25.1485,47.6238,13.3663,13.8614
 sarp-5-20-A-1,9.8,5.2,1.7,51.5,68.2,14.3695,7.62463,2.49267,75.5132
 sarp-5-20-A-2,6.4,16.4,5.2,33,61,10.4918,26.8852,8.52459,54.0984
 sarp-5-20-B-1,10.4,19.8,8.5,65.4,104.1,9.99039,19.0202,8.16523,62.8242
 sarp-5-20-B-2,2.6,43.5,13.9,25.5,85.5,3.04094,50.8772,16.2573,29.8246
 sarp-5-20-C-1,9.3,77.4,45.2,15.3,147.2,6.31793,52.5815,30.7065,10.394
 sarp-5-20-C-2,24.2,53.4,33.3,55.7,166.6,14.5258,32.0528,19.988,33.4334
 sarp-5-30-A-1,3.9,9.9,4.6,48.8,67.2,5.80357,14.7321,6.84524,72.619
 sarp-5-30-A-2,4.1,27.6,6,45.3,83,4.93976,33.253,7.22892,54.5783
 sarp-5-30-B-1,5.8,20,6.5,50.6,82.9,6.99638,24.1255,7.84077,61.0374
 sarp-5-30-B-2,8.7,19.6,11.1,43.9,83.3,10.4442,23.5294,13.3253,52.7011
 sarp-5-30-C-1,36.7,35.6,27.2,41.4,140.9,26.0468,25.2661,19.3045,29.3825
 sarp-5-30-C-2,62.9,20,29.9,39.2,152,41.3816,13.1579,19.6711,25.7895
