 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-10-1,0.2128,0.324,0.3539,0.4427,1.3334,15.9592,24.2988,26.5412,33.2008
 sfsarp-10-10-2,0.0498,0.4069,0.2795,0.2747,1.0109,4.9263,40.2513,27.6486,27.1738
 sfsarp-10-10-3,0.2887,0.1801,0.1244,0.4507,1.0439,27.6559,17.2526,11.9169,43.1746
 sfsarp-10-10-4,0.2739,0.5263,0.2505,0.5738,1.6245,16.8606,32.3977,15.4201,35.3216
 sfsarp-10-10-5,0.2557,0.6139,0.4432,0.5433,1.8561,13.7762,33.0747,23.878,29.2711
 sfsarp-10-15-1,0.0304,0.9498,0.5025,0.5271,2.0098,1.51259,47.2584,25.0025,26.2265
 sfsarp-10-15-2,0.0778,0.4869,0.2734,0.3685,1.2066,6.44787,40.3531,22.6587,30.5404
 sfsarp-10-15-3,0.0523,0.5024,0.2246,0.1972,0.9765,5.35586,51.4491,23.0005,20.1946
 sfsarp-10-15-4,0.1591,0.166,0.0761,0.2492,0.6504,24.4619,25.5228,11.7005,38.3149
 sfsarp-10-15-5,0.1042,0.214,0.0334,0.2127,0.5643,18.4654,37.9231,5.91884,37.6927
 sfsarp-10-20-1,0.2721,0.245,0.108,0.6264,1.2515,21.7419,19.5765,8.62964,50.0519
 sfsarp-10-20-2,0.2398,0.2584,0.076,0.3629,0.9371,25.5896,27.5744,8.11013,38.7259
 sfsarp-10-20-3,0.1063,0.3031,0.0527,0.1461,0.6082,17.4778,49.8356,8.66491,24.0217
 sfsarp-10-20-4,0.4294,0.1791,0.0521,0.3709,1.0315,41.6287,17.3631,5.0509,35.9573
 sfsarp-10-20-5,0.0084,0.4,0.1768,0.3406,0.9258,0.907323,43.2059,19.097,36.7898
 sfsarp-10-30-1,0.2311,0.3143,0.2298,0.3041,1.0793,21.412,29.1207,21.2916,28.1757
 sfsarp-10-30-2,0.1271,0.2651,0.0706,0.1637,0.6265,20.2873,42.3144,11.269,26.1293
 sfsarp-10-30-3,0.1257,0.295,0.0891,0.187,0.6968,18.0396,42.3364,12.787,26.837
 sfsarp-10-30-4,0.0767,0.4705,0.0701,0.3868,1.0041,7.63868,46.8579,6.98138,38.5221
 sfsarp-10-30-5,0.1991,0.7358,0.5075,0.6528,2.0952,9.50267,35.1184,24.222,31.1569
 sfsarp-15-10-1,0.3753,0.8237,0.4371,0.515,2.1511,17.4469,38.292,20.3198,23.9412
 sfsarp-15-10-2,0.078,0.7323,0.4619,0.43,1.7022,4.58231,43.0208,27.1355,25.2614
 sfsarp-15-10-3,0.25,0.2168,0.0793,0.5793,1.1254,22.2143,19.2643,7.04638,51.475
 sfsarp-15-10-4,0.3287,0.5287,0.2333,0.4328,1.5235,21.5753,34.703,15.3134,28.4083
 sfsarp-15-10-5,0.1573,0.8881,0.6662,0.7186,2.4302,6.47272,36.5443,27.4134,29.5696
 sfsarp-15-15-1,0.0931,0.3403,0.2262,0.5225,1.1821,7.87581,28.7878,19.1354,44.201
 sfsarp-15-15-2,0.0416,0.3661,0.1285,0.3404,0.8766,4.74561,41.7636,14.6589,38.8319
 sfsarp-15-15-3,0.1203,0.5958,0.2818,0.309,1.3069,9.20499,45.5888,21.5625,23.6437
 sfsarp-15-15-4,0.2383,0.9234,0.7709,0.4511,2.3837,9.99706,38.7381,32.3405,18.9244
 sfsarp-15-15-5,0.0524,0.4629,0.3275,0.3491,1.1919,4.39634,38.8372,27.4771,29.2894
 sfsarp-15-20-1,0.0686,1.2522,0.8173,0.2385,2.3766,2.88648,52.6887,34.3895,10.0353
 sfsarp-15-20-2,0.1089,0.6131,0.1034,0.5587,1.3841,7.86793,44.2959,7.47056,40.3656
 sfsarp-15-20-3,0.1023,0.2422,0.1318,0.3598,0.8361,12.2354,28.9678,15.7637,43.0331
 sfsarp-15-20-4,0.1973,0.5215,0.2868,0.4383,1.4439,13.6644,36.1175,19.8629,30.3553
 sfsarp-15-20-5,0.2142,0.6341,0.5736,0.7157,2.1376,10.0206,29.6641,26.8338,33.4815
 sfsarp-15-30-1,0.3495,0.8268,0.4172,0.7869,2.3804,14.6824,34.7337,17.5265,33.0575
 sfsarp-15-30-2,0.4003,0.6602,0.0815,0.8802,2.0222,19.7953,32.6476,4.03026,43.5269
 sfsarp-15-30-3,0.2732,0.3405,0.1459,0.4454,1.205,22.6722,28.2573,12.1079,36.9627
 sfsarp-15-30-4,0.1219,0.7631,0.3347,0.6056,1.8253,6.67835,41.8068,18.3367,33.1781
 sfsarp-15-30-5,0.2792,0.5091,0.5521,0.369,1.7094,16.3332,29.7824,32.2979,21.5865
 sfsarp-20-10-1,0.2098,0.812,0.5285,0.9853,2.5356,8.27418,32.024,20.8432,38.8587
 sfsarp-20-10-2,0.2429,0.4703,0.2454,0.6109,1.5695,15.4763,29.965,15.6356,38.9232
 sfsarp-20-10-3,0.0566,0.9357,0.6549,0.4915,2.1387,2.64647,43.7509,30.6214,22.9813
 sfsarp-20-10-4,0.1342,0.9468,0.3184,0.8318,2.2312,6.0147,42.4346,14.2703,37.2804
 sfsarp-20-10-5,0.3544,1.0765,0.3077,0.5251,2.2637,15.6558,47.5549,13.5928,23.1965
 sfsarp-5-15-1,0.0484,0.1123,0.0108,0.0634,0.2349,20.6045,47.8076,4.5977,26.9902
 sfsarp-5-15-2,0.0026,0.0897,0.0088,0.2963,0.3974,0.654253,22.5717,2.21439,74.5596
 sfsarp-5-15-3,0.0281,0.412,0.3401,0.0937,0.8739,3.21547,47.145,38.9175,10.7221
 sfsarp-5-15-4,0.0069,0.1306,0.0616,0.0709,0.27,2.55556,48.3704,22.8148,26.2593
 sfsarp-5-15-5,0.0655,0.0643,0.0459,0.1324,0.3081,21.2593,20.8698,14.8978,42.9731
 sfsarp-5-20-1,0.0158,0.2205,0.1855,0.1055,0.5273,2.9964,41.8168,35.1792,20.0076
 sfsarp-5-20-2,0.2463,0.3857,0.2022,0.2933,1.1275,21.8448,34.2084,17.9335,26.0133
 sfsarp-5-20-3,0.0714,0.5214,0.1282,0.1744,0.8954,7.97409,58.231,14.3176,19.4773
 sfsarp-5-20-4,0.0448,0.3723,0.0353,0.3269,0.7793,5.74875,47.7736,4.52971,41.9479
 sfsarp-5-20-5,0.0486,0.1962,0.0586,0.0797,0.3831,12.686,51.2138,15.2963,20.804
 sfsarp-5-30-1,0.0086,0.2867,0.1013,0.2046,0.6012,1.43047,47.688,16.8496,34.0319
 sfsarp-5-30-2,0.0061,0.3321,0.245,0.2343,0.8175,0.746177,40.6239,29.9694,28.6606
 sfsarp-5-30-3,0.0327,0.157,0.1467,0.3489,0.6853,4.77163,22.9097,21.4067,50.912
 sfsarp-5-30-4,0.1859,0.3245,0.2113,0.5859,1.3076,14.2169,24.8165,16.1594,44.8073
 sfsarp-5-30-5,0.0348,0.521,0.3024,0.2216,1.0798,3.22282,48.2497,28.0052,20.5223
