
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 ghsarp-10-5-0,38.9705,48.4529,15.8014,62.4408,165.666,23.5236,29.2474,9.53813,37.6909
 ghsarp-10-5-1,34.8869,51.233,28.3228,41.4235,155.866,22.3826,32.8699,18.1712,26.5763
 ghsarp-10-5-2,38.5236,27.8884,11.4144,65.7209,143.547,26.8369,19.428,7.95166,45.7834
 ghsarp-10-5-3,18.9625,28.9016,15.8301,50.7731,114.467,16.5659,25.2488,13.8294,44.356
 ghsarp-10-5-4,12.0007,45.7343,18.9215,50.4536,127.11,9.44119,35.9801,14.8859,39.6928
 ghsarp-10-5-5,28.3146,44.4966,20.9551,49.4516,143.218,19.7703,31.0692,14.6316,34.5289
 ghsarp-10-5-6,36.5597,20.1505,12.7592,56.3824,125.852,29.0498,16.0113,10.1383,44.8006
 ghsarp-10-5-7,30.2662,28.915,23.8784,50.6254,133.685,22.6399,21.6292,17.8617,37.8692
 ghsarp-10-5-8,27.0805,33.1012,28.3556,50.5425,139.08,19.4712,23.8001,20.388,36.3406
 ghsarp-10-5-9,21.7997,47.8991,24.7353,65.1163,159.55,13.6632,30.0213,15.5031,40.8124
 ghsarp-5-10-0,8.856,66.5638,29.0731,16.7729,121.266,7.30297,54.8908,23.9747,13.8315
 ghsarp-5-10-1,0,54.5022,31.611,14.4698,100.583,0,54.1863,31.4278,14.3859
 ghsarp-5-10-2,10.8691,24.2325,18.6427,37.9172,91.6615,11.8579,26.4369,20.3386,41.3665
 ghsarp-5-10-3,0,40.6734,16.4902,27.9273,85.0909,0,47.7999,19.3795,32.8205
 ghsarp-5-10-4,9.1553,22.6363,4.2066,36.9674,72.9656,12.5474,31.0232,5.76518,50.6641
 ghsarp-5-10-5,0,38.0088,22.1236,24.5519,84.6843,0,44.8829,26.1248,28.9923
 ghsarp-5-10-6,21.6808,29.3656,7.2283,47.1284,105.403,20.5694,27.8603,6.85777,44.7125
 ghsarp-5-10-7,6.3632,33.7149,17.999,23.3776,81.4547,7.81195,41.391,22.0969,28.7001
 ghsarp-5-10-8,0,46.1917,28.8148,20.2191,95.2256,0,48.5076,30.2595,21.2328
 ghsarp-5-10-9,6.3673,27.4816,18.9338,27.7381,80.5208,7.90765,34.1298,23.5142,34.4484
 ghsarp-5-5-0,3.2636,48.2084,18.1056,37.761,107.339,3.04047,44.9125,16.8677,35.1793
 ghsarp-5-5-1,5.1045,30.7235,13.1036,25.2927,74.2243,6.87713,41.3928,17.6541,34.076
 ghsarp-5-5-2,3.0299,41.4305,23.9973,33.1494,101.607,2.98198,40.7752,23.6177,32.6251
 ghsarp-5-5-3,4.4485,33.522,15.0142,41.9545,94.9392,4.68563,35.3089,15.8145,44.1909
 ghsarp-5-5-4,7.7818,28.4861,24.5303,31.5348,92.333,8.42797,30.8515,26.5672,34.1533
 ghsarp-5-5-5,7.2078,22.0967,10.1393,20.6534,60.0972,11.9936,36.7683,16.8715,34.3667
 ghsarp-5-5-6,17.2036,27.6358,15.2561,22.1292,82.2247,20.9227,33.6101,18.5542,26.9131
 ghsarp-5-5-7,2.9315,47.808,11.1766,32.6444,94.5605,3.10013,50.5581,11.8195,34.5222
 ghsarp-5-5-8,10.2131,41.459,35.7192,29.4613,116.853,8.74016,35.4797,30.5677,25.2124
 ghsarp-5-5-9,5.371,51.0056,21.9104,21.1313,99.4183,5.40243,51.304,22.0386,21.2549
 ghsarp-5-6-0,7.544,39.1067,20.9018,26.1738,93.7263,8.04897,41.7244,22.3009,27.9258
 ghsarp-5-6-1,0,51.564,20.1515,22.3862,94.1017,0,54.796,21.4146,23.7894
 ghsarp-5-6-2,14.7067,14.8585,6.1705,40.6107,76.3464,19.2631,19.462,8.08224,53.1927
 ghsarp-5-6-3,14.4115,30.4004,13.8293,20.1804,78.8216,18.2837,38.5686,17.5451,25.6026
 ghsarp-5-6-4,24.1039,29.3205,11.8162,28.7939,94.0345,25.633,31.1806,12.5658,30.6206
 ghsarp-5-6-5,2.9807,35.0987,28.8886,38.0713,105.039,2.8377,33.4148,27.5027,36.2448
 ghsarp-5-6-6,19.9875,39.0351,7.0151,17.6134,83.6511,23.8939,46.6642,8.38614,21.0558
 ghsarp-5-6-7,10.4345,37.9414,17.7243,39.6616,105.762,9.86604,35.8744,16.7587,37.5009
 ghsarp-5-6-8,0,38.2779,24.1367,23.854,86.2686,0,44.3706,27.9785,27.6508
 ghsarp-5-6-9,11.6932,37.5699,13.2963,22.3395,84.8989,13.7731,44.2525,15.6613,26.3131
 ghsarp-5-7-0,4.8831,23.6929,14.4894,32.5001,75.5655,6.46208,31.3541,19.1746,43.0092
 ghsarp-5-7-1,4.6617,26.4697,15.7194,35.0333,81.8841,5.69305,32.3258,19.1971,42.784
 ghsarp-5-7-2,0,49.1655,23.2921,35.3983,107.856,0,45.5844,21.5956,32.82
 ghsarp-5-7-3,0,60.4555,24.2556,35.164,119.875,0,50.4321,20.2341,29.3339
 ghsarp-5-7-4,2.3739,55.5104,13.899,25.2018,96.9851,2.4477,57.236,14.3311,25.9852
 ghsarp-5-7-5,7.8064,21.7409,14.6124,19.2594,63.4191,12.3092,34.2813,23.041,30.3685
 ghsarp-5-7-6,12.1114,24.2225,9.0774,24.4229,69.8342,17.3431,34.6857,12.9985,34.9727
 ghsarp-5-7-7,5.3259,49.2288,18.327,31.8303,104.712,5.08624,47.0135,17.5023,30.3979
