 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,0.369512,2.23089,0.91748,1.16585,4.68374,7.88926,47.6306,19.5886,24.8915
 sarp-10-10-A-2,0.992683,1.67398,0.496748,2.39187,5.55528,17.8692,30.1332,8.9419,43.0558
 sarp-10-10-B-1,0.560163,2.55325,1.02927,2.21341,6.3561,8.813,40.1701,16.1934,34.8235
 sarp-10-10-B-2,0.593902,2.57073,1.29065,1.94472,6.4,9.27973,40.1677,20.1664,30.3862
 sarp-10-10-C-1,0.676423,2.43374,2.65691,1.0752,6.84228,9.88593,35.5692,38.8308,15.7141
 sarp-10-10-C-2,2.42927,1.91016,1.3626,2.06707,7.76911,31.2683,24.5866,17.5387,26.6063
 sarp-10-15-A-1,0.465041,2.01951,0.778049,3.45772,6.72033,6.91991,30.0508,11.5775,51.4517
 sarp-10-15-A-2,0.345122,1.75854,0.934553,2.20081,5.23902,6.58752,33.5661,17.8383,42.0081
 sarp-10-15-B-1,0.780081,2.14797,0.806911,3.09431,6.82927,11.4226,31.4524,11.8155,45.3095
 sarp-10-15-B-2,0.97561,1.90325,0.650407,2.64553,6.1748,15.7999,30.8229,10.5332,42.844
 sarp-10-15-C-1,1.43089,2.41626,2.76829,2.52276,9.13821,15.6584,26.4413,30.2936,27.6068
 sarp-10-15-C-2,2.05813,2.81626,2.36301,2.52114,9.75854,21.0906,28.8595,24.2148,25.8352
 sarp-10-20-A-1,0.438211,1.66301,0.773171,2.63537,5.50976,7.95337,30.183,14.0328,47.8309
 sarp-10-20-A-2,0.584553,1.79959,0.778049,2.26463,5.42683,10.7715,33.161,14.3371,41.7303
 sarp-10-20-B-1,0.530894,2.26098,0.829268,2.18211,5.80325,9.14822,38.9605,14.2897,37.6016
 sarp-10-20-B-2,0.61626,2.15569,0.963415,2.55732,6.29268,9.79328,34.2571,15.3101,40.6395
 sarp-10-20-C-1,1.11138,2.90244,3.01463,2.37724,9.40569,11.8161,30.8583,32.0512,25.2744
 sarp-10-20-C-2,0.820732,3.64919,2.93699,2.25732,9.66423,8.49247,37.7597,30.3903,23.3574
 sarp-10-30-A-1,0.381707,2.5561,0.854065,2.2252,6.01707,6.34374,42.4807,14.194,36.9815
 sarp-10-30-A-2,0.704472,1.68699,0.63374,2.25041,5.27561,13.3534,31.9772,12.0126,42.6568
 sarp-10-30-B-1,0.579675,2.53659,0.882927,1.98943,5.98862,9.67961,42.3568,14.7434,33.2202
 sarp-10-30-B-2,0.652846,1.79228,0.907317,2.68171,6.03415,10.8192,29.7022,15.0364,44.4422
 sarp-10-30-C-1,1.04512,2.91748,2.9687,1.94024,8.87154,11.7806,32.8858,33.4632,21.8704
 sarp-10-30-C-2,1.81707,2.46423,1.6187,3.01382,8.91382,20.3849,27.645,18.1594,33.8107
 sarp-15-10-A-1,1.16911,2.41707,1.0126,3.1687,7.76748,15.0513,31.1179,13.0364,40.7944
 sarp-15-10-A-2,1.04675,2.50569,1.13496,2.63943,7.32683,14.2865,34.1988,15.4905,36.0242
 sarp-15-10-B-1,1.39837,2.47358,1.06626,3.46179,8.4,16.6473,29.4473,12.6936,41.2118
 sarp-15-10-B-2,1.90407,2.09187,0.719106,3.58902,8.30407,22.9293,25.1909,8.65968,43.2201
 sarp-15-10-C-1,1.79756,3.53293,3.74268,3.05122,12.1244,14.826,29.139,30.869,25.166
 sarp-15-10-C-2,1.30122,4.81504,5.57805,2.58943,14.2837,9.1098,33.7099,39.0517,18.1285
 sarp-15-15-A-1,1.15488,2.5,0.72439,4.38171,8.76098,13.1821,28.5356,8.26837,50.0139
 sarp-15-15-A-2,0.802439,2.76748,1.25488,2.69553,7.52033,10.6703,36.8,16.6865,35.8432
 sarp-15-15-B-1,1.47967,2.13211,0.855691,2.92439,7.39187,20.0176,28.844,11.5761,39.5623
 sarp-15-15-B-2,0.968293,3.26992,1.42317,2.49309,8.15447,11.8744,40.0997,17.4526,30.5733
 sarp-15-15-C-1,2.47805,4.11382,4.22073,3.08577,13.8984,17.8298,29.5993,30.3685,22.2024
 sarp-15-15-C-2,1.43333,5.68821,3.61911,2.63902,13.3797,10.7128,42.5138,27.0493,19.7241
 sarp-15-20-A-1,1.04715,2.64431,0.851626,2.8813,7.42439,14.1042,35.6165,11.4707,38.8086
 sarp-15-20-A-2,0.851626,2.83252,1.07398,3.1126,7.87073,10.8202,35.988,13.6453,39.5465
 sarp-15-20-B-1,0.978455,2.66179,1.21057,2.81504,7.66585,12.7638,34.7227,15.7917,36.7218
 sarp-15-20-B-2,2.46707,0,0,3.86707,6.33415,38.9488,0,0,61.0512
 sarp-15-20-C-1,2.32724,3.68415,3.75203,3.36179,13.1252,17.731,28.0693,28.5865,25.6132
 sarp-15-20-C-2,1.82927,4.93618,3.15732,3.50325,13.426,13.6248,36.7658,23.5164,26.093
 sarp-15-30-A-1,0.89065,2.84309,1.0252,2.5622,7.32114,12.1655,38.834,14.0033,34.9972
 sarp-15-30-A-2,1.03984,2.42764,0.839431,3.89878,8.20569,12.6721,29.5849,10.2299,47.5131
 sarp-15-30-B-1,0.731301,3.14919,1.38455,3.11301,8.37805,8.72877,37.5885,16.526,37.1567
 sarp-15-30-B-2,1.15894,2.73984,1.26179,2.39065,7.55122,15.3478,36.2834,16.7097,31.6591
 sarp-15-30-C-1,2.7126,4.21626,3.09837,4.54268,14.5699,18.6178,28.9381,21.2656,31.1785
 sarp-15-30-C-2,1.9,4.71667,3.20366,3.2374,13.0577,14.5508,36.1217,24.5346,24.793
