 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-5-A-1,12.7,48.9,16.1,32.9,110.6,11.4828,44.2134,14.557,29.7468
 sarp-10-5-A-2,15.9,49.1,13.7,44,122.7,12.9584,40.0163,11.1654,35.8598
 sarp-10-5-B-1,29.9,60,15.9,28.7,134.5,22.2305,44.6097,11.8216,21.3383
 sarp-10-5-B-2,33.9,43.7,16.4,51.6,145.6,23.283,30.0137,11.2637,35.4396
 sarp-10-5-C-1,75,57.1,60.3,68.4,260.8,28.7577,21.8942,23.1212,26.227
 sarp-10-5-C-2,38,70.8,130.4,30,269.2,14.1159,26.3001,48.4398,11.1441
 sarp-5-10-A-1,6,25.6,6,20.8,58.4,10.274,43.8356,10.274,35.6164
 sarp-5-10-A-2,10.5,23.2,4.8,31.8,70.3,14.936,33.0014,6.82788,45.2347
 sarp-5-10-B-1,2.6,27.7,12.9,17.2,60.4,4.30464,45.8609,21.3576,28.4768
 sarp-5-10-B-2,6.7,41.8,12,55.7,116.2,5.76592,35.9725,10.327,47.9346
 sarp-5-10-C-1,20.7,42,28.5,36.9,128.1,16.1593,32.7869,22.2482,28.8056
 sarp-5-10-C-2,17.5,40.6,61.6,46.5,166.2,10.5295,24.4284,37.0638,27.9783
 sarp-5-5-A-1,13,27.9,11.4,36.1,88.4,14.7059,31.5611,12.8959,40.8371
 sarp-5-5-A-2,5.3,33.3,8.4,32.6,79.6,6.65829,41.8342,10.5528,40.9548
 sarp-5-5-B-1,5.5,47.4,31,26.8,110.7,4.96838,42.8184,28.0036,24.2096
 sarp-5-5-B-2,17.8,17.1,8.3,29.3,72.5,24.5517,23.5862,11.4483,40.4138
 sarp-5-5-C-1,47.5,41.7,24.7,34.8,148.7,31.9435,28.043,16.6106,23.4028
 sarp-5-5-C-2,28.3,30,16,22.8,97.1,29.1452,30.896,16.4779,23.4809
 sarp-5-6-A-1,7.4,26.8,9.6,43.7,87.5,8.45714,30.6286,10.9714,49.9429
 sarp-5-6-A-2,9.3,54.8,10.4,34.7,109.2,8.51648,50.1832,9.52381,31.7766
 sarp-5-6-B-1,11.8,48.9,14,24.3,99,11.9192,49.3939,14.1414,24.5455
 sarp-5-6-B-2,5,47.3,16.1,34.7,103.1,4.84966,45.8778,15.6159,33.6566
 sarp-5-6-C-1,24.3,51.6,48.5,21.5,145.9,16.6552,35.3667,33.2419,14.7361
 sarp-5-6-C-2,19.6,47.8,54.6,34.1,156.1,12.5561,30.6214,34.9776,21.845
 sarp-5-7-A-1,11.3,35.2,7.2,37,90.7,12.4587,38.8093,7.93826,40.7938
 sarp-5-7-A-2,20,10.8,3.4,43,77.2,25.9067,13.9896,4.40415,55.6995
 sarp-5-7-B-1,17.9,37.7,10.5,32.6,98.7,18.1358,38.1966,10.6383,33.0294
 sarp-5-7-B-2,23.6,34.3,5.4,35.1,98.4,23.9837,34.8577,5.4878,35.6707
 sarp-5-7-C-1,24.9,36.8,38.2,36.6,136.5,18.2418,26.9597,27.9853,26.8132
 sarp-5-7-C-2,28,60.2,43.9,29.4,161.5,17.3375,37.2755,27.1827,18.2043
 sarp-5-8-A-1,14.9,23.4,6.3,54.7,99.3,15.005,23.565,6.34441,55.0856
 sarp-5-8-A-2,2.4,66,10.8,12.5,91.7,2.61723,71.9738,11.7775,13.6314
 sarp-5-8-B-1,8.3,41.6,19.7,48.6,118.2,7.022,35.1946,16.6667,41.1168
 sarp-5-8-B-2,16.6,22.2,11.7,38.6,89.1,18.6308,24.9158,13.1313,43.3221
 sarp-5-8-C-1,10.9,27,45,21.2,104.1,10.4707,25.9366,43.2277,20.365
 sarp-5-8-C-2,25.5,40.7,32.7,28.5,127.4,20.0157,31.9466,25.6672,22.3705
 sarp-5-9-A-1,10.4,28.5,5.5,17.2,61.6,16.8831,46.2662,8.92857,27.9221
 sarp-5-9-A-2,6.5,47.8,8.3,33.6,96.2,6.75676,49.6881,8.62786,34.9272
 sarp-5-9-B-1,9.8,37.6,10.5,28.2,86.1,11.3821,43.6702,12.1951,32.7526
 sarp-5-9-B-2,23.8,0,0,36.6,60.4,39.404,0,0,60.596
 sarp-5-9-C-1,21.2,34.5,41.8,35.7,133.2,15.9159,25.9009,31.3814,26.8018
 sarp-5-9-C-2,27.2,49.4,38.3,65.9,180.8,15.0442,27.323,21.1836,36.4491
 sarp-6-5-A-1,15.6,14.9,3.6,57,91.1,17.124,16.3557,3.9517,62.5686
 sarp-6-5-A-2,16.7,38.7,7.6,40.1,103.1,16.1979,37.5364,7.37148,38.8943
 sarp-6-5-B-1,15.4,41.9,23.3,57.4,138,11.1594,30.3623,16.8841,41.5942
 sarp-6-5-B-2,36.9,0,0,55.6,92.5,39.8919,0,0,60.1081
 sarp-6-5-C-1,20.2,37.2,68.7,44.8,170.9,11.8198,21.7671,40.1989,26.2142
 sarp-6-5-C-2,33.3,42.5,27.3,63.7,166.8,19.964,25.4796,16.3669,38.1894
 sarp-6-6-A-1,7.6,51.4,20.8,39.8,119.6,6.35452,42.9766,17.3913,33.2776
 sarp-6-6-A-2,3.1,35.6,19.8,22.7,81.2,3.81773,43.8424,24.3842,27.9557
 sarp-6-6-B-1,17.7,56.4,28.9,32.8,135.8,13.0339,41.5317,21.2813,24.1532
 sarp-6-6-B-2,20.5,22.5,15.6,47.1,105.7,19.3945,21.2867,14.7588,44.5601
 sarp-6-6-C-1,25.6,94.7,55.8,47.9,224,11.4286,42.2768,24.9107,21.3839
 sarp-6-6-C-2,4.2,45.2,70,33.7,153.1,2.74331,29.5232,45.7218,22.0118
 sarp-6-7-A-1,3.7,64.6,17.6,32.9,118.8,3.11448,54.3771,14.8148,27.6936
 sarp-6-7-A-2,17.7,10.9,5.7,38.4,72.7,24.3466,14.9931,7.84044,52.8198
 sarp-6-7-B-1,16.9,26.5,9.8,32.9,86.1,19.6283,30.7782,11.3821,38.2114
 sarp-6-7-B-2,12.5,57.8,13.4,44.7,128.4,9.7352,45.0156,10.4361,34.8131
 sarp-6-7-C-1,32,53.9,39.5,37.8,163.2,19.6078,33.027,24.2034,23.1618
 sarp-6-7-C-2,36.7,44.3,36.8,34.3,152.1,24.1289,29.1256,24.1946,22.551
 sarp-6-8-A-1,20,17.7,3.4,62.9,104,19.2308,17.0192,3.26923,60.4808
 sarp-6-8-A-2,14.3,21.4,7.5,41,84.2,16.9834,25.4157,8.90736,48.6936
 sarp-6-8-B-1,16.4,54.8,14.9,35.2,121.3,13.5202,45.1772,12.2836,29.019
 sarp-6-8-B-2,4.3,57.5,23.9,24.7,110.4,3.89493,52.0833,21.6486,22.3732
 sarp-6-8-C-1,40.4,65.3,54.1,45.8,205.6,19.6498,31.7607,26.3132,22.2763
 sarp-6-8-C-2,49.8,36.4,38.9,48.4,173.5,28.7032,20.9798,22.4207,27.8963
 sarp-6-9-A-1,9.9,43.2,9.3,33.6,96,10.3125,45,9.6875,35
 sarp-6-9-A-2,7.5,46.3,13.6,40.4,107.8,6.95733,42.9499,12.616,37.4768
 sarp-6-9-B-1,4.4,32.4,14.9,46.2,97.9,4.49438,33.095,15.2196,47.191
 sarp-6-9-B-2,12.3,52.5,20.7,44.3,129.8,9.47612,40.4468,15.9476,34.1294
 sarp-6-9-C-1,5.2,67.6,63.2,27.2,163.2,3.18627,41.4216,38.7255,16.6667
 sarp-6-9-C-2,10.2,94.2,77.8,31.2,213.4,4.77976,44.1425,36.4574,14.6204
 sarp-7-5-A-1,8.4,35.9,14.3,49.7,108.3,7.75623,33.1487,13.2041,45.891
 sarp-7-5-A-2,8.3,39.5,18.5,54.5,120.8,6.87086,32.6987,15.3146,45.1159
 sarp-7-5-B-1,21.7,26.5,14.8,57.7,120.7,17.9785,21.9553,12.2618,47.8045
 sarp-7-5-B-2,8,55,28.4,54.1,145.5,5.49828,37.8007,19.5189,37.1821
 sarp-7-5-C-1,45.2,80.7,51.1,16.7,193.7,23.3351,41.6624,26.381,8.62158
 sarp-7-5-C-2,17.8,69.6,85.5,48.9,221.8,8.02525,31.3796,38.5482,22.0469
 sarp-7-6-A-1,9.5,54.1,12.9,29.7,106.2,8.94539,50.9416,12.1469,27.9661
 sarp-7-6-A-2,6.7,36.3,6.3,56.1,105.4,6.35674,34.4402,5.97723,53.2258
 sarp-7-6-B-1,3.9,61.8,33.7,32,131.4,2.96804,47.032,25.6469,24.3531
 sarp-7-6-B-2,20,52.6,11.3,44.5,128.4,15.5763,40.9657,8.80062,34.6573
 sarp-7-6-C-1,45.9,38.2,57.4,36.2,177.7,25.8301,21.4969,32.3016,20.3714
 sarp-7-6-C-2,40.7,33.7,49.1,47.8,171.3,23.7595,19.6731,28.6632,27.9043
 sarp-7-7-A-1,15.8,31.1,8.3,32.5,87.7,18.016,35.4618,9.46408,37.0582
 sarp-7-7-A-2,16.7,14.1,5.4,49.1,85.3,19.578,16.5299,6.3306,57.5615
 sarp-7-7-B-1,11,49.3,20.1,43,123.4,8.9141,39.9514,16.2885,34.846
 sarp-7-7-B-2,14.6,60.7,25,36.5,136.8,10.6725,44.3713,18.2749,26.6813
 sarp-7-7-C-1,58.9,26.6,29.1,39.3,153.9,38.2716,17.284,18.9084,25.5361
 sarp-7-7-C-2,55.3,35.7,37.9,40.7,169.6,32.6061,21.0495,22.3467,23.9976
 sarp-7-8-A-1,4.1,54,16.7,30.6,105.4,3.88994,51.2334,15.8444,29.0323
 sarp-7-8-A-2,10.9,42.7,8.4,40.9,102.9,10.5928,41.4966,8.16327,39.7473
 sarp-7-8-B-1,12.3,49.8,23.2,53.6,138.9,8.85529,35.8531,16.7027,38.5889
 sarp-7-8-B-2,4.4,72.7,27.6,23.8,128.5,3.42412,56.5759,21.4786,18.5214
 sarp-7-8-C-1,28.9,91.2,56.2,59.5,235.8,12.2561,38.6768,23.8338,25.2332
 sarp-7-8-C-2,21,44.9,56.7,41.3,163.9,12.8127,27.3948,34.5943,25.1983
 sarp-8-5-A-1,25.4,16.4,3.1,52.6,97.5,26.0513,16.8205,3.17949,53.9487
 sarp-8-5-A-2,29.2,17.3,5.1,43.9,95.5,30.5759,18.1152,5.34031,45.9686
 sarp-8-5-B-1,22.6,33.7,15.9,27.5,99.7,22.668,33.8014,15.9478,27.5827
 sarp-8-5-B-2,18.9,80.4,34.1,41.6,175,10.8,45.9429,19.4857,23.7714
 sarp-8-5-C-1,21.8,102.5,78,53.2,255.5,8.53229,40.1174,30.5284,20.8219
 sarp-8-5-C-2,74.2,42.8,33.4,53.3,203.7,36.4261,21.0113,16.3967,26.1659
 sarp-8-6-A-1,11,43.2,11.1,43.8,109.1,10.0825,39.5967,10.1742,40.1467
