
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-10-1,0.505959,1.67696,1.17453,0.011078,3.36853,15.0202,49.7833,34.8677,0.328869
 sfsarp-10-10-2,0,1.67866,1.6747,0.00285122,3.35621,0,50.0166,49.8984,0.0849535
 sfsarp-10-10-3,0.841375,1.67254,0.835367,0.0117707,3.36105,25.0331,49.7623,24.8544,0.35021
 sfsarp-10-10-4,1.01052,1.67924,0.668935,0.00919024,3.36789,30.0046,49.8604,19.8621,0.272878
 sfsarp-10-10-5,1.18226,1.67171,0.501451,0.020061,3.37549,35.0249,49.5251,14.8557,0.594314
 sfsarp-10-15-1,0.838716,2.51235,0.840948,0.0169756,4.20899,19.9268,59.6901,19.9798,0.403318
 sfsarp-10-15-2,0.167618,2.51429,1.50761,0.00816585,4.19769,3.9931,59.897,35.9153,0.194532
 sfsarp-10-15-3,0.66762,2.51086,1.0058,0.00730244,4.19158,15.9276,59.9024,23.9957,0.174217
 sfsarp-10-15-4,1.17167,2.50568,0.500734,0.0112512,4.18933,27.9679,59.8109,11.9526,0.268568
 sfsarp-10-15-5,1.00252,2.50616,0.667498,0.0106537,4.18683,23.9447,59.858,15.9428,0.254456
 sfsarp-10-20-1,0.333863,3.35167,1.34207,0.00628537,5.0339,6.63229,66.5821,26.6607,0.124861
 sfsarp-10-20-2,0.167274,3.34533,1.5071,0.00214878,5.02185,3.33092,66.6155,30.0108,0.0427886
 sfsarp-10-20-3,0.333567,3.34225,1.33698,0.00619512,5.01899,6.64611,66.5921,26.6384,0.123434
 sfsarp-10-20-4,0.171923,3.35152,1.50649,0.00226585,5.0322,3.41645,66.6015,29.937,0.0450271
 sfsarp-10-20-5,1.16724,3.34706,0.503941,0.00678293,5.02502,23.2286,66.6078,10.0286,0.134983
 sfsarp-10-30-1,1.17725,5.0155,0.500659,0.0105537,6.70396,17.5605,74.814,7.4681,0.157424
 sfsarp-10-30-2,0.501612,5.02933,1.16988,0.00259268,6.70341,7.48294,75.0264,17.452,0.0386771
 sfsarp-10-30-3,1.00429,5.02059,0.667615,0.0109268,6.70342,14.9818,74.8959,9.95933,0.163004
 sfsarp-10-30-4,0.500639,5.03175,1.16961,0.0130366,6.71504,7.45549,74.9326,17.4177,0.19414
 sfsarp-10-30-5,0.33936,5.03581,1.34454,0.0134683,6.73318,5.04012,74.791,19.9689,0.200029
 sfsarp-15-10-1,0.669472,1.68429,1.85034,0.00837317,4.21247,15.8926,39.9833,43.9253,0.198771
 sfsarp-15-10-2,1.50997,1.67452,1.0032,0.0110415,4.19873,35.9626,39.8816,23.8928,0.262972
 sfsarp-15-10-3,1.33932,1.67603,1.16871,0.00882439,4.19289,31.9427,39.9732,27.8737,0.210461
 sfsarp-15-10-4,1.16972,1.67977,1.34399,0.0059561,4.19944,27.8541,40,32.0041,0.141831
 sfsarp-15-10-5,1.84605,1.66913,0.67404,0.0257171,4.21493,43.7978,39.6004,15.9917,0.610142
 sfsarp-15-15-1,1.66999,2.51199,0.837802,0.0117878,5.03156,33.1902,49.9246,16.6509,0.234277
 sfsarp-15-15-2,1.6687,2.50784,0.835448,0.0116,5.02359,33.2173,49.9213,16.6305,0.23091
 sfsarp-15-15-3,0.668842,2.52248,1.84097,0.00517317,5.03746,13.2774,50.0744,36.5455,0.102694
 sfsarp-15-15-4,1.18831,2.51085,1.3363,0.0159098,5.05138,23.5245,49.7063,26.4542,0.314959
 sfsarp-15-15-5,1.00127,2.51361,1.508,0.00538049,5.02826,19.9129,49.9897,29.9904,0.107005
 sfsarp-15-20-1,0.840033,3.35425,1.68157,0.0137098,5.88956,14.2631,56.9524,28.5518,0.232781
 sfsarp-15-20-2,0.334228,3.35413,2.17095,0.013439,5.87275,5.69118,57.1135,36.9665,0.228837
 sfsarp-15-20-3,1.50383,3.34094,1.00188,0.0125463,5.8592,25.6661,57.0205,17.0993,0.214131
 sfsarp-15-20-4,1.8397,3.35062,0.671862,0.0145927,5.87678,31.3046,57.0146,11.4325,0.248311
 sfsarp-15-20-5,1.16878,3.35462,1.35043,0.00622927,5.88007,19.877,57.0508,22.9662,0.105939
 sfsarp-15-30-1,0.166842,5.03244,2.35186,0.00905854,7.5602,2.20685,66.5649,31.1084,0.119819
 sfsarp-15-30-2,0.66814,5.05064,1.84361,0.0104732,7.57286,8.82282,66.6939,24.345,0.138299
 sfsarp-15-30-3,1.67121,5.02566,0.839011,0.0122488,7.54813,22.1407,66.5815,11.1155,0.162276
 sfsarp-15-30-4,0.67324,5.04575,1.8379,0.00664878,7.56354,8.90112,66.7115,24.2994,0.0879057
 sfsarp-15-30-5,0.835653,5.02212,1.68462,0.00489756,7.54729,11.0722,66.542,22.3209,0.0648916
 sfsarp-20-10-1,0.835731,1.69629,2.51561,0.00647073,5.0541,16.5357,33.5626,49.7736,0.128029
 sfsarp-20-10-2,1.83832,1.67273,1.50692,0.0125415,5.03052,36.5434,33.2517,29.9555,0.249308
 sfsarp-20-10-3,1.16843,1.67756,2.18226,0.0137171,5.04197,23.174,33.272,43.2819,0.272058
 sfsarp-20-10-4,2.50591,1.67237,0.838463,0.0176098,5.03435,49.7762,33.2192,16.6548,0.349792
 sfsarp-20-10-5,2.0129,1.67636,1.33658,0.0176512,5.0435,39.9108,33.2381,26.5011,0.34998
 sfsarp-5-15-1,0,2.50634,0.834777,0.000590244,3.34171,0,75.0018,24.9805,0.0176629
 sfsarp-5-15-2,0.500249,2.50522,0.333363,0.00886341,3.3477,14.9431,74.8342,9.95797,0.264762
 sfsarp-5-15-3,0.675628,2.5057,0.166686,0.00776585,3.35578,20.1333,74.6682,4.96714,0.231417
 sfsarp-5-15-4,0.167335,2.50608,0.667669,0.00150732,3.34259,5.00614,74.9742,19.9746,0.0450942
 sfsarp-5-15-5,0,2.52098,0.83605,0.00339512,3.36042,0,75.0197,24.8793,0.101033
 sfsarp-5-20-1,0,3.34364,0.838243,0.00400244,4.18589,0,79.8789,20.0255,0.0956174
 sfsarp-5-20-2,0,3.34468,0.844272,0.000839024,4.18979,0,79.8293,20.1507,0.0200254
 sfsarp-5-20-3,0.166852,3.35397,0.67135,0.00401463,4.19618,3.97628,79.929,15.9991,0.0956735
 sfsarp-5-20-4,0.334187,3.35297,0.5011,0.00532195,4.19358,7.96902,79.9548,11.9492,0.126907
 sfsarp-5-20-5,0,3.34439,0.835948,0.00149512,4.18183,0,79.9743,19.99,0.0357528
 sfsarp-5-30-1,0.334758,5.01536,0.501256,0.00410732,5.85548,5.717,85.6524,8.56046,0.0701448
 sfsarp-5-30-2,0,5.0263,0.839458,0.000895122,5.86666,0,85.6758,14.309,0.0152578
 sfsarp-5-30-3,0.334643,5.00953,0.503066,0.00707317,5.85431,5.71618,85.5699,8.59309,0.12082
 sfsarp-5-30-4,0.504944,5.01133,0.338077,0.0179195,5.87227,8.59879,85.3389,5.75718,0.305155
