10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,131.4,21.52,12.34,228.28,393.54,33.3892,5.46831,3.13564,58.0068
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,100.26,56.62,30.64,162.12,349.64,28.6752,16.1938,8.7633,46.3677
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,89.72,56.62,30.64,142.68,319.66,28.0673,17.7126,9.58518,44.6349
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,44.38,105.86,52.06,105.56,307.86,14.4156,34.3858,16.9103,34.2883
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,112.38,67.82,31.36,175.66,387.22,29.0223,17.5146,8.09876,45.3644
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,81.24,102.92,49.66,109.94,343.76,23.6328,29.9395,14.4461,31.9816
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,81.24,86.66,39.12,109.94,316.96,25.631,27.341,12.3423,34.6858
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,22.28,127.14,74.16,80.74,304.32,7.32124,41.7784,24.3691,26.5313
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,131.4,21.52,12.34,228.28,393.54,33.3892,5.46831,3.13564,58.0068
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,102.3,62.26,28.6,150.66,343.82,29.7539,18.1083,8.31831,43.8194
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,91.76,62.7,28.6,130.78,313.84,29.2378,19.9783,9.11292,41.6709
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,56.84,127.3,39.6,83.9,307.64,18.4761,41.3795,12.8722,27.2721
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,112.38,67.82,31.36,175.66,387.22,29.0223,17.5146,8.09876,45.3644
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,91.76,78.96,39.14,130.78,340.64,26.9375,23.1799,11.4901,38.3924
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,78.56,82.62,41.8,132.78,335.76,23.3977,24.6069,12.4494,39.5461
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-2.tsp ,35.22,131.98,61.22,79.08,307.5,11.4537,42.9203,19.9089,25.7171
