Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sarp-16-8-A-7,16,8,3,100.062,33.701,95.45,6,0.16,38.313,Optimal,38.313,38.313,0,61.749,3.5878,0.348633,147.1,0.503595
sarp-16-8-A-8,16,8,7,101.259,77.446,127.926,6,0.27,50.779,Optimal,50.779,50.779,0,50.48,4.66098,0.366115,191.1,0.523849
sarp-16-8-B-7,16,8,6,116.706,77.113,130.962,6,0.67,62.857,Optimal,62.857,62.857,0,53.849,4.93415,0.3686,202.3,0.507654
sarp-16-8-B-8,16,8,7,131.412,84.418,137.08,6,0.16,78.75,Optimal,78.75,78.75,0,52.662,4.49024,0.309533,184.1,0.420704
sarp-16-8-C-7,16,8,7,304.122,211.408,192.05,6,1.43,323.48,Optimal,323.48,323.501,0.00654264,-19.358,4.99512,0.201324,204.8,0.238112
sarp-16-8-C-8,16,8,8,268.155,192.485,212.842,6,2.24,247.798,Optimal,247.798,247.803,0.00220539,20.357,4.51951,0.184158,185.3,0.220019
sarp-20-10-A-7,20,10,6,107.607,54.786,146.28,6,2.11,16.113,Optimal,16.113,16.113,-1.32292e-13,91.494,5.72927,0.411552,234.9,0.597558
sarp-20-10-A-8,20,10,4,118.95,32.872,141.174,6,1.03,10.648,Optimal,10.648,10.648,0,108.302,6.03415,0.43718,247.4,0.615576
sarp-20-10-B-7,20,10,10,138.444,124.261,172.362,6,11.54,90.343,Optimal,90.343,90.343,0,48.101,3.20976,0.18564,131.6,0.261163
sarp-20-10-B-8,20,10,9,142.32,122.6,162.518,6,0.85,102.402,Optimal,102.402,102.402,0,39.918,4.36341,0.260231,178.9,0.365624
sarp-20-10-C-7,20,10,9,364.449,238.8,207.736,7,197.44,395.513,Optimal,395.513,395.513,0,-31.064,3.69268,0.1288,151.4,0.154917
sarp-20-10-C-8,20,10,8,399.675,183.853,204.654,8,4.84,378.874,Optimal,378.874,378.874,0,20.801,6.24146,0.209114,255.9,0.247869
sarp-30-15-A-7,30,15,12,159.159,97.122,199.594,8,1.52,56.687,Optimal,56.687,56.687,0,102.472,6.4878,0.320636,266,0.490232
sarp-30-15-A-8,30,15,12,160.299,86.083,189.796,8,5.86,56.586,Optimal,56.586,56.586,-5.02275e-14,103.713,6.6561,0.336789,272.9,0.521498
sarp-30-15-B-7,30,15,12,177.741,126.255,199.686,8,1.17,104.31,Optimal,104.31,104.31,4.0871e-14,73.431,6.6561,0.316442,272.9,0.474279
sarp-30-15-B-8,30,15,14,194.1,148.169,223.79,9,7.13,118.479,Optimal,118.479,118.487,0.0071487,75.621,6.85122,0.29347,280.9,0.427875
sarp-30-15-C-7,30,15,15,511.191,396.257,352.36,10,2949.57,555.088,Optimal,555.088,555.142,0.00981296,-43.897,7.78537,0.177353,319.2,0.213898
sarp-30-15-C-8,30,15,12,540.603,272.75,320.666,8,7164.73,492.687,Feasible,492.687,549.449,10.3307,47.916,7.44146,0.173156,305.1,0.206847
sarp-40-20-A-7,40,20,14,210.54,85.421,234.416,10,2.82,61.545,Optimal,61.545,61.545,0,148.995,7.73902,0.310896,317.3,0.486955
sarp-40-20-A-8,40,20,12,192.528,85.834,201.894,10,34.18,76.468,Optimal,76.468,76.468,0,116.06,8.26341,0.374516,338.8,0.616785
sarp-40-20-B-7,40,20,13,228.552,111.482,208.932,12,7190.91,131.102,Feasible,131.102,134.018,2.17554,97.45,7.6122,0.315263,312.1,0.497133
sarp-40-20-B-8,40,20,13,234.594,153.397,253.506,10,7161.85,134.485,Feasible,134.485,142.339,5.51752,100.109,8.41707,0.314451,345.1,0.469332
sarp-40-20-C-7,40,20,20,677.997,419.917,379.776,12,7161.9,718.138,Feasible,718.138,765.966,6.2441,-40.141,7.2561,0.135369,297.5,0.166415
sarp-40-20-C-8,40,20,18,641.346,547.569,457.746,10,7174.86,731.169,Feasible,731.169,788.567,7.27875,-89.823,10.0707,0.180366,412.9,0.218131
sarp-50-25-A-7,50,25,14,232.452,86.915,199.456,12,44.15,119.911,Optimal,119.911,119.911,0,112.541,8.14146,0.335635,333.8,0.599067
sarp-50-25-A-8,50,25,14,235.302,113.309,255.944,12,957.56,92.667,Optimal,92.667,92.667,-1.53354e-14,142.635,9.41951,0.344105,386.2,0.563796
sarp-50-25-B-7,50,25,19,281.358,169.671,276.46,12,678.63,174.569,Optimal,174.569,174.569,0,106.789,7.67317,0.245417,314.6,0.388203
sarp-50-25-B-8,50,25,22,279.648,200.882,300.702,12,7134.67,179.828,Optimal,179.828,179.844,0.00915479,99.82,9.60976,0.291399,394,0.458086
sarp-50-25-C-7,50,25,25,890.859,655.642,421.774,16,7176.06,1124.73,Feasible,1124.73,1218.4,7.68789,-233.868,7.95122,0.12038,326,0.148479
sarp-50-25-C-8,50,25,25,926.655,551.56,421.774,16,7178.64,1056.44,Feasible,1056.44,1146.97,7.89274,-129.786,9.47805,0.140243,388.6,0.172069
