3	5	6	9
0	   0.6539	  21.9177	3	1073	1073
1	   2.2663	   9.4305	3	892	892
2	  12.9546	  22.7902	3	1073	1073
3	   9.2447	   1.8194	3	654	654
4	  14.4256	   8.5272	3	919	919
5	   6.6988	  12.7235	3	899	899
6	   0.6973	  19.7570	-3	1073	1073
7	   4.8084	  13.0656	-3	892	892
8	  16.1160	  18.4010	-3	1073	1073
9	   7.6652	   4.4468	-3	654	654
10	  16.5216	   6.1382	-3	919	919
11	   9.7210	  13.4820	-3	899	899
12	  20.8147	   8.4813	1	540	1140
13	   4.8950	  23.3572	1	540	1140
14	   4.5323	   5.8899	1	540	1140
15	  13.6213	   7.5724	1	540	1140
16	   9.9906	  18.0037	1	540	1140
17	  24.6366	   3.6097	1	540	1140
18	  17.7967	   0.2905	1	540	1140
19	  17.8532	  18.9657	1	540	1140
20	  15.3014	   0.5184	1	540	1140
21	  22.6707	   7.9676	-1	540	1140
22	   2.2101	  24.6970	-1	540	1140
23	   2.2779	   2.9137	-1	540	1140
24	   9.0456	   5.1113	-1	540	1140
25	  13.5926	  22.3456	-1	540	1140
26	  23.4125	   4.7270	-1	540	1140
27	  22.9770	   2.9751	-1	540	1140
28	  20.6151	  11.2557	-1	540	1140
29	   8.8386	   7.3188	-1	540	1140
30	  17.4505	   4.8603	0	540	1140
31	  20.9789	  22.3073	0	540	1140
32	   0.5274	  20.0630	0	540	1140
