
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-10-0.tsp ,3.32553,0.754959,0.593984,3.64488,6.91454e-310,6.91454e-310,8.31935,39.9734,9.07474,7.13979,43.8121,8.3114e-309,8.3114e-309
grubhub-10-1.tsp ,3.39041,0.978374,0.249106,3.20829,14.8593,0.821301,23.5068,14.4231,4.16208,1.05972,13.6483,63.2129,3.49388
grubhub-10-2.tsp ,3.12602,0.486179,0.357398,3.53951,21.0604,3.11341,31.6829,9.86656,1.53451,1.12805,11.1717,66.4724,9.82679
grubhub-10-3.tsp ,2.84211,0.516423,0.367642,2.76634,15.4295,1.06138,22.9834,12.3659,2.24694,1.5996,12.0363,67.1332,4.61803
grubhub-10-4.tsp ,3.77675,0.43935,0.427642,3.92244,23.8889,1.61862,34.0737,11.0841,1.28941,1.25505,11.5116,70.1095,4.75035
grubhub-10-5.tsp ,3.38553,0.672033,0.458374,3.3161,22.5398,0.893984,31.2659,10.8282,2.14941,1.46605,10.6061,72.0909,2.8593
grubhub-10-6.tsp ,3.13724,0.936423,0.37935,2.59561,13.2396,2.92837,23.2166,13.5129,4.03342,1.63396,11.18,57.0264,12.6133
grubhub-10-7.tsp ,3.12146,0,0,3.07366,16.5983,0.353089,23.1465,13.4857,0,0,13.2791,71.7097,1.52545
grubhub-10-8.tsp ,4.06195,0,0,2.98195,33.8049,0,40.8488,9.94387,0,0,7.29998,82.7561,0
grubhub-10-9.tsp ,3.20585,0,0,2.60927,24.9561,0,30.7712,10.4184,0,0,8.47957,81.1021,0
grubhub-11-0.tsp ,5.23447,0,0,3.81854,26.1849,0,35.2379,14.8547,0,0,10.8365,74.3089,0
grubhub-11-1.tsp ,3.74488,0.53935,0.424715,3.70634,22.947,0,31.3623,11.9407,1.71974,1.35422,11.8178,73.1675,0
grubhub-11-2.tsp ,3.99561,0.779837,0.533496,5.04878,33.2532,6.33154,49.9424,8.00043,1.56147,1.06822,10.1092,66.583,12.6777
grubhub-11-3.tsp ,3.88585,0.597886,0.52374,2.76683,36.19,1.45228,45.4166,8.55602,1.31645,1.15319,6.09211,79.6845,3.19768
grubhub-11-4.tsp ,3.84195,0.775935,0.285691,2.82098,36.7452,3.48049,47.9502,8.01237,1.61821,0.595807,5.88313,76.6319,7.25854
grubhub-11-5.tsp ,4.81398,0,0,4.15024,22.4222,1.85325,33.2397,14.4826,0,0,12.4858,67.4561,5.57542
grubhub-11-6.tsp ,3.60585,0.497398,0.465203,2.92732,39.0358,0,46.5315,7.74927,1.06895,0.999759,6.29104,83.891,0
grubhub-11-7.tsp ,3.37512,0.493984,0.307642,3.59561,33.8644,6.63984,48.2766,6.99122,1.02324,0.637249,7.44794,70.1466,13.7537
grubhub-11-8.tsp ,4.07447,0,0,2.5639,30.2838,1.94382,38.866,10.4834,0,0,6.59677,77.9185,5.00134
grubhub-12-0.tsp ,4.1735,0.42813,0.433008,3.84293,25.3616,0,34.2392,12.1892,1.25041,1.26466,11.2238,74.0719,0
grubhub-12-1.tsp ,4.07886,0.894959,0.323252,3.92341,29.388,1.73439,40.3429,10.1105,2.21838,0.801261,9.72516,72.8456,4.29912
grubhub-12-2.tsp ,3.80423,0.906667,0.311057,2.44488,20.1464,2.63309,30.2463,12.5775,2.99761,1.02841,8.08322,66.6078,8.70548
grubhub-12-3.tsp ,4.21382,0,0,3.8,19.0932,5.44,32.547,12.9469,0,0,11.6754,58.6634,16.7143
grubhub-12-4.tsp ,4.17285,0,0,4.24634,31.9862,0,40.4054,10.3275,0,0,10.5094,79.1632,0
grubhub-12-5.tsp ,4.75528,0,0,3.56585,39.5808,0,47.902,9.92712,0,0,7.44407,82.6288,0
grubhub-12-6.tsp ,4.35545,0.769593,0.486667,3.42732,23.6789,0,32.7179,13.3121,2.35221,1.48746,10.4754,72.3728,0
grubhub-12-7.tsp ,5.22943,0,0,3.06537,29.5267,1.43423,39.2558,13.3214,0,0,7.8087,75.2163,3.65355
