
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-10-0.tsp ,81.68,24.12,17.52,144.66,267.98,30.4799,9.00067,6.5378,53.9816
grubhub-10-1.tsp ,78.12,22.88,9.6,112.58,223.18,35.0031,10.2518,4.30146,50.4436
grubhub-10-2.tsp ,76.56,24.08,4.76,124.36,229.76,33.3217,10.4805,2.07173,54.126
grubhub-10-3.tsp ,61.86,14.34,8.24,118.58,203.02,30.4699,7.06334,4.05871,58.408
grubhub-10-4.tsp ,100.18,11.18,10.7,140.86,262.92,38.1028,4.25224,4.06968,53.5752
grubhub-10-5.tsp ,83.08,24.66,13.02,153.22,273.98,30.3234,9.00066,4.75217,55.9238
grubhub-10-6.tsp ,77.32,22.94,5.36,100.6,206.22,37.4939,11.124,2.59917,48.7829
grubhub-10-7.tsp ,66.48,0,0,116.06,182.54,36.4194,0,0,63.5806
grubhub-10-8.tsp ,105.04,0,0,135.74,240.78,43.6249,0,0,56.3751
grubhub-10-9.tsp ,69.94,0,0,108.7,178.64,39.1514,0,0,60.8486
grubhub-11-0.tsp ,146.28,0,0,155.58,301.86,48.4596,0,0,51.5404
grubhub-11-1.tsp ,92.04,15.28,10.58,133.7,251.6,36.5819,6.07313,4.20509,53.1399
grubhub-11-2.tsp ,102.32,25.14,15.04,217.28,359.78,28.4396,6.9876,4.18033,60.3925
grubhub-11-3.tsp ,108.34,11.82,4.12,108.18,232.46,46.6059,5.08475,1.77235,46.537
grubhub-11-4.tsp ,84.4,20.26,16.5,123.3,244.46,34.5251,8.28765,6.74957,50.4377
grubhub-11-5.tsp ,115.18,24.14,13.86,136.92,290.1,39.7036,8.32127,4.77766,47.1975
grubhub-11-6.tsp ,86.34,13.56,12.24,121.66,233.8,36.929,5.79983,5.23524,52.0359
grubhub-11-7.tsp ,76.88,13.42,5.78,152.54,248.62,30.9227,5.3978,2.32483,61.3547
grubhub-11-8.tsp ,98.72,0,0,107.04,205.76,47.9782,0,0,52.0218
grubhub-11-9.tsp ,108.6,0,0,109.44,218.04,49.8074,0,0,50.1926
grubhub-12-0.tsp ,102.78,10.72,10.92,177.22,301.64,34.0737,3.55391,3.62021,58.7522
grubhub-12-3.tsp ,89.2,30.06,8.4,151.84,279.5,31.9141,10.7549,3.00537,54.3256
grubhub-12-5.tsp ,119.8,0,0,134.84,254.64,47.0468,0,0,52.9532
grubhub-12-6.tsp ,123.36,0,0,143.38,266.74,46.2473,0,0,53.7527
grubhub-12-7.tsp ,124.4,16.36,14.84,113.5,269.1,46.2282,6.07952,5.51468,42.1776
grubhub-12-8.tsp ,101.62,13.08,8.72,124.56,247.98,40.9791,5.27462,3.51641,50.2299
grubhub-12-9.tsp ,106.64,25.42,21.04,172.54,325.64,32.7478,7.80617,6.46112,52.9849
grubhub-13-0.tsp ,92.68,6.74,7.52,179.5,286.44,32.3558,2.35302,2.62533,62.6658
grubhub-13-1.tsp ,124.42,27.08,2.12,191.7,345.32,36.0303,7.842,0.613923,55.5137
grubhub-13-2.tsp ,110.88,16.98,10.48,168.06,306.4,36.188,5.54178,3.42037,54.8499
grubhub-13-3.tsp ,111.66,7.62,8.34,162.84,290.46,38.4425,2.62342,2.87131,56.0628
grubhub-13-4.tsp ,105.92,20.88,12.8,127.12,266.72,39.7121,7.82843,4.79904,47.6605
grubhub-13-5.tsp ,114.12,17.86,11.08,224.08,367.14,31.0835,4.86463,3.01792,61.0339
grubhub-13-6.tsp ,107.44,26.6,11.54,230.24,375.82,28.5882,7.07786,3.07062,61.2634
grubhub-13-7.tsp ,125.52,12.84,5.7,216.26,360.32,34.8357,3.5635,1.58193,60.0189
grubhub-13-8.tsp ,112.42,20.72,12.14,152.3,297.58,37.7781,6.96283,4.07958,51.1795
grubhub-14-0.tsp ,123.46,8.78,3.82,175.78,311.84,39.5908,2.81555,1.22499,56.3687
grubhub-14-2.tsp ,143.5,0,0,234.48,377.98,37.965,0,0,62.035
grubhub-14-3.tsp ,134.42,7.78,12.38,200.82,355.4,37.8222,2.18908,3.4834,56.5053
grubhub-14-4.tsp ,149.5,0,0,207.26,356.76,41.9049,0,0,58.0951
grubhub-14-5.tsp ,141.78,0,0,145.24,287.02,49.3973,0,0,50.6027
grubhub-14-6.tsp ,146.96,15.42,10.38,192.44,365.2,40.241,4.22234,2.84228,52.6944
grubhub-14-7.tsp ,100.08,12.48,4.08,170.62,287.26,34.8395,4.3445,1.42032,59.3957
grubhub-14-8.tsp ,144.94,0,0,192.52,337.46,42.9503,0,0,57.0497
grubhub-14-9.tsp ,132.26,13.24,11.02,181.66,338.18,39.1094,3.91507,3.25862,53.717
grubhub-15-0.tsp ,143.56,15.62,11.04,233.9,404.12,35.5241,3.86519,2.73186,57.8788
grubhub-15-1.tsp ,133.08,16.68,3.18,152.88,305.82,43.5158,5.45419,1.03983,49.9902
grubhub-15-2.tsp ,131.4,21.52,12.34,228.28,393.54,33.3892,5.46831,3.13564,58.0068
grubhub-15-3.tsp ,135.9,13.78,13.84,225.18,388.7,34.9627,3.54515,3.56059,57.9316
grubhub-15-4.tsp ,130.3,0,0,203.86,334.16,38.9933,0,0,61.0067
grubhub-15-5.tsp ,150.96,35.8,11.62,179.18,377.56,39.983,9.48194,3.07766,47.4574
grubhub-15-6.tsp ,135.2,10.22,6.32,210.2,361.94,37.3543,2.82367,1.74615,58.0759
grubhub-15-7.tsp ,131.36,14.18,8.22,168.62,322.38,40.7469,4.39854,2.54979,52.3047
grubhub-15-8.tsp ,142.8,20.64,16.06,173.26,352.76,40.4808,5.851,4.55267,49.1155
grubhub-15-9.tsp ,140.52,13.1,11.62,236.2,401.44,35.004,3.26325,2.89458,58.8382

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-10-0.tsp ,76.2,24.12,17.52,131.84,249.68,30.5191,9.66037,7.01698,52.8036
grubhub-10-1.tsp ,67.48,22.88,9.6,103.7,203.66,33.1337,11.2344,4.71374,50.9182
grubhub-10-2.tsp ,53.08,33.58,21.48,108.92,217.06,24.4541,15.4704,9.89588,50.1797
grubhub-10-3.tsp ,58.4,39.12,6.78,93.1,197.4,29.5846,19.8176,3.43465,47.1631
grubhub-10-4.tsp ,82.78,28.36,18.52,125.12,254.78,32.4908,11.1312,7.26902,49.109
grubhub-10-5.tsp ,60.34,38.74,24.98,136.26,260.32,23.1792,14.8817,9.59588,52.3433
grubhub-10-6.tsp ,68.1,31.46,9.22,96.74,205.52,33.1355,15.3075,4.48618,47.0708
grubhub-10-7.tsp ,51.22,25.72,4.26,98.74,179.94,28.465,14.2937,2.36746,54.8738
grubhub-10-8.tsp ,81.5,18.38,14.62,110.66,225.16,36.1965,8.16308,6.49316,49.1473
grubhub-10-9.tsp ,58.92,10.8,7.26,96.98,173.96,33.8699,6.20832,4.17337,55.7484
grubhub-11-0.tsp ,114.68,10.72,14.26,141.54,281.2,40.7824,3.81223,5.07112,50.3343
grubhub-11-1.tsp ,83.84,25.26,13.36,127.72,250.18,33.5119,10.0967,5.34016,51.0512
grubhub-11-2.tsp ,81.24,63.7,21.08,206.12,372.14,21.8305,17.1172,5.66453,55.3878
grubhub-11-3.tsp ,80,29.62,19.74,96.8,226.16,35.3732,13.0969,8.72833,42.8016
grubhub-11-4.tsp ,71.08,34.14,23.08,114.9,243.2,29.227,14.0378,9.49013,47.2451
grubhub-11-5.tsp ,87.52,40.28,26.66,124.38,278.84,31.3872,14.4456,9.56104,44.6062
grubhub-11-6.tsp ,70.62,41.04,20.42,104.62,236.7,29.8352,17.3384,8.62695,44.1994
grubhub-11-7.tsp ,64.1,19.62,13.8,144.98,242.5,26.433,8.09072,5.69072,59.7856
grubhub-11-8.tsp ,84.12,12.44,10.54,93.9,201,41.8507,6.18905,5.24378,46.7164
grubhub-11-9.tsp ,81.46,12.3,15.52,98.92,208.2,39.1258,5.90778,7.45437,47.512
grubhub-12-0.tsp ,86.38,29.34,21.44,158.46,295.62,29.2199,9.9249,7.25255,53.6026
grubhub-12-3.tsp ,70.02,15.12,14.06,140.82,240.02,29.1726,6.29948,5.85785,58.6701
grubhub-12-5.tsp ,108.26,12.78,6.98,144.16,272.18,39.7751,4.69542,2.56448,52.9649
grubhub-12-6.tsp ,98.16,10.14,10.88,123.72,242.9,40.4117,4.17456,4.47921,50.9345
grubhub-12-7.tsp ,96.62,20.66,13.06,95.08,225.42,42.8622,9.16511,5.79363,42.179
grubhub-12-8.tsp ,75.34,38.72,18.84,113.48,246.38,30.5788,15.7156,7.64672,46.0589
grubhub-12-9.tsp ,91.76,34.9,21.04,141.98,289.68,31.6763,12.0478,7.26319,49.0127
grubhub-13-0.tsp ,83.56,6.74,7.52,148,245.82,33.9924,2.74184,3.05915,60.2067
grubhub-13-1.tsp ,111.52,41.98,7.8,182.04,343.34,32.4809,12.2269,2.2718,53.0203
grubhub-13-2.tsp ,86.46,31.82,24.42,159.9,302.6,28.5724,10.5155,8.07006,52.842
grubhub-13-3.tsp ,111.66,0,0,153.66,265.32,42.085,0,0,57.915
grubhub-13-4.tsp ,90.1,42.74,19.66,115.86,268.36,33.5743,15.9264,7.32598,43.1733
grubhub-13-5.tsp ,103.26,27.94,17.18,197.54,345.92,29.8508,8.07701,4.96647,57.1057
grubhub-13-6.tsp ,85.76,38.32,19.72,220.42,364.22,23.5462,10.5211,5.41431,60.5184
grubhub-13-7.tsp ,107.88,31.62,16.4,178.14,334.04,32.2955,9.46593,4.90959,53.3289
grubhub-13-8.tsp ,106.68,21.38,12.14,139.34,279.54,38.1627,7.64828,4.34285,49.8462
grubhub-14-0.tsp ,75.94,40.16,24.42,140.98,281.5,26.9769,14.2664,8.67496,50.0817
grubhub-14-2.tsp ,112.92,46.12,15.42,171.78,346.24,32.6132,13.3202,4.45356,49.613
grubhub-14-3.tsp ,79.1,62.14,40.72,157.06,339.02,23.332,18.3293,12.0111,46.3277
grubhub-14-4.tsp ,96.92,34.72,24.72,170.32,326.68,29.6682,10.6281,7.56704,52.1366
grubhub-14-5.tsp ,87.56,43.42,24,128.64,283.62,30.8723,15.3092,8.46203,45.3565
grubhub-14-6.tsp ,99.82,56.92,33.24,171.4,361.38,27.6219,15.7507,9.19807,47.4293
grubhub-14-7.tsp ,79.58,13.48,10.08,129.62,232.76,34.1897,5.79137,4.33064,55.6883
grubhub-14-8.tsp ,106.06,39.7,18.02,162.04,325.82,32.5517,12.1846,5.53066,49.733
grubhub-14-9.tsp ,91.84,78.76,25.54,139.9,336.04,27.3301,23.4377,7.60029,41.6319
grubhub-15-0.tsp ,102.42,78.42,23.8,177.7,382.34,26.7877,20.5105,6.22483,46.477
grubhub-15-1.tsp ,88.6,59.76,32.14,118.32,298.82,29.65,19.9987,10.7556,39.5957
grubhub-15-2.tsp ,100.26,56.62,30.64,162.12,349.64,28.6752,16.1938,8.7633,46.3677
grubhub-15-3.tsp ,110.28,32.52,16.04,186.36,345.2,31.9467,9.42063,4.64658,53.9861
grubhub-15-4.tsp ,63.78,50.66,39.92,153.34,307.7,20.728,16.4641,12.9737,49.8343
grubhub-15-5.tsp ,113.34,58.4,21.94,174.66,368.34,30.7705,15.8549,5.95645,47.4181
grubhub-15-6.tsp ,114.42,16.3,14.48,189.24,334.44,34.2124,4.87382,4.32963,56.5841
grubhub-15-7.tsp ,89.04,54.78,26.34,116.74,286.9,31.0352,19.0938,9.1809,40.6901
grubhub-15-8.tsp ,100.48,49.02,35.22,144.18,328.9,30.5503,14.9042,10.7084,43.837
grubhub-15-9.tsp ,96.24,57.28,31.86,211.94,397.32,24.2223,14.4166,8.01873,53.3424

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-10-0.tsp ,63.16,24.12,17.52,103.28,208.08,30.3537,11.5917,8.41984,49.6348
grubhub-10-1.tsp ,45.34,38.76,20.76,92.42,197.28,22.9826,19.6472,10.5231,46.8471
grubhub-10-2.tsp ,31.42,49.9,29.56,93.74,204.62,15.3553,24.3867,14.4463,45.8117
grubhub-10-3.tsp ,42.2,42.7,15.02,83.24,183.16,23.04,23.313,8.20048,45.4466
grubhub-10-4.tsp ,71.74,29.82,18.86,106.84,227.26,31.5674,13.1215,8.29886,47.0122
grubhub-10-5.tsp ,55.12,39.92,17.18,104.72,216.94,25.4079,18.4014,7.91924,48.2714
grubhub-10-6.tsp ,53.78,28.76,14.32,74.04,170.9,31.4687,16.8286,8.37917,43.3236
grubhub-10-7.tsp ,39.84,39.8,9.94,86.46,176.04,22.6312,22.6085,5.64644,49.1138
grubhub-10-8.tsp ,49.96,45.8,30.64,90.82,217.22,22.9997,21.0846,14.1055,41.8101
grubhub-10-9.tsp ,55.8,6.02,5.18,82.18,149.18,37.4045,4.03539,3.47232,55.0878
grubhub-11-0.tsp ,90.22,38.94,27.22,127.14,283.52,31.8214,13.7345,9.60073,44.8434
grubhub-11-1.tsp ,59.56,46.92,21.08,96.16,223.72,26.6226,20.9726,9.42249,42.9823
grubhub-11-2.tsp ,71.62,38.64,25.34,147.08,282.68,25.3361,13.6692,8.9642,52.0306
grubhub-11-3.tsp ,72.92,29.62,19.74,79.92,202.2,36.0633,14.6489,9.76261,39.5252
grubhub-11-4.tsp ,55.16,76.68,24.52,93.2,249.56,22.1029,30.7261,9.82529,37.3457
grubhub-11-5.tsp ,56.68,71.32,43.64,103.32,274.96,20.6139,25.9383,15.8714,37.5764
grubhub-11-6.tsp ,43.92,62.02,33.44,111.14,250.52,17.5315,24.7565,13.3482,44.3637
grubhub-11-7.tsp ,59.06,19.62,13.8,121.98,214.46,27.5389,9.14856,6.43477,56.8777
grubhub-11-8.tsp ,77.06,12.44,10.54,85.94,185.98,41.4346,6.68889,5.66728,46.2093
