
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,9,1,1,85.704,8.301,79.8376,3,0.11,14.1674,Optimal,14.1674,14.1674,0
grubhub-10-1.tsp ,9,1,1,79.1604,11.289,75.8172,4,0.17,14.6322,Optimal,14.6322,14.6322,0
grubhub-10-2.tsp ,9,1,1,75.5124,14.6422,72.7812,3,0.05,17.3734,Optimal,17.3734,17.3734,0
grubhub-10-3.tsp ,9,1,1,69.117,9.2804,58.7696,4,0.12,19.6278,Optimal,19.6278,19.6278,0
grubhub-10-4.tsp ,9,1,1,92.3616,10.5918,79.12,4,0.16,23.8334,Optimal,23.8334,23.8334,0
grubhub-10-5.tsp ,9,1,1,83.937,15.2232,72.0728,3,0.08,27.0874,Optimal,27.0874,27.0874,0
grubhub-10-6.tsp ,9,1,1,76.2876,13.3308,63.4708,3,0.13,26.1476,Optimal,26.1476,26.1476,0
grubhub-10-7.tsp ,9,1,0,67.0536,0,57.9692,5,0.1,9.0844,Optimal,9.0844,9.0844,0
grubhub-10-8.tsp ,9,1,0,89.0328,0,56.2396,4,0.06,32.7932,Optimal,32.7932,32.7932,0
grubhub-10-9.tsp ,9,1,0,69.0258,0,49.2108,4,0.03,19.815,Optimal,19.815,19.815,0
grubhub-11-0.tsp ,10,1,0,115.78,0,72.0176,4,0.16,43.762,Optimal,43.762,43.762,0
grubhub-11-1.tsp ,10,1,1,90.8934,11.2724,76.9304,6,0.19,25.2354,Optimal,25.2354,25.2354,0
grubhub-11-2.tsp ,10,1,1,99.2952,15.1568,106.784,6,0.24,7.6676,Optimal,7.6676,7.6676,0
grubhub-11-3.tsp ,10,1,1,96.5022,12.5672,60.3152,6,0.1,48.7542,Optimal,48.7542,48.7542,0
grubhub-11-4.tsp ,10,1,1,89.913,13.945,64.6944,4,0.2,39.1636,Optimal,39.1636,39.1636,0
grubhub-11-5.tsp ,10,1,0,105.953,0,78.2736,6,0.19,27.6792,Optimal,27.6792,27.6792,0
grubhub-11-6.tsp ,10,1,1,88.5906,8.7326,61.4468,6,0.14,35.8764,Optimal,35.8764,35.8764,0
grubhub-11-7.tsp ,10,1,1,79.5162,11.455,73.9864,5,0.48,16.9848,Optimal,16.9848,16.9848,0
grubhub-11-8.tsp ,10,1,0,88.6704,0,48.3552,4,0.17,40.3152,Optimal,40.3152,40.3152,0
grubhub-12-0.tsp ,11,1,1,100.449,6.6908,77.4088,5,0.25,29.731,Optimal,29.731,29.731,0
grubhub-12-1.tsp ,11,1,1,95.6724,12.0194,87.7312,4,0.15,19.9606,Optimal,19.9606,19.9606,0
grubhub-12-2.tsp ,11,1,1,88.9692,10.5254,60.0668,4,0.19,39.4278,Optimal,39.4278,39.4278,0
grubhub-12-3.tsp ,11,1,0,91.272,0,71.668,5,0.38,19.604,Optimal,19.604,19.604,0
grubhub-12-4.tsp ,11,1,0,90.3144,0,80.086,6,0.44,10.2284,Optimal,10.2284,10.2284,0
grubhub-12-5.tsp ,11,1,0,103.926,0,67.252,4,0.21,36.674,Optimal,36.674,36.674,0
grubhub-12-6.tsp ,11,1,1,105.955,5.6616,76.0104,5,0.29,35.6064,Optimal,35.6064,35.6064,0
grubhub-12-7.tsp ,11,1,0,115.007,0,57.8128,4,0.13,57.194,Optimal,57.194,57.194,0
grubhub-12-8.tsp ,11,1,1,98.5338,11.8866,75.2928,6,0.19,35.1276,Optimal,35.1276,35.1276,0
grubhub-12-9.tsp ,11,1,1,108.418,10.9238,82.4412,4,0.1,36.9002,Optimal,36.9002,36.9002,0
grubhub-13-0.tsp ,12,1,1,95.994,8.5832,76.0012,4,0.17,28.576,Optimal,28.576,28.576,0
grubhub-13-1.tsp ,12,1,1,111.008,13.447,102.065,5,0.44,22.39,Optimal,22.39,22.39,0
grubhub-13-2.tsp ,12,1,1,108.055,13.0652,84.732,5,0.28,36.3884,Optimal,36.3884,36.3884,0
grubhub-13-3.tsp ,12,1,1,107.28,7.471,98.348,7,0.35,16.403,Optimal,16.403,16.403,0
grubhub-13-4.tsp ,12,1,1,106.55,10.3594,58.9076,5,0.21,58.0022,Optimal,58.0022,58.0022,0
grubhub-13-5.tsp ,12,1,1,110.244,16.9662,97.888,4,0.16,29.3222,Optimal,29.3222,29.3222,0
grubhub-13-6.tsp ,12,1,1,106.699,15.0406,112.148,6,0.38,9.5912,Optimal,9.5912,9.5912,0
grubhub-13-7.tsp ,12,1,1,113.675,7.9026,85.1092,6,0.3,36.4688,Optimal,36.4688,36.4688,0
grubhub-13-8.tsp ,12,1,0,109.879,0,81.0612,4,0.2,28.818,Optimal,28.818,28.818,0
grubhub-13-9.tsp ,12,1,1,102.788,3.6032,66.7092,6,0.3,39.6824,Optimal,39.6824,39.6824,0
grubhub-14-0.tsp ,13,1,1,114.67,10.3262,102.764,4,0.22,22.2318,Optimal,22.2318,22.2318,0
grubhub-14-1.tsp ,13,1,1,119.264,8.0354,87.7588,5,0.47,39.5404,Optimal,39.5404,39.5404,0
grubhub-14-2.tsp ,13,1,0,123.915,0,107.106,5,0.5,16.8086,Optimal,16.8086,16.8086,0
grubhub-14-3.tsp ,13,1,1,125.796,10.791,99.1668,6,1,37.4202,Optimal,37.4202,37.4202,0
grubhub-14-4.tsp ,13,1,1,127.335,9.214,95.404,6,0.9,41.145,Optimal,41.145,41.145,0
grubhub-14-5.tsp ,13,1,0,122.935,0,70.012,6,0.99,52.9226,Optimal,52.9226,52.9226,0
grubhub-14-6.tsp ,13,1,1,131.804,10.3594,88.596,5,0.44,53.5672,Optimal,53.5672,53.5672,0
grubhub-14-7.tsp ,13,1,1,101.491,12.8494,67.2796,5,0.24,47.061,Optimal,47.061,47.061,0
grubhub-14-8.tsp ,13,1,0,124.736,0,90.7304,5,0.57,34.0054,Optimal,34.0054,34.0054,0
grubhub-14-9.tsp ,13,1,1,123.79,8.7326,73.14,6,0.89,59.3822,Optimal,59.3822,59.3822,0
grubhub-15-0.tsp ,14,1,1,133.482,18.8254,92.2208,6,0.97,60.0866,Optimal,60.0866,60.0866,0
grubhub-15-1.tsp ,14,1,1,123.028,13.2478,60.904,7,0.25,75.372,Optimal,75.372,75.372,0
grubhub-15-2.tsp ,14,1,1,127.292,16.435,117.999,6,1.93,25.7276,Optimal,25.7276,25.7276,0
grubhub-15-3.tsp ,14,1,1,130.712,16.9828,107.392,5,0.87,40.303,Optimal,40.303,40.303,0
grubhub-15-4.tsp ,14,1,0,119.631,0,90.7304,7,0.74,28.9006,Optimal,28.9006,28.9006,0
grubhub-15-5.tsp ,14,1,1,138.031,13.7956,93.6284,6,0.64,58.1978,Optimal,58.1978,58.1978,0
grubhub-15-6.tsp ,14,1,1,126.026,10.2598,87.7772,6,0.39,48.509,Optimal,48.509,48.509,0
grubhub-15-7.tsp ,14,1,1,124.921,8.6828,90.5096,4,0.29,43.0938,Optimal,43.0938,43.0938,0
grubhub-15-8.tsp ,14,1,1,135.91,15.688,88.0072,6,0.97,63.591,Optimal,63.591,63.591,0
grubhub-15-9.tsp ,14,1,1,132.08,12.1024,126.702,5,0.4,17.4798,Optimal,17.4798,17.4798,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,8,2,1,79.3404,8.301,58.5672,3,0.07,29.0742,Optimal,29.0742,29.0742,0
grubhub-10-1.tsp ,8,2,2,69.8556,22.8602,75.9828,4,0.32,16.733,Optimal,16.733,16.733,0
grubhub-10-2.tsp ,8,2,2,68.4192,22.993,72.864,3,0.12,18.5482,Optimal,18.5482,18.5482,0
grubhub-10-3.tsp ,8,2,2,63.0726,16.104,59.478,4,0.19,19.6986,Optimal,19.6986,19.6986,0
grubhub-10-4.tsp ,8,2,2,83.661,21.2832,65.5224,4,0.13,39.4218,Optimal,39.4218,39.4218,0
grubhub-10-5.tsp ,8,2,1,74.5524,15.2232,58.6408,3,0.09,31.1348,Optimal,31.1348,31.1348,0
grubhub-10-6.tsp ,8,2,2,69.9924,20.5196,59.34,3,0.11,31.172,Optimal,31.172,31.172,0
grubhub-10-7.tsp ,8,2,1,57.5436,11.87,62.606,4,0.13,6.8076,Optimal,6.8076,6.8076,0
grubhub-10-8.tsp ,8,2,1,80.7084,10.1436,63.2776,3,0.08,27.5744,Optimal,27.5744,27.5744,0
grubhub-10-9.tsp ,8,2,1,63.6426,5.8608,50.6828,4,0.05,18.8206,Optimal,18.8206,18.8206,0
grubhub-11-0.tsp ,9,2,1,102.656,17.1322,75.4216,4,0.18,44.3664,Optimal,44.3664,44.3664,0
grubhub-11-1.tsp ,9,2,1,84.564,11.2724,72.3672,6,0.2,23.4692,Optimal,23.4692,23.4692,0
grubhub-11-2.tsp ,9,2,2,87.4824,30.38,114.062,6,0.34,3.8008,Optimal,3.8008,3.8008,0
grubhub-11-3.tsp ,9,2,2,86.0118,25.8648,63.066,5,0.21,48.8106,Optimal,48.8106,48.8106,0
grubhub-11-4.tsp ,9,2,2,82.8312,22.2792,68.1444,4,0.29,36.966,Optimal,36.966,36.966,0
grubhub-11-5.tsp ,9,2,1,94.2426,15.0738,72.8456,5,0.25,36.4708,Optimal,36.4708,36.4708,0
grubhub-11-6.tsp ,9,2,1,81.0528,8.7326,52.1364,5,0.2,37.649,Optimal,37.649,37.649,0
grubhub-11-7.tsp ,9,2,2,73.563,18.1458,71.53,4,0.37,20.1788,Optimal,20.1788,20.1788,0
grubhub-11-8.tsp ,9,2,1,83.1162,6.1098,49.1004,4,0.45,40.1256,Optimal,40.1256,40.1256,0
grubhub-12-0.tsp ,10,2,2,93.8574,14.3112,75.1272,4,0.16,33.0414,Optimal,33.0414,33.0414,0
grubhub-12-1.tsp ,10,2,1,84.84,13.7956,78.1448,4,0.32,20.4908,Optimal,20.4908,20.4908,0
grubhub-12-2.tsp ,10,2,2,81.4656,19.4738,64.1516,4,0.45,36.7878,Optimal,36.7878,36.7878,0
grubhub-12-3.tsp ,10,2,1,80.3256,13.9616,74.1244,4,0.28,20.1628,Optimal,20.1628,20.1628,0
grubhub-12-4.tsp ,10,2,1,81.42,10.9736,81.098,6,0.45,11.2956,Optimal,11.2956,11.2956,0
grubhub-12-5.tsp ,10,2,1,98.0868,6.5248,64.9336,4,0.37,39.678,Optimal,39.678,39.678,0
grubhub-12-6.tsp ,10,2,1,94.5528,14.6256,68.2732,5,0.36,40.9052,Optimal,40.9052,40.9052,0
grubhub-12-7.tsp ,10,2,1,94.9176,27.2748,60.7108,4,0.35,61.4816,Optimal,61.4816,61.4816,0
grubhub-12-8.tsp ,10,2,2,86.0826,28.0394,74.888,6,0.28,39.234,Optimal,39.234,39.234,0
grubhub-12-9.tsp ,10,2,2,96.696,26.0142,83.1404,4,0.17,39.5698,Optimal,39.5698,39.5698,0
grubhub-13-0.tsp ,11,2,2,87.5556,18.8928,81.604,4,0.43,24.8444,Optimal,24.8444,24.8444,0
grubhub-13-1.tsp ,11,2,1,103.652,8.7326,82.2848,4,0.39,30.1002,Optimal,30.1002,30.1002,0
grubhub-13-2.tsp ,11,2,2,98.8416,24.5036,84.042,5,0.37,39.3032,Optimal,39.3032,39.3032,0
grubhub-13-3.tsp ,11,2,2,99.2862,17.1332,104.714,7,0.5,11.705,Optimal,11.705,11.705,0
grubhub-13-4.tsp ,11,2,2,98.2032,20.5362,63.9584,5,0.32,54.781,Optimal,54.781,54.781,0
grubhub-13-5.tsp ,11,2,2,104.291,23.657,106.389,3,0.28,21.559,Optimal,21.559,21.559,0
grubhub-13-6.tsp ,11,2,2,95.7636,28.9856,109.811,6,0.68,14.938,Optimal,14.938,14.938,0
grubhub-13-7.tsp ,11,2,2,106.48,16.4028,93.1224,5,0.44,29.76,Optimal,29.76,29.76,0
grubhub-13-8.tsp ,11,2,0,103.367,0,78.522,4,0.38,24.8454,Optimal,24.8454,24.8454,0
grubhub-13-9.tsp ,11,2,2,93.438,15.2408,75.7252,6,0.75,32.9536,Optimal,32.9536,32.9536,0
grubhub-14-0.tsp ,11,3,3,92.8452,38.1498,107.612,4,0.55,23.3826,Optimal,23.3826,23.3826,0
grubhub-14-1.tsp ,11,3,3,100.825,30.9288,86.2316,5,2.46,45.5224,Optimal,45.5224,45.5224,0
grubhub-14-2.tsp ,11,3,1,108.794,10.8242,104.494,4,0.67,15.1244,Optimal,15.1244,15.1244,0
grubhub-14-3.tsp ,11,3,3,103.937,38.6644,107.925,5,1,34.6766,Optimal,34.6766,34.6766,0
grubhub-14-4.tsp ,11,3,3,104.975,37.8178,92.6072,6,1.83,50.1854,Optimal,50.1854,50.1854,0
grubhub-14-5.tsp ,11,3,2,99.2292,30.5626,80.4816,6,3.54,49.3102,Optimal,49.3102,49.3132,0.00608356
grubhub-14-6.tsp ,11,3,3,111.484,35.9918,89.6724,4,0.88,57.8036,Optimal,57.8036,57.8036,0
grubhub-14-7.tsp ,11,3,1,86.7462,12.8494,59.0272,5,0.71,40.5684,Optimal,40.5684,40.5684,0
grubhub-14-8.tsp ,11,3,2,106.366,22.7938,96.14,5,1.26,33.0194,Optimal,33.0194,33.0194,0
grubhub-14-9.tsp ,11,3,3,102.547,35.7096,87.354,5,1.48,50.9022,Optimal,50.9022,50.9022,0
grubhub-15-0.tsp ,12,3,3,110.825,47.8608,97.0968,5,1.28,61.5894,Optimal,61.5894,61.5894,0
grubhub-15-1.tsp ,12,3,3,107.702,31.6094,75.0904,6,2.85,64.2208,Optimal,64.2208,64.2208,0
grubhub-15-2.tsp ,12,3,3,113.493,32.5722,117.272,6,1.32,28.7928,Optimal,28.7928,28.7928,0
grubhub-15-3.tsp ,12,3,2,110.882,32.3886,96.3516,5,1.29,46.9194,Optimal,46.9194,46.9194,0
grubhub-15-4.tsp ,12,3,2,97.989,27.558,96.5448,5,1.62,29.0022,Optimal,29.0022,29.0022,0
grubhub-15-5.tsp ,12,3,3,115.99,41.9346,103.85,6,2.53,54.0746,Optimal,54.0746,54.0746,0
grubhub-15-6.tsp ,12,3,2,112.353,16.436,80.0216,5,1.35,48.7674,Optimal,48.7674,48.7674,0
grubhub-15-7.tsp ,12,3,3,104.647,34.2488,91.0892,4,0.78,47.8062,Optimal,47.8062,47.8062,0
grubhub-15-8.tsp ,12,3,3,116.229,40.3908,82.6252,6,3.87,73.9946,Optimal,73.9946,73.9946,0
grubhub-15-9.tsp ,12,3,3,111.897,37.5356,127.264,5,0.8,22.169,Optimal,22.169,22.169,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,7,3,1,68.6676,8.301,52.2376,3,0.15,24.731,Optimal,24.731,24.731,0
grubhub-10-1.tsp ,7,3,3,60.357,34.7136,73.6,4,0.38,21.4706,Optimal,21.4706,21.4706,0
