10,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-10-0.tsp ,3.91951,0,0,3.99122,0,6.92236e-310,7.91073,49.5468,0,0,50.4532,0,8.7506e-309
grubhub-10-1.tsp ,3.63951,0,0,3.49171,14.8856,0,22.0168,16.5306,0,0,15.8593,67.6101,0
grubhub-10-2.tsp ,3.48341,0,0,3.62488,15.7586,0,22.8669,15.2334,0,0,15.8521,68.9145,0
grubhub-10-3.tsp ,3.20976,0,0,2.74488,16.4013,0,22.3559,14.3575,0,0,12.2781,73.3644,0
grubhub-10-4.tsp ,4.20439,0,0,3.85268,8.84837,0,16.9054,24.87,0,0,22.7896,52.3404,0
grubhub-10-5.tsp ,3.8439,0,0,3.42098,9.64561,0,16.9105,22.7309,0,0,20.2299,57.0392,0
grubhub-10-6.tsp ,3.51659,0,0,3.15122,15.7666,0,22.4344,15.675,0,0,14.0464,70.2786,0
grubhub-10-7.tsp ,3.12146,0,0,3.07366,12.055,0,18.2502,17.1038,0,0,16.8418,66.0544,0
grubhub-10-8.tsp ,4.06195,0,0,2.98195,18.2713,0,25.3152,16.0455,0,0,11.7793,72.1753,0
grubhub-10-9.tsp ,3.20585,0,0,2.60927,11.6919,0,17.507,18.3118,0,0,14.9041,66.784,0
grubhub-11-0.tsp ,5.23447,0,0,3.81854,19.0301,0,28.0831,18.6392,0,0,13.5973,67.7635,0
grubhub-11-1.tsp ,4.16959,0,0,3.7839,11.9484,0,19.9019,20.9508,0,0,19.0128,60.0364,0
grubhub-11-2.tsp ,4.52911,0,0,5.14341,31.6676,0,41.3401,10.9557,0,0,12.4417,76.6026,0
grubhub-11-3.tsp ,4.40959,0,0,2.77073,16.0056,0,23.1859,19.0184,0,0,11.9501,69.0315,0
grubhub-11-4.tsp ,4.12764,0,0,3.1522,20.2338,0,27.5137,15.0022,0,0,11.4568,73.541,0
grubhub-11-5.tsp ,4.81398,0,0,4.15024,24.6258,0,33.59,14.3316,0,0,12.3556,73.3128,0
grubhub-11-6.tsp ,4.07106,0,0,3.02341,22.2112,0,29.3057,13.8917,0,0,10.3168,75.7915,0
grubhub-11-7.tsp ,3.68276,0,0,3.64683,19.9524,0,27.282,13.4989,0,0,13.3671,73.134,0
grubhub-11-8.tsp ,4.07447,0,0,2.5639,25.4871,0,32.1254,12.683,0,0,7.98091,79.3361,0
grubhub-12-0.tsp ,4.6065,0,0,3.9678,20.4821,0,29.0564,15.8537,0,0,13.6555,70.4908,0
grubhub-12-1.tsp ,4.40211,0,0,4.10683,20.0062,0,28.5151,15.4378,0,0,14.4023,70.1599,0
grubhub-12-2.tsp ,4.11528,0,0,2.66927,18.9485,0,25.7331,15.9922,0,0,10.3729,73.6349,0
grubhub-12-3.tsp ,4.21382,0,0,3.8,23.561,0,31.5748,13.3455,0,0,12.0349,74.6196,0
grubhub-12-4.tsp ,4.17285,0,0,4.24634,28.2489,0,36.668,11.3801,0,0,11.5805,77.0394,0
grubhub-12-5.tsp ,4.75528,0,0,3.56585,27.6565,0,35.9776,13.2173,0,0,9.9113,76.8714,0
grubhub-12-6.tsp ,4.84211,0,0,3.73512,18.5344,0,27.1116,17.8599,0,0,13.7768,68.3633,0
grubhub-12-7.tsp ,5.22943,0,0,3.06537,27.3014,0,35.5962,14.691,0,0,8.6115,76.6975,0
grubhub-12-8.tsp ,4.52455,0,0,3.50098,20.621,0,28.6465,15.7944,0,0,12.2213,71.9843,0
grubhub-12-9.tsp ,4.94748,0,0,4.20244,28.7263,0,37.8762,13.0622,0,0,11.0952,75.8426,0
grubhub-13-0.tsp ,4.4439,0,0,3.96049,17.0667,0,25.4711,17.4468,0,0,15.5489,67.0043,0
grubhub-13-1.tsp ,5.08634,0,0,4.8122,17.0346,0,26.9332,18.885,0,0,17.8672,63.2478,0
grubhub-13-2.tsp ,4.96,0,0,4.07122,25.4957,0,34.5269,14.3656,0,0,11.7914,73.843,0
grubhub-13-3.tsp ,4.92683,0,0,5.12098,30.9688,0,41.0166,12.0118,0,0,12.4851,75.5031,0
grubhub-13-4.tsp ,4.89561,0,0,2.86537,30.5074,0,38.2684,12.7928,0,0,7.48756,79.7196,0
grubhub-13-5.tsp ,5.05366,0,0,4.81805,26.0859,0,35.9576,14.0545,0,0,13.3992,72.5463,0
grubhub-13-6.tsp ,4.90195,0,0,5.32341,21.0732,0,31.2985,15.6619,0,0,17.0085,67.3296,0
grubhub-13-7.tsp ,5.20049,0,0,4.18732,31.2428,0,40.6306,12.7994,0,0,10.3058,76.8947,0
grubhub-13-8.tsp ,5.03805,0,0,4.29805,32.6832,0,42.0193,11.9899,0,0,10.2288,77.7814,0
grubhub-13-9.tsp ,4.73463,0,0,3.49366,18.3438,0,26.5721,17.8181,0,0,13.1478,69.0341,0
grubhub-14-0.tsp ,5.27106,0,0,5.39317,26.2797,0,36.9439,14.2677,0,0,14.5983,71.134,0
grubhub-14-1.tsp ,5.46764,0,0,4.4322,13.6924,0,23.5923,23.1756,0,0,18.7866,58.0378,0
grubhub-14-2.tsp ,5.66667,0,0,5.67902,22.7731,0,34.1188,16.6086,0,0,16.6449,66.7465,0
grubhub-14-3.tsp ,5.74715,0,0,5.05854,22.2911,0,33.0968,17.3647,0,0,15.2841,67.3512,0
grubhub-14-4.tsp ,5.81301,0,0,4.62146,27.3698,0,37.8042,15.3766,0,0,12.2247,72.3987,0
grubhub-14-5.tsp ,5.62472,0,0,3.7122,21.9457,0,31.2826,17.9803,0,0,11.8666,70.153,0
grubhub-14-6.tsp ,6.00423,0,0,4.35756,32.1935,0,42.5553,14.1092,0,0,10.2398,75.651,0
grubhub-14-7.tsp ,4.70715,0,0,3.26585,23.9702,0,31.9433,14.736,0,0,10.2239,75.0401,0
grubhub-14-8.tsp ,5.70179,0,0,4.81073,18.4827,0,28.9952,19.6646,0,0,16.5915,63.7439,0
grubhub-14-9.tsp ,5.6613,0,0,3.70732,23.258,0,32.6267,17.3518,0,0,11.3628,71.2854,0
grubhub-15-0.tsp ,6.10407,0,0,4.5761,24.4559,0,35.1361,17.3726,0,0,13.0239,69.6034,0
grubhub-15-1.tsp ,5.65675,0,0,3.04683,23.1554,0,31.859,17.7556,0,0,9.56347,72.681,0
grubhub-15-2.tsp ,5.83919,0,0,5.91902,38.7083,0,50.4665,11.5704,0,0,11.7286,76.701,0
grubhub-15-3.tsp ,5.98553,0,0,5.18341,16.8659,0,28.0348,21.3504,0,0,18.4892,60.1604,0
grubhub-15-4.tsp ,5.51138,0,0,4.81073,22.7809,0,33.103,16.6492,0,0,14.5326,68.8182,0
grubhub-15-5.tsp ,6.2987,0,0,4.69805,26.6882,0,37.6849,16.7141,0,0,12.4667,70.8192,0
grubhub-15-6.tsp ,5.78504,0,0,4.45366,26.2741,0,36.5128,15.8439,0,0,12.1975,71.9586,0
grubhub-15-7.tsp ,5.73772,0,0,4.54244,23.7417,0,34.0219,16.8648,0,0,13.3515,69.7837,0
grubhub-15-8.tsp ,6.20797,0,0,4.3761,19.7697,0,30.3537,20.4521,0,0,14.417,65.1309,0
grubhub-15-9.tsp ,6.04407,0,0,6.42146,23.9254,0,36.391,16.6087,0,0,17.6458,65.7456,0
20,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-10-0.tsp ,3.61919,0,0,2.86341,16.5814,0,23.064,15.6919,0,0,12.4151,71.893,0
grubhub-10-1.tsp ,3.21333,0,0,3.03463,11.3533,0,17.6012,18.2563,0,0,17.241,64.5026,0
grubhub-10-2.tsp ,3.15187,0,0,3.37902,12.3962,0,18.9271,16.6527,0,0,17.8529,65.4944,0
grubhub-10-3.tsp ,2.92309,0,0,2.50439,13.7871,0,19.2146,15.2129,0,0,13.0338,71.7533,0
grubhub-10-4.tsp ,3.80407,0,0,2.94488,9.37553,0,16.1245,23.5919,0,0,18.2634,58.1447,0
grubhub-10-5.tsp ,3.41431,0,0,2.84,6.90626,0,13.1606,25.9435,0,0,21.5796,52.4769,0
grubhub-10-6.tsp ,3.21919,0,0,2.57073,15.6457,0,21.4356,15.0179,0,0,11.9928,72.9893,0
grubhub-10-7.tsp ,2.6865,0,0,2.75415,17.4432,0,22.8838,11.7398,0,0,12.0353,76.2249,0
grubhub-10-8.tsp ,3.67772,0,0,3.13268,19.2114,0,26.0218,14.1332,0,0,12.0387,73.8281,0
grubhub-10-9.tsp ,2.94748,0,0,2.49951,9.84447,0,15.2915,19.2753,0,0,16.3458,64.3789,0
