
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sfsarp-7-6-1.txt ,3.14142,26.8156,2.37072,15.025,47.3527,6.63408,56.6295,5.00651,31.7299
sfsarp-7-6-2.txt ,17.3918,10.9779,0.477386,52.1163,80.9634,21.4811,13.559,0.589632,64.3702
sfsarp-7-6-3.txt ,5.48339,30.1024,2.84238,36.2161,74.6443,7.34603,40.3278,3.8079,48.5182
sfsarp-7-6-4.txt ,4.48225,20.1712,1.13047,16.067,41.851,10.71,48.1977,2.70117,38.3911
sfsarp-7-6-5.txt ,0.760499,11.8737,5.87854,33.5324,52.0451,1.46123,22.8142,11.2951,64.4295
sfsarp-7-7-1.txt ,16.4491,11.7478,1.42012,51.833,81.45,20.1954,14.4233,1.74354,63.6378
sfsarp-7-7-2.txt ,0.316145,25.0388,5.29657,11.9039,42.5554,0.742903,58.8381,12.4463,27.9726
sfsarp-7-7-3.txt ,27.0082,35.6773,20.8916,29.6056,113.183,23.8625,31.5219,18.4583,26.1574
sfsarp-7-7-4.txt ,20.2012,14.1301,7.72608,29.7731,71.8305,28.1235,19.6714,10.756,41.4491
sfsarp-7-7-5.txt ,16.8288,10.6567,0.422884,67.8429,95.7512,17.5755,11.1296,0.441648,70.8533
sfsarp-8-5-1.txt ,25.6833,2.73652,2.05695,19.3043,49.7811,51.5925,5.4971,4.132,38.7784
sfsarp-8-5-2.txt ,31.628,9.24752,3.05681,27.9689,71.9012,43.9881,12.8614,4.2514,38.8991
sfsarp-8-5-3.txt ,7.25072,9.26593,20.7512,43.7684,81.0363,8.9475,11.4343,25.6073,54.0109
sfsarp-8-5-4.txt ,20.5145,12.9133,6.58682,69.155,109.17,18.7914,11.8287,6.03356,63.3464
sfsarp-8-5-5.txt ,20.9378,2.11027,0.303776,34.6694,58.0212,36.0864,3.63706,0.52356,59.7529
sfsarp-8-6-1.txt ,12.7931,18.0528,21.8918,20.1889,72.9265,17.5424,24.7548,30.0189,27.6839
sfsarp-8-6-2.txt ,20.5145,12.9478,6.58682,69.5103,109.56,18.7246,11.8181,6.01209,63.4453
sfsarp-8-6-3.txt ,5.58148,30.902,1.20447,28.3342,66.0221,8.45396,46.8055,1.82435,42.9162
sfsarp-8-6-4.txt ,11.3696,29.6758,5.59183,12.8617,59.499,19.1089,49.8762,9.39819,21.6167
sfsarp-8-6-5.txt ,10.7253,32.2114,5.60226,21.614,70.153,15.2884,45.916,7.98578,30.8098
sfsarp-8-7-1.txt ,20.5145,14.5095,6.58682,68.4788,110.09,18.6344,13.1797,5.98314,62.2028
sfsarp-8-7-2.txt ,11.3696,29.7777,5.59183,12.8617,59.6008,19.0763,49.9618,9.38213,21.5797
sfsarp-8-7-3.txt ,21.2649,13.8295,9.26649,39.3691,83.73,25.397,16.5168,11.0671,47.0191
sfsarp-8-7-4.txt ,27.4293,37.4663,27.7489,45.6169,138.261,19.8387,27.0981,20.0699,32.9933
sfsarp-8-7-5.txt ,9.73643,2.71457,0,24.6356,37.0866,26.2533,7.31954,0,66.4272
