8	5	50	40
0	  12.8090	  16.4919	3	890	890
1	   3.0474	  16.1527	3	648	648
2	  16.7791	  18.8353	3	862	862
3	  14.5820	  24.2745	3	718	718
4	   6.9356	  16.3243	3	600	600
5	  22.0543	  13.9272	3	843	843
6	   1.0097	  17.3591	3	693	693
7	   1.0029	  11.3457	3	694	694
8	  16.8504	  24.8189	3	924	924
9	   5.6426	  12.5173	3	691	691
10	   0.7966	  14.0602	3	867	867
11	  20.3043	  24.8752	3	806	806
12	   3.2663	  10.3675	3	928	928
13	   1.5202	  23.1601	3	726	726
14	  22.4346	   7.0846	3	856	856
15	   7.4264	  12.4432	3	910	910
16	   1.4906	   4.4807	3	753	753
17	  21.8398	   2.3733	3	756	756
18	   2.1922	  19.4886	3	848	848
19	   1.2074	   8.9413	3	626	626
20	  23.0014	  16.8840	3	698	698
21	   1.8792	  20.5598	3	596	596
22	   6.7731	   5.1455	3	867	867
23	  11.4592	   7.4475	3	578	578
24	  11.3143	  11.6082	3	864	864
25	  23.5496	   8.7489	3	619	619
26	  18.6929	   5.9761	3	892	892
27	  10.4568	  22.5626	3	627	627
28	  22.6839	   7.2965	3	959	959
29	  20.9867	   2.1282	3	986	986
30	   6.0185	  22.1942	3	806	806
31	  11.0694	   2.5982	3	809	809
32	  24.1982	   9.0708	3	594	594
33	  19.4823	   1.0773	3	980	980
34	  14.4096	  17.6820	3	839	839
35	  18.0055	   0.7239	3	634	634
36	   9.4728	  22.9831	3	784	784
37	  22.5312	   5.6649	3	973	973
38	   3.2276	  15.8504	3	640	640
39	  15.2845	   3.1635	3	1020	1020
40	   2.3803	  11.2712	3	976	976
41	   5.2917	   8.3988	3	819	819
42	   8.4654	  16.3611	3	786	786
43	   0.4319	   5.4793	3	864	864
44	   8.7409	   5.0626	3	985	985
45	  15.6206	  21.1443	3	955	955
46	  21.8682	  11.9359	3	735	735
47	   0.1812	   6.3410	3	698	698
48	   9.9189	  22.7124	3	1023	1023
49	  12.0059	   3.0855	3	895	895
50	  13.9381	  18.0021	-3	890	890
51	   4.2902	  16.5551	-3	648	648
52	  16.9562	  20.5376	-3	862	862
53	  16.2952	  24.9244	-3	718	718
54	   9.4808	  16.3537	-3	600	600
55	  22.5584	  14.8891	-3	843	843
56	   3.4808	  16.1580	-3	693	693
57	   0.5254	  11.2658	-3	694	694
58	  19.3696	  22.9160	-3	924	924
59	   5.9273	  13.1542	-3	691	691
60	   1.3556	  13.8730	-3	867	867
61	  21.1951	  23.5640	-3	806	806
62	   3.2855	  12.1090	-3	928	928
63	   2.3746	  23.2750	-3	726	726
64	  21.1913	   7.1259	-3	856	856
65	   4.2507	  13.4754	-3	910	910
66	   3.8045	   2.9606	-3	753	753
67	  20.5443	   2.9260	-3	756	756
68	   2.5009	  20.1077	-3	848	848
69	   2.1360	  11.5458	-3	626	626
70	  21.4707	  16.0242	-3	698	698
71	   2.5683	  20.3740	-3	596	596
72	   5.3487	   2.3846	-3	867	867
73	  11.7398	   6.1551	-3	578	578
74	   9.7029	  13.2425	-3	864	864
75	  23.5150	   5.8191	-3	619	619
76	  18.1666	   7.9879	-3	892	892
77	  12.2482	  23.1689	-3	627	627
78	  23.7297	   5.4112	-3	959	959
79	  23.3920	   3.0760	-3	986	986
80	   6.3885	  20.2417	-3	806	806
81	  12.4453	   3.2580	-3	809	809
82	  22.0895	  11.1649	-3	594	594
83	  20.3087	   1.1200	-3	980	980
84	  15.3545	  15.7321	-3	839	839
85	  18.4213	   3.2516	-3	634	634
86	  10.4374	  23.9838	-3	784	784
87	  24.6151	   5.3814	-3	973	973
88	   6.7347	  14.9637	-3	640	640
89	  15.0432	   1.0521	-3	1020	1020
90	   1.7179	  14.4896	-3	976	976
91	   4.6006	   8.1552	-3	819	819
92	   9.3427	  15.7643	-3	786	786
93	   2.9397	  10.3222	-3	864	864
94	   8.8797	   2.1853	-3	985	985
95	  14.4719	  19.9475	-3	955	955
96	  20.7150	  11.2401	-3	735	735
97	   3.1726	  10.7254	-3	698	698
98	   8.5016	  23.0262	-3	1023	1023
99	  10.8727	   4.8265	-3	895	895
